event_id,parent_Z,parent_A,parent_isomer,particle_code,kinetic_energy_keV,time_s,dir_x,dir_y,dir_z,x_cm,y_cm,z_cm,weight,track_generation,iprod,iaztrk
87,29,64,0,3,8.39999984E-01,1.52334944E+03,-8.01419702E-01,4.73408563E-01,-3.65528103E-01,-8.01419702E-01,4.73408563E-01,-3.65528103E-01,1.00000000E+00,2,2,29064
88,29,64,0,3,8.39999984E-01,4.97280523E+04,-9.05220299E-01,3.83745239E-01,1.82526167E-01,-9.05220299E-01,3.83745239E-01,1.82526167E-01,1.00000000E+00,2,2,29064
89,29,64,0,3,1.52536423E+02,2.62597646E+05,1.35899448E-01,-8.98311633E-01,4.17812817E-01,1.35899448E-01,-8.98311633E-01,4.17812817E-01,1.00000000E+00,2,2,29064
90,29,64,0,4,1.24164776E+02,6.04267527E+04,2.76445950E-01,-2.28210271E-01,-9.33540416E-01,2.76445950E-01,-2.28210271E-01,-9.33540416E-01,1.00000000E+00,2,2,29064
90,29,64,0,3,8.39999984E-01,6.04267527E+04,6.94455512E-01,7.13785056E-01,-9.07878637E-02,6.94455512E-01,7.13785056E-01,-9.07878637E-02,1.00000000E+00,2,2,29064
91,29,64,0,4,6.24984766E+01,7.45216681E+03,-5.87568172E-01,4.89942731E-01,6.43987395E-01,-5.87568172E-01,4.89942731E-01,6.43987395E-01,1.00000000E+00,2,2,29064
91,29,64,0,7,7.47800004E+00,7.45216681E+03,1.23614829E-01,-6.18386028E-01,-7.76091551E-01,1.23614829E-01,-6.18386028E-01,-7.76091551E-01,1.00000000E+00,2,2,29064
91,29,64,0,3,8.39999984E-01,7.45216681E+03,-4.75026696E-01,-5.27271255E-01,-7.04510228E-01,-4.75026696E-01,-5.27271255E-01,-7.04510228E-01,1.00000000E+00,2,2,29064
92,29,64,0,3,8.97894030E+01,1.77435664E+04,2.28589129E-02,3.67004647E-01,9.29938202E-01,2.28589129E-02,3.67004647E-01,9.29938202E-01,1.00000000E+00,2,2,29064
92,29,64,0,3,6.53999996E+00,1.77435664E+04,5.66118800E-01,3.10919919E-01,7.63438477E-01,5.66118800E-01,3.10919919E-01,7.63438477E-01,1.00000000E+00,2,2,29064
93,29,64,0,3,9.03774292E+01,2.40530890E+04,9.32136925E-01,3.30858290E-01,1.47151440E-01,9.32136925E-01,3.30858290E-01,1.47151440E-01,1.00000000E+00,2,2,29064
93,29,64,0,3,6.53999996E+00,2.40530890E+04,-1.65719860E-01,9.80723018E-01,-1.03534009E-01,-1.65719860E-01,9.80723018E-01,-1.03534009E-01,1.00000000E+00,2,2,29064
94,29,64,0,3,8.39999984E-01,8.48721004E+03,-6.14771109E-01,3.95751365E-01,-6.82229683E-01,-6.14771109E-01,3.95751365E-01,-6.82229683E-01,1.00000000E+00,2,2,29064
95,29,64,0,3,1.56387400E+02,3.89317766E+04,7.37594108E-01,5.17218914E-01,4.34096219E-01,7.37594108E-01,5.17218914E-01,4.34096219E-01,1.00000000E+00,2,2,29064
96,29,64,0,3,8.39999984E-01,3.33062760E+04,-8.58116067E-01,4.61020770E-02,5.11381866E-01,-8.58116067E-01,4.61020770E-02,5.11381866E-01,1.00000000E+00,2,2,29064
97,29,64,0,3,8.39999984E-01,4.70523700E+04,-9.99472572E-01,9.48470534E-03,-3.10582951E-02,-9.99472572E-01,9.48470534E-03,-3.10582951E-02,1.00000000E+00,2,2,29064
98,29,64,0,3,2.50415813E+02,9.44703315E+04,-1.99655661E-01,1.05286597E-01,-9.74193179E-01,-1.99655661E-01,1.05286597E-01,-9.74193179E-01,1.00000000E+00,2,2,29064
98,29,64,0,3,6.53999996E+00,9.44703315E+04,-1.14630481E-02,2.56421541E-01,9.66497073E-01,-1.14630481E-02,2.56421541E-01,9.66497073E-01,1.00000000E+00,2,2,29064
99,29,64,0,3,8.47116323E+01,1.34494236E+04,3.56649092E-01,2.31064420E-01,-9.05213046E-01,3.56649092E-01,2.31064420E-01,-9.05213046E-01,1.00000000E+00,2,2,29064
100,29,64,0,3,4.25946513E+02,8.18456304E+04,-5.21863351E-02,-1.59503075E-01,-9.85817100E-01,-5.21863351E-02,-1.59503075E-01,-9.85817100E-01,1.00000000E+00,2,2,29064
100,29,64,0,3,6.53999996E+00,8.18456304E+04,9.02489248E-01,-1.90940232E-01,-3.86076398E-01,9.02489248E-01,-1.90940232E-01,-3.86076398E-01,1.00000000E+00,2,2,29064
101,29,64,0,3,8.39999984E-01,1.54904584E+04,-2.54054521E-01,-2.89975340E-01,9.22697460E-01,-2.54054521E-01,-2.89975340E-01,9.22697460E-01,1.00000000E+00,2,2,29064
102,29,64,0,3,8.39999984E-01,4.63107093E+04,5.56019239E-01,-6.22384931E-01,5.50889829E-01,5.56019239E-01,-6.22384931E-01,5.50889829E-01,1.00000000E+00,2,2,29064
103,29,64,0,3,8.69481439E+01,5.48053018E+04,8.47120958E-01,4.22520895E-01,3.22276550E-01,8.47120958E-01,4.22520895E-01,3.22276550E-01,1.00000000E+00,2,2,29064
104,29,64,0,4,2.23284012E+02,5.20590341E+03,-8.95274506E-01,-3.91173712E-01,-2.13229187E-01,-8.95274506E-01,-3.91173712E-01,-2.13229187E-01,1.00000000E+00,2,2,29064
104,29,64,0,7,7.47800004E+00,5.20590341E+03,9.75460043E-01,-7.21442697E-02,2.08021414E-01,9.75460043E-01,-7.21442697E-02,2.08021414E-01,1.00000000E+00,2,2,29064
104,29,64,0,7,7.46100022E+00,5.20590341E+03,-3.02564328E-01,6.28828435E-01,-7.16260865E-01,-3.02564328E-01,6.28828435E-01,-7.16260865E-01,1.00000000E+00,2,2,29064
104,29,64,0,3,8.39999984E-01,5.20590341E+03,5.90947945E-01,-5.13973440E-01,6.21781175E-01,5.90947945E-01,-5.13973440E-01,6.21781175E-01,1.00000000E+00,2,2,29064
105,29,64,0,3,4.61237807E+00,7.58000315E+02,-4.14126769E-01,8.48884051E-01,3.28473571E-01,-4.14126769E-01,8.48884051E-01,3.28473571E-01,1.00000000E+00,2,2,29064
106,29,64,0,3,1.81850615E+02,5.90793230E+04,1.18354595E-01,-1.91421116E-01,9.74346009E-01,1.18354595E-01,-1.91421116E-01,9.74346009E-01,1.00000000E+00,2,2,29064
107,29,64,0,4,3.10053364E+02,1.68659679E+05,6.99751924E-01,4.41317304E-01,5.61770667E-01,6.99751924E-01,4.41317304E-01,5.61770667E-01,1.00000000E+00,2,2,29064
107,29,64,0,3,8.39999984E-01,1.68659679E+05,-3.99170290E-01,-7.97293363E-01,-4.52754208E-01,-3.99170290E-01,-7.97293363E-01,-4.52754208E-01,1.00000000E+00,2,2,29064
108,29,64,0,3,8.39999984E-01,1.48225688E+05,-3.07106697E-01,-1.62760132E-02,-9.51535899E-01,-3.07106697E-01,-1.62760132E-02,-9.51535899E-01,1.00000000E+00,2,2,29064
109,29,64,0,3,8.39999984E-01,6.18581005E+04,-7.29474587E-01,6.74683959E-01,-1.12553908E-01,-7.29474587E-01,6.74683959E-01,-1.12553908E-01,1.00000000E+00,2,2,29064
110,29,64,0,3,8.39999984E-01,2.25731651E+04,3.00391359E-01,8.52511271E-01,4.27772795E-01,3.00391359E-01,8.52511271E-01,4.27772795E-01,1.00000000E+00,2,2,29064
111,29,64,0,3,8.39999984E-01,6.95697914E+04,-9.03378819E-03,2.52005363E-01,9.67683671E-01,-9.03378819E-03,2.52005363E-01,9.67683671E-01,1.00000000E+00,2,2,29064
112,29,64,0,3,8.39999984E-01,1.91439169E+03,4.27097657E-01,-6.63250265E-01,6.14562184E-01,4.27097657E-01,-6.63250265E-01,6.14562184E-01,1.00000000E+00,2,2,29064
113,29,64,0,3,8.39999984E-01,7.22420879E+04,-2.07246752E-01,3.53795731E-01,9.12073113E-01,-2.07246752E-01,3.53795731E-01,9.12073113E-01,1.00000000E+00,2,2,29064
114,29,64,0,3,8.39999984E-01,9.78674052E+02,-7.34537550E-02,-4.39780200E-01,-8.95096599E-01,-7.34537550E-02,-4.39780200E-01,-8.95096599E-01,1.00000000E+00,2,2,29064
115,29,64,0,4,4.09150985E+02,8.20418474E+04,8.15420655E-01,-5.51977357E-01,-1.74385071E-01,8.15420655E-01,-5.51977357E-01,-1.74385071E-01,1.00000000E+00,2,2,29064
115,29,64,0,3,8.39999984E-01,8.20418474E+04,4.12236310E-01,8.61181554E-01,-2.97367712E-01,4.12236310E-01,8.61181554E-01,-2.97367712E-01,1.00000000E+00,2,2,29064
116,29,64,0,4,1.37352644E+02,5.46831063E+04,-1.46502220E-01,8.42280949E-01,-5.18748400E-01,-1.46502220E-01,8.42280949E-01,-5.18748400E-01,1.00000000E+00,2,2,29064
116,29,64,0,3,8.39999984E-01,5.46831063E+04,-8.10659501E-01,5.83194965E-01,-5.21037985E-02,-8.10659501E-01,5.83194965E-01,-5.21037985E-02,1.00000000E+00,2,2,29064
117,29,64,0,3,8.04821549E+01,9.67022336E+04,-5.07165733E-01,1.50811109E-01,8.48551076E-01,-5.07165733E-01,1.50811109E-01,8.48551076E-01,1.00000000E+00,2,2,29064
117,29,64,0,3,6.53999996E+00,9.67022336E+04,9.34660263E-01,2.09829759E-01,2.87022064E-01,9.34660263E-01,2.09829759E-01,2.87022064E-01,1.00000000E+00,2,2,29064
118,29,64,0,3,2.68781671E+02,1.79032939E+05,1.54373150E-01,7.19809092E-01,6.76789333E-01,1.54373150E-01,7.19809092E-01,6.76789333E-01,1.00000000E+00,2,2,29064
119,29,64,0,3,5.53048457E-01,3.33332682E+05,-2.58107280E-01,9.31872580E-01,-2.54939457E-01,-2.58107280E-01,9.31872580E-01,-2.54939457E-01,1.00000000E+00,2,2,29064
120,29,64,0,3,8.94679657E+01,1.33899086E+05,5.92054044E-01,2.74662044E-01,7.57649504E-01,5.92054044E-01,2.74662044E-01,7.57649504E-01,1.00000000E+00,2,2,29064
121,29,64,0,4,3.13659520E+01,6.06716238E+04,5.32384779E-01,-8.21912333E-01,-2.02550153E-01,5.32384779E-01,-8.21912333E-01,-2.02550153E-01,1.00000000E+00,2,2,29064
121,29,64,0,7,7.47800004E+00,6.06716238E+04,8.52760824E-01,5.06670156E-01,1.26824009E-01,8.52760824E-01,5.06670156E-01,1.26824009E-01,1.00000000E+00,2,2,29064
121,29,64,0,3,8.39999984E-01,6.06716238E+04,7.21894481E-01,-6.16369821E-01,3.14573684E-01,7.21894481E-01,-6.16369821E-01,3.14573684E-01,1.00000000E+00,2,2,29064
122,29,64,0,3,1.20886136E+02,8.16856919E+03,-6.73665323E-02,9.58127545E-01,-2.78304435E-01,-6.73665323E-02,9.58127545E-01,-2.78304435E-01,1.00000000E+00,2,2,29064
123,29,64,0,3,1.26392043E+02,1.05065359E+05,1.47424226E-01,9.70091385E-01,1.92843984E-01,1.47424226E-01,9.70091385E-01,1.92843984E-01,1.00000000E+00,2,2,29064
123,29,64,0,3,6.53999996E+00,1.05065359E+05,9.73143167E-01,-1.91595811E-01,-1.27606515E-01,9.73143167E-01,-1.91595811E-01,-1.27606515E-01,1.00000000E+00,2,2,29064
124,29,64,0,4,3.29391555E+02,3.03758950E+04,8.74676103E-01,-4.75497687E-01,9.40407581E-02,8.74676103E-01,-4.75497687E-01,9.40407581E-02,1.00000000E+00,2,2,29064
124,29,64,0,7,7.47800004E+00,3.03758950E+04,2.53358856E-01,2.89180788E-01,-9.23137997E-01,2.53358856E-01,2.89180788E-01,-9.23137997E-01,1.00000000E+00,2,2,29064
124,29,64,0,3,8.39999984E-01,3.03758950E+04,-7.29907436E-01,4.44841272E-01,5.18990730E-01,-7.29907436E-01,4.44841272E-01,5.18990730E-01,1.00000000E+00,2,2,29064
125,29,64,0,3,8.63916535E+01,8.62894324E+03,1.84014424E-01,-5.20436959E-02,9.81544775E-01,1.84014424E-01,-5.20436959E-02,9.81544775E-01,1.00000000E+00,2,2,29064
125,29,64,0,3,6.53999996E+00,8.62894324E+03,-4.62198565E-01,-7.65008500E-03,8.86743459E-01,-4.62198565E-01,-7.65008500E-03,8.86743459E-01,1.00000000E+00,2,2,29064
126,29,64,0,4,2.21515973E+02,7.61890102E+04,-9.60933552E-02,-6.12767460E-01,7.84399202E-01,-9.60933552E-02,-6.12767460E-01,7.84399202E-01,1.00000000E+00,2,2,29064
126,29,64,0,7,7.47800004E+00,7.61890102E+04,-6.21009637E-01,7.61367284E-01,-1.86190465E-01,-6.21009637E-01,7.61367284E-01,-1.86190465E-01,1.00000000E+00,2,2,29064
126,29,64,0,7,7.46100022E+00,7.61890102E+04,4.12439109E-02,-1.37066615E-02,9.99055087E-01,4.12439109E-02,-1.37066615E-02,9.99055087E-01,1.00000000E+00,2,2,29064
126,29,64,0,3,8.39999984E-01,7.61890102E+04,-4.93866277E-01,-8.64093212E-01,9.71546234E-02,-4.93866277E-01,-8.64093212E-01,9.71546234E-02,1.00000000E+00,2,2,29064
127,29,64,0,3,8.39999984E-01,3.30833341E+04,-8.78047744E-01,4.64820457E-01,1.13903921E-01,-8.78047744E-01,4.64820457E-01,1.13903921E-01,1.00000000E+00,2,2,29064
128,29,64,0,4,3.11716300E+02,9.88459770E+04,1.37401801E-01,2.61333018E-01,9.55419174E-01,1.37401801E-01,2.61333018E-01,9.55419174E-01,1.00000000E+00,2,2,29064
128,29,64,0,7,7.47800004E+00,9.88459770E+04,4.25560378E-01,1.80388688E-01,-8.86768451E-01,4.25560378E-01,1.80388688E-01,-8.86768451E-01,1.00000000E+00,2,2,29064
128,29,64,0,3,8.39999984E-01,9.88459770E+04,1.94228420E-01,4.35489417E-01,8.78990494E-01,1.94228420E-01,4.35489417E-01,8.78990494E-01,1.00000000E+00,2,2,29064
129,29,64,0,3,8.39999984E-01,1.75727270E+05,5.87887827E-01,-7.95954562E-01,-1.44375341E-01,5.87887827E-01,-7.95954562E-01,-1.44375341E-01,1.00000000E+00,2,2,29064
130,29,64,0,4,4.61467686E+02,5.27234459E+04,4.20186866E-01,-6.89229785E-01,-5.90258673E-01,4.20186866E-01,-6.89229785E-01,-5.90258673E-01,1.00000000E+00,2,2,29064
130,29,64,0,7,7.47800004E+00,5.27234459E+04,6.92934728E-01,-6.89365975E-01,-2.11225034E-01,6.92934728E-01,-6.89365975E-01,-2.11225034E-01,1.00000000E+00,2,2,29064
130,29,64,0,7,7.46100022E+00,5.27234459E+04,-3.37169664E-01,1.42064361E-01,-9.30663384E-01,-3.37169664E-01,1.42064361E-01,-9.30663384E-01,1.00000000E+00,2,2,29064
130,29,64,0,3,8.39999984E-01,5.27234459E+04,7.78684782E-01,-6.27414920E-01,7.27379177E-04,7.78684782E-01,-6.27414920E-01,7.27379177E-04,1.00000000E+00,2,2,29064
131,29,64,0,4,1.06801229E+02,1.70570311E+05,-5.08647629E-01,2.96209694E-01,8.08416605E-01,-5.08647629E-01,2.96209694E-01,8.08416605E-01,1.00000000E+00,2,2,29064
131,29,64,0,3,8.39999984E-01,1.70570311E+05,1.79116310E-01,8.21342370E-01,-5.41584766E-01,1.79116310E-01,8.21342370E-01,-5.41584766E-01,1.00000000E+00,2,2,29064
132,29,64,0,3,8.39999984E-01,1.12403317E+05,-7.79273848E-01,-1.74723479E-01,-6.01833844E-01,-7.79273848E-01,-1.74723479E-01,-6.01833844E-01,1.00000000E+00,2,2,29064
133,29,64,0,3,1.93039320E+01,1.69713543E+04,8.90654768E-01,2.01732502E-01,4.07477707E-01,8.90654768E-01,2.01732502E-01,4.07477707E-01,1.00000000E+00,2,2,29064
133,29,64,0,3,6.53999996E+00,1.69713543E+04,-3.14307821E-01,-6.17464864E-01,7.21074015E-01,-3.14307821E-01,-6.17464864E-01,7.21074015E-01,1.00000000E+00,2,2,29064
134,29,64,0,3,8.39999984E-01,7.70456789E+04,-7.91818796E-01,3.69949727E-01,-4.85963162E-01,-7.91818796E-01,3.69949727E-01,-4.85963162E-01,1.00000000E+00,2,2,29064
135,29,64,0,3,8.39999984E-01,1.73932159E+04,-4.67763493E-01,1.51126060E-01,8.70837659E-01,-4.67763493E-01,1.51126060E-01,8.70837659E-01,1.00000000E+00,2,2,29064
136,29,64,0,3,2.37007196E+02,7.73584640E+04,1.64993879E-01,-5.26301196E-01,-8.34136722E-01,1.64993879E-01,-5.26301196E-01,-8.34136722E-01,1.00000000E+00,2,2,29064
137,29,64,0,3,8.39999984E-01,8.10431022E+03,6.36475267E-01,-3.38016572E-01,6.93284957E-01,6.36475267E-01,-3.38016572E-01,6.93284957E-01,1.00000000E+00,2,2,29064
138,29,64,0,3,4.03843192E+01,3.57835651E+04,-8.47864412E-02,-9.07238852E-01,-4.11981705E-01,-8.47864412E-02,-9.07238852E-01,-4.11981705E-01,1.00000000E+00,2,2,29064
138,29,64,0,3,6.53999996E+00,3.57835651E+04,-7.15580026E-01,1.32703795E-01,-6.85809689E-01,-7.15580026E-01,1.32703795E-01,-6.85809689E-01,1.00000000E+00,2,2,29064
139,29,64,0,4,4.19752894E+02,9.68267034E+03,8.21023099E-01,5.35931653E-01,1.96718921E-01,8.21023099E-01,5.35931653E-01,1.96718921E-01,1.00000000E+00,2,2,29064
139,29,64,0,3,8.39999984E-01,9.68267034E+03,-5.82301325E-02,-4.23615044E-01,-9.03968775E-01,-5.82301325E-02,-4.23615044E-01,-9.03968775E-01,1.00000000E+00,2,2,29064
140,29,64,0,3,1.10361856E+02,2.61260903E+05,-6.12561583E-02,9.25778808E-01,3.73070077E-01,-6.12561583E-02,9.25778808E-01,3.73070077E-01,1.00000000E+00,2,2,29064
141,29,64,0,3,8.39999984E-01,2.89138472E+04,8.81495316E-01,-4.02339790E-01,-2.47161287E-01,8.81495316E-01,-4.02339790E-01,-2.47161287E-01,1.00000000E+00,2,2,29064
142,29,64,0,3,8.39999984E-01,2.10466345E+05,9.26763569E-01,-3.43855108E-01,-1.51238063E-01,9.26763569E-01,-3.43855108E-01,-1.51238063E-01,1.00000000E+00,2,2,29064
143,29,64,0,3,8.39999984E-01,3.93781542E+04,5.77641751E-01,3.87613304E-01,7.18391213E-01,5.77641751E-01,3.87613304E-01,7.18391213E-01,1.00000000E+00,2,2,29064
144,29,64,0,3,8.39999984E-01,1.42229240E+05,-4.28738260E-01,8.02742521E-01,-4.14473099E-01,-4.28738260E-01,8.02742521E-01,-4.14473099E-01,1.00000000E+00,2,2,29064
145,29,64,0,3,5.13674527E+02,1.06368630E+04,2.72227510E-02,-6.25417346E-01,7.79815404E-01,2.72227510E-02,-6.25417346E-01,7.79815404E-01,1.00000000E+00,2,2,29064
145,29,64,0,3,6.53999996E+00,1.06368630E+04,-8.18829451E-01,-3.36491716E-01,-4.65071667E-01,-8.18829451E-01,-3.36491716E-01,-4.65071667E-01,1.00000000E+00,2,2,29064
146,29,64,0,4,2.40414555E+02,2.13432136E+05,-1.18646146E-01,5.96618161E-01,7.93706408E-01,-1.18646146E-01,5.96618161E-01,7.93706408E-01,1.00000000E+00,2,2,29064
146,29,64,0,7,7.47800004E+00,2.13432136E+05,8.00881661E-01,5.97225266E-01,-4.37098016E-02,8.00881661E-01,5.97225266E-01,-4.37098016E-02,1.00000000E+00,2,2,29064
146,29,64,0,7,7.46100022E+00,2.13432136E+05,7.55189728E-01,4.99229416E-01,-4.24804032E-01,7.55189728E-01,4.99229416E-01,-4.24804032E-01,1.00000000E+00,2,2,29064
146,29,64,0,3,8.39999984E-01,2.13432136E+05,-2.78136885E-01,-8.93521472E-01,-3.52504260E-01,-2.78136885E-01,-8.93521472E-01,-3.52504260E-01,1.00000000E+00,2,2,29064
147,29,64,0,3,8.39999984E-01,1.77460208E+04,5.29424866E-01,8.48259802E-01,-1.28303998E-02,5.29424866E-01,8.48259802E-01,-1.28303998E-02,1.00000000E+00,2,2,29064
148,29,64,0,3,3.24027438E+02,1.68173036E+05,8.36426014E-01,3.34474223E-01,4.34187192E-01,8.36426014E-01,3.34474223E-01,4.34187192E-01,1.00000000E+00,2,2,29064
148,29,64,0,3,6.53999996E+00,1.68173036E+05,-3.45992149E-01,3.92441156E-01,8.52220260E-01,-3.45992149E-01,3.92441156E-01,8.52220260E-01,1.00000000E+00,2,2,29064
149,29,64,0,4,5.14795068E+02,1.35372860E+04,2.16705018E-01,-8.25990505E-01,5.20363931E-01,2.16705018E-01,-8.25990505E-01,5.20363931E-01,1.00000000E+00,2,2,29064
149,29,64,0,3,8.39999984E-01,1.35372860E+04,3.11554973E-01,-2.91883914E-01,9.04288272E-01,3.11554973E-01,-2.91883914E-01,9.04288272E-01,1.00000000E+00,2,2,29064
150,29,64,0,4,2.45310282E+02,5.75103557E+04,3.14507694E-01,5.50589878E-01,-7.73263019E-01,3.14507694E-01,5.50589878E-01,-7.73263019E-01,1.00000000E+00,2,2,29064
150,29,64,0,3,8.39999984E-01,5.75103557E+04,9.90692100E-01,9.90173798E-02,-9.34062154E-02,9.90692100E-01,9.90173798E-02,-9.34062154E-02,1.00000000E+00,2,2,29064
151,29,64,0,3,1.77553661E+02,4.14521809E+04,-9.16909014E-01,3.93723182E-01,-6.52680301E-02,-9.16909014E-01,3.93723182E-01,-6.52680301E-02,1.00000000E+00,2,2,29064
152,29,64,0,3,8.39999984E-01,6.80960986E+04,-3.56852799E-01,-6.04087013E-01,7.12555233E-01,-3.56852799E-01,-6.04087013E-01,7.12555233E-01,1.00000000E+00,2,2,29064
153,29,64,0,3,1.28107477E+02,6.88138699E+03,1.84157324E-01,9.52431967E-02,9.78271339E-01,1.84157324E-01,9.52431967E-02,9.78271339E-01,1.00000000E+00,2,2,29064
153,29,64,0,3,6.53999996E+00,6.88138699E+03,6.79166159E-01,3.64518009E-01,-6.37071384E-01,6.79166159E-01,3.64518009E-01,-6.37071384E-01,1.00000000E+00,2,2,29064
154,29,64,0,3,8.39999984E-01,4.72678052E+04,-4.33804849E-01,-8.85315217E-01,-1.67422579E-01,-4.33804849E-01,-8.85315217E-01,-1.67422579E-01,1.00000000E+00,2,2,29064
155,29,64,0,4,2.90908297E+02,6.71807342E+04,-3.65297966E-01,2.66851594E-01,-8.91822641E-01,-3.65297966E-01,2.66851594E-01,-8.91822641E-01,1.00000000E+00,2,2,29064
155,29,64,0,7,7.47800004E+00,6.71807342E+04,-9.96306315E-01,3.63971193E-02,7.77751685E-02,-9.96306315E-01,3.63971193E-02,7.77751685E-02,1.00000000E+00,2,2,29064
155,29,64,0,3,8.39999984E-01,6.71807342E+04,5.83929545E-01,-4.58535320E-01,-6.69904207E-01,5.83929545E-01,-4.58535320E-01,-6.69904207E-01,1.00000000E+00,2,2,29064
156,29,64,0,3,3.30439473E+02,1.88180578E+05,4.42943040E-02,-6.10958242E-01,-7.90422698E-01,4.42943040E-02,-6.10958242E-01,-7.90422698E-01,1.00000000E+00,2,2,29064
157,29,64,0,4,3.22994459E+02,2.13682701E+04,7.24056534E-01,-4.44628754E-01,5.27302006E-01,7.24056534E-01,-4.44628754E-01,5.27302006E-01,1.00000000E+00,2,2,29064
157,29,64,0,7,7.47800004E+00,2.13682701E+04,-1.73176827E-01,9.84196222E-01,3.69808516E-02,-1.73176827E-01,9.84196222E-01,3.69808516E-02,1.00000000E+00,2,2,29064
157,29,64,0,7,7.46100022E+00,2.13682701E+04,6.76178061E-01,6.48309750E-01,-3.49968139E-01,6.76178061E-01,6.48309750E-01,-3.49968139E-01,1.00000000E+00,2,2,29064
157,29,64,0,3,8.39999984E-01,2.13682701E+04,-2.01052081E-01,3.33637646E-01,-9.21012476E-01,-2.01052081E-01,3.33637646E-01,-9.21012476E-01,1.00000000E+00,2,2,29064
158,29,64,0,3,8.39999984E-01,6.09380816E+04,1.29155065E-01,9.56219746E-01,-2.62607629E-01,1.29155065E-01,9.56219746E-01,-2.62607629E-01,1.00000000E+00,2,2,29064
159,29,64,0,3,8.39999984E-01,2.11921345E+04,-5.51197360E-01,8.24567081E-01,1.27556262E-01,-5.51197360E-01,8.24567081E-01,1.27556262E-01,1.00000000E+00,2,2,29064
160,29,64,0,4,4.82507536E+02,9.09089541E+03,-8.97934225E-01,3.58446291E-01,-2.55402395E-01,-8.97934225E-01,3.58446291E-01,-2.55402395E-01,1.00000000E+00,2,2,29064
160,29,64,0,3,8.39999984E-01,9.09089541E+03,4.46644096E-01,-4.95479561E-01,-7.44989299E-01,4.46644096E-01,-4.95479561E-01,-7.44989299E-01,1.00000000E+00,2,2,29064
161,29,64,0,3,8.39999984E-01,1.99145718E+04,-5.29483337E-01,8.47591461E-01,-3.51583701E-02,-5.29483337E-01,8.47591461E-01,-3.51583701E-02,1.00000000E+00,2,2,29064
162,29,64,0,3,2.31453106E+02,5.40379507E+04,6.18231678E-01,-7.62955761E-01,-1.88912942E-01,6.18231678E-01,-7.62955761E-01,-1.88912942E-01,1.00000000E+00,2,2,29064
163,29,64,0,3,8.39999984E-01,1.63027130E+05,-9.44780189E-01,3.01937018E-01,-1.27375161E-01,-9.44780189E-01,3.01937018E-01,-1.27375161E-01,1.00000000E+00,2,2,29064
164,29,64,0,3,8.39999984E-01,2.49552713E+05,-8.26418340E-01,4.28425228E-01,-3.65355376E-01,-8.26418340E-01,4.28425228E-01,-3.65355376E-01,1.00000000E+00,2,2,29064
165,29,64,0,3,8.39999984E-01,9.63674617E+04,8.06767958E-01,-4.17852927E-01,4.17761167E-01,8.06767958E-01,-4.17852927E-01,4.17761167E-01,1.00000000E+00,2,2,29064
166,29,64,0,4,5.48196479E+02,1.22071457E+04,-8.27868680E-01,-4.42144251E-01,3.45169394E-01,-8.27868680E-01,-4.42144251E-01,3.45169394E-01,1.00000000E+00,2,2,29064
166,29,64,0,7,7.47800004E+00,1.22071457E+04,-3.90519326E-01,5.00670584E-02,9.19232259E-01,-3.90519326E-01,5.00670584E-02,9.19232259E-01,1.00000000E+00,2,2,29064
166,29,64,0,7,7.46100022E+00,1.22071457E+04,5.34635071E-01,-5.15192320E-02,-8.43511179E-01,5.34635071E-01,-5.15192320E-02,-8.43511179E-01,1.00000000E+00,2,2,29064
166,29,64,0,3,8.39999984E-01,1.22071457E+04,4.10518004E-01,-9.08620324E-01,-7.67077251E-02,4.10518004E-01,-9.08620324E-01,-7.67077251E-02,1.00000000E+00,2,2,29064
167,29,64,0,3,8.39999984E-01,5.25341563E+04,-8.26973656E-01,-4.43488902E-01,-3.45589592E-01,-8.26973656E-01,-4.43488902E-01,-3.45589592E-01,1.00000000E+00,2,2,29064
168,29,64,0,3,8.39999984E-01,4.29847618E+04,2.68063747E-01,6.29995493E-01,7.28867276E-01,2.68063747E-01,6.29995493E-01,7.28867276E-01,1.00000000E+00,2,2,29064
170,29,64,0,3,8.39999984E-01,1.71312600E+05,4.22627225E-01,1.85877394E-01,8.87037668E-01,4.22627225E-01,1.85877394E-01,8.87037668E-01,1.00000000E+00,2,2,29064
171,29,64,0,3,8.39999984E-01,4.62492394E+04,6.09939042E-01,-2.82598078E-01,7.40346332E-01,6.09939042E-01,-2.82598078E-01,7.40346332E-01,1.00000000E+00,2,2,29064
172,29,64,0,3,2.51179822E+02,1.89726144E+05,1.69685486E-01,-2.88080295E-01,-9.42452428E-01,1.69685486E-01,-2.88080295E-01,-9.42452428E-01,1.00000000E+00,2,2,29064
172,29,64,0,3,6.53999996E+00,1.89726144E+05,4.88559131E-01,-7.44959512E-01,-4.54252464E-01,4.88559131E-01,-7.44959512E-01,-4.54252464E-01,1.00000000E+00,2,2,29064
173,29,64,0,3,1.94340252E+02,3.44174974E+04,-4.26209523E-02,-4.08453222E-01,-9.11783648E-01,-4.26209523E-02,-4.08453222E-01,-9.11783648E-01,1.00000000E+00,2,2,29064
174,29,64,0,3,3.17133294E+02,4.23193607E+04,4.39030223E-01,7.19103446E-01,-5.38648956E-01,4.39030223E-01,7.19103446E-01,-5.38648956E-01,1.00000000E+00,2,2,29064
