event_id,parent_Z,parent_A,parent_isomer,particle_code,kinetic_energy_keV,time_s,dir_x,dir_y,dir_z,x_cm,y_cm,z_cm,weight,track_generation,iprod,iaztrk
232,13,28,0,7,1.77884998E+03,1.07913770E+02,-2.34606359E-01,5.30549302E-01,8.14541155E-01,-2.34606359E-01,5.30549302E-01,8.14541155E-01,1.00000000E+00,2,2,13028
233,13,28,0,3,1.05212393E+03,5.99338766E+02,-9.64120720E-01,1.42167965E-01,-2.24186322E-01,-9.64120720E-01,1.42167965E-01,-2.24186322E-01,1.00000000E+00,2,2,13028
233,13,28,0,7,1.77884998E+03,5.99338766E+02,5.24425759E-01,-7.88045342E-01,3.22431639E-01,5.24425759E-01,-7.88045342E-01,3.22431639E-01,1.00000000E+00,2,2,13028
234,13,28,0,3,2.40296686E+03,5.78452390E+00,2.61689857E-01,4.19403372E-01,8.69263614E-01,2.61689857E-01,4.19403372E-01,8.69263614E-01,1.00000000E+00,2,2,13028
234,13,28,0,7,1.77884998E+03,5.78452390E+00,-1.35677763E-01,-1.52882722E-01,9.78886315E-01,-1.35677763E-01,-1.52882722E-01,9.78886315E-01,1.00000000E+00,2,2,13028
235,13,28,0,3,5.10487061E+02,5.00552818E+02,-1.72460356E-01,-9.38049817E-01,3.00532803E-01,-1.72460356E-01,-9.38049817E-01,3.00532803E-01,1.00000000E+00,2,2,13028
235,13,28,0,7,1.77884998E+03,5.00552818E+02,-4.89846472E-01,8.49442714E-03,-8.71767330E-01,-4.89846472E-01,8.49442714E-03,-8.71767330E-01,1.00000000E+00,2,2,13028
236,13,28,0,3,8.68717811E+02,5.07307413E+01,-8.75610670E-01,2.31818208E-01,-4.23752609E-01,-8.75610670E-01,2.31818208E-01,-4.23752609E-01,1.00000000E+00,2,2,13028
236,13,28,0,7,1.77884998E+03,5.07307413E+01,-9.71931803E-01,-2.63801281E-02,2.33779081E-01,-9.71931803E-01,-2.63801281E-02,2.33779081E-01,1.00000000E+00,2,2,13028
237,13,28,0,3,1.42908562E+03,8.09992971E+00,2.09024107E-01,-6.55975066E-01,-7.25262460E-01,2.09024107E-01,-6.55975066E-01,-7.25262460E-01,1.00000000E+00,2,2,13028
237,13,28,0,7,1.77884998E+03,8.09992971E+00,-4.42965302E-01,-8.85672826E-01,-1.39159573E-01,-4.42965302E-01,-8.85672826E-01,-1.39159573E-01,1.00000000E+00,2,2,13028
238,13,28,0,3,1.69108762E+03,2.99701217E+01,-8.82449096E-01,2.45934498E-01,-4.00998524E-01,-8.82449096E-01,2.45934498E-01,-4.00998524E-01,1.00000000E+00,2,2,13028
238,13,28,0,7,1.77884998E+03,2.99701217E+01,-7.29573042E-01,6.78879371E-01,8.27404196E-02,-7.29573042E-01,6.78879371E-01,8.27404196E-02,1.00000000E+00,2,2,13028
239,13,28,0,3,1.89558035E+03,9.55830721E+01,5.54042753E-02,-8.91535896E-01,4.49548788E-01,5.54042753E-02,-8.91535896E-01,4.49548788E-01,1.00000000E+00,2,2,13028
239,13,28,0,7,1.77884998E+03,9.55830721E+01,3.14246421E-01,-2.61755164E-01,-9.12542285E-01,3.14246421E-01,-2.61755164E-01,-9.12542285E-01,1.00000000E+00,2,2,13028
240,13,28,0,3,1.42610973E+03,1.76973097E+02,3.51413672E-01,-7.84624589E-01,5.10756973E-01,3.51413672E-01,-7.84624589E-01,5.10756973E-01,1.00000000E+00,2,2,13028
240,13,28,0,7,1.77884998E+03,1.76973097E+02,2.14942738E-01,-6.61781424E-01,-7.18223479E-01,2.14942738E-01,-6.61781424E-01,-7.18223479E-01,1.00000000E+00,2,2,13028
241,13,28,0,3,2.29572644E+03,1.22911565E+01,-8.90344113E-01,1.65954488E-02,-4.54985660E-01,-8.90344113E-01,1.65954488E-02,-4.54985660E-01,1.00000000E+00,2,2,13028
241,13,28,0,7,1.77884998E+03,1.22911565E+01,9.82162324E-01,-1.75694858E-01,-6.69961666E-02,9.82162324E-01,-1.75694858E-01,-6.69961666E-02,1.00000000E+00,2,2,13028
242,13,28,0,3,1.60321146E+03,3.66115448E+02,-7.34360436E-01,6.72626278E-01,9.10419712E-02,-7.34360436E-01,6.72626278E-01,9.10419712E-02,1.00000000E+00,2,2,13028
242,13,28,0,7,1.77884998E+03,3.66115448E+02,-7.25059736E-01,1.41261728E-01,6.74042657E-01,-7.25059736E-01,1.41261728E-01,6.74042657E-01,1.00000000E+00,2,2,13028
243,13,28,0,3,3.74296859E+02,2.61261150E+02,-6.19327217E-01,5.68517649E-01,5.41499290E-01,-6.19327217E-01,5.68517649E-01,5.41499290E-01,1.00000000E+00,2,2,13028
