nuclide,event_id,interaction_id,parent_track_id,interaction_type,time_s,x_cm,y_cm,z_cm,particle_in_code,particle_out_code,dir_x,dir_y,dir_z,kinetic_energy_keV
I-128,86,2,1,4,0.0,0.0,0.0,0.0,53128,3,-0.73151,0.0215,0.68149,1702.78
I-128,86,3,1,4,0.0,0.0,0.0,0.0,53128,13,0.25392,-0.48232,0.83839,418.767
I-128,86,4,1,4,0.0,0.0,0.0,0.0,53128,54128,0.62699,0.06643,-0.77619,0.023
I-128,87,2,1,4,0.0,0.0,0.0,0.0,53128,3,-0.75206,0.58776,0.29823,953.851
I-128,87,3,1,4,0.0,0.0,0.0,0.0,53128,13,-0.72115,0.68312,0.11529,1167.693
I-128,87,4,1,4,0.0,0.0,0.0,0.0,53128,54128,0.74187,-0.63504,-0.21531,0.027
I-128,88,2,1,4,0.0,0.0,0.0,0.0,53128,3,-0.51817,-0.65886,-0.54534,590.647
I-128,88,3,1,4,0.0,0.0,0.0,0.0,53128,13,0.3216,0.50545,-0.80069,1530.91
I-128,88,4,1,4,0.0,0.0,0.0,0.0,53128,54128,0.00759,-0.07418,0.99722,0.013
I-128,89,2,1,4,0.0,0.0,0.0,0.0,53128,3,-0.1945,-0.9797,-0.0485,22.822
I-128,89,3,1,4,0.0,0.0,0.0,0.0,53128,13,0.05866,0.94943,0.30846,2098.732
I-128,89,4,1,4,0.0,0.0,0.0,0.0,53128,54128,-0.0477,-0.94351,-0.32788,0.016
I-128,90,2,1,4,0.0,0.0,0.0,0.0,53128,3,0.09398,0.93118,-0.35224,1610.583
I-128,90,3,1,4,0.0,0.0,0.0,0.0,53128,13,-0.80839,-0.3617,0.46441,510.973
I-128,90,4,1,4,0.0,0.0,0.0,0.0,53128,54128,0.12107,-0.95547,0.26912,0.014
I-128,91,2,1,4,0.0,0.0,0.0,0.0,53128,3,-0.4831,-0.44428,-0.75447,59.106
I-128,91,3,1,4,0.0,0.0,0.0,0.0,53128,13,0.09003,-0.94191,-0.32358,2062.444
I-128,91,4,1,4,0.0,0.0,0.0,0.0,53128,54128,-0.02853,0.92241,0.38517,0.021
I-128,92,2,1,4,0.0,0.0,0.0,0.0,53128,3,-0.40697,0.90141,0.14774,922.751
I-128,92,3,1,4,0.0,0.0,0.0,0.0,53128,13,-0.50314,-0.52693,0.68498,1198.808
I-128,92,4,1,4,0.0,0.0,0.0,0.0,53128,54128,0.70032,-0.35117,-0.62148,0.011
I-128,93,2,1,4,0.0,0.0,0.0,0.0,53128,3,-0.76586,-0.26618,0.58533,880.879
I-128,93,3,1,4,0.0,0.0,0.0,0.0,53128,13,0.75207,0.25437,0.60802,797.773
I-128,93,4,1,4,0.0,0.0,0.0,0.0,53128,54128,0.29873,0.10809,-0.9482,0.007
I-128,93,6,4,4,0.0,0.0,0.0,-0.0,54128,1,0.9036,0.32875,-0.27463,442.91
I-128,93,7,4,4,0.0,0.0,0.0,-0.0,54128,54128,-0.9036,-0.32875,0.27463,0.001
I-128,94,2,1,4,0.0,0.0,0.0,0.0,53128,3,-0.80483,0.16441,0.57027,184.533
I-128,94,3,1,4,0.0,0.0,0.0,0.0,53128,13,-0.54611,-0.20067,-0.81332,1937.02
I-128,94,4,1,4,0.0,0.0,0.0,0.0,53128,54128,0.73077,0.15816,0.66405,0.016
I-128,95,2,1,4,0.0,0.0,0.0,0.0,53128,3,0.389,-0.6483,0.65451,492.874
I-128,95,3,1,4,0.0,0.0,0.0,0.0,53128,13,0.51354,0.85785,0.01927,1628.685
I-128,95,4,1,4,0.0,0.0,0.0,0.0,53128,54128,-0.75192,-0.53674,-0.3828,0.01
I-128,96,2,1,4,0.0,0.0,0.0,0.0,53128,3,0.28415,-0.65185,-0.7031,716.234
I-128,96,3,1,4,0.0,0.0,0.0,0.0,53128,13,0.79335,0.59005,-0.1498,1405.324
I-128,96,4,1,4,0.0,0.0,0.0,0.0,53128,54128,-0.81981,-0.05833,0.56966,0.013
I-128,97,2,1,4,0.0,0.0,0.0,0.0,53128,3,0.09459,-0.99463,0.04208,514.264
I-128,97,3,1,4,0.0,0.0,0.0,0.0,53128,13,0.59808,0.61769,-0.51064,1607.299
I-128,97,4,1,4,0.0,0.0,0.0,0.0,53128,54128,-0.79749,-0.08296,0.5976,0.007
I-128,98,2,1,4,0.0,0.0,0.0,0.0,53128,3,0.9161,-0.0839,-0.39207,700.045
I-128,98,3,1,4,0.0,0.0,0.0,0.0,53128,13,-0.4799,0.3394,0.80901,1421.522
I-128,98,4,1,4,0.0,0.0,0.0,0.0,53128,54128,-0.36767,-0.44344,-0.81742,0.003
I-128,99,2,1,4,0.0,0.0,0.0,0.0,53128,3,0.42912,0.3821,-0.81844,753.555
I-128,99,3,1,4,0.0,0.0,0.0,0.0,53128,13,0.1645,-0.04066,0.98554,1368.011
I-128,99,4,1,4,0.0,0.0,0.0,0.0,53128,54128,-0.79141,-0.42385,-0.44049,0.003
I-128,100,2,1,4,0.0,0.0,0.0,0.0,53128,3,-0.06991,0.9922,-0.1032,1591.832
I-128,100,3,1,4,0.0,0.0,0.0,0.0,53128,13,0.05703,-0.21239,-0.97552,529.721
I-128,100,4,1,4,0.0,0.0,0.0,0.0,53128,54128,0.05487,-0.93322,0.35509,0.018
I-128,101,2,1,4,0.0,0.0,0.0,0.0,53128,3,-0.87584,0.01432,0.48239,267.136
I-128,101,3,1,4,0.0,0.0,0.0,0.0,53128,13,-0.29649,-0.59299,0.74864,1854.412
I-128,101,4,1,4,0.0,0.0,0.0,0.0,53128,54128,0.47032,0.48246,-0.73894,0.021
I-128,102,2,1,4,0.0,0.0,0.0,0.0,53128,3,0.97127,-0.2257,-0.07546,615.735
I-128,102,3,1,4,0.0,0.0,0.0,0.0,53128,13,-0.24142,0.48826,-0.83864,1505.825
I-128,102,4,1,4,0.0,0.0,0.0,0.0,53128,54128,-0.39289,-0.3266,0.85964,0.01
I-128,103,2,1,4,0.0,0.0,0.0,0.0,53128,3,-0.26478,0.25302,0.93052,329.351
I-128,103,3,1,4,0.0,0.0,0.0,0.0,53128,13,-0.90776,-0.01175,-0.41932,1792.205
I-128,103,4,1,4,0.0,0.0,0.0,0.0,53128,54128,0.99407,-0.08143,0.07205,0.014
I-128,104,2,1,4,0.0,0.0,0.0,0.0,53128,3,-0.5927,-0.70862,-0.38283,831.992
I-128,104,3,1,4,0.0,0.0,0.0,0.0,53128,13,0.21771,0.95297,0.21084,1289.576
I-128,104,4,1,4,0.0,0.0,0.0,0.0,53128,54128,0.74813,-0.5731,0.33444,0.002
I-128,105,2,1,4,0.0,0.0,0.0,0.0,53128,3,0.51642,0.85134,0.09231,446.914
I-128,105,3,1,4,0.0,0.0,0.0,0.0,53128,13,0.3978,-0.87798,0.26629,1674.648
I-128,105,4,1,4,0.0,0.0,0.0,0.0,53128,54128,-0.75628,0.54424,-0.3631,0.009
I-128,106,2,1,4,0.0,0.0,0.0,0.0,53128,3,0.71815,-0.18312,-0.67136,999.084
I-128,106,3,1,4,0.0,0.0,0.0,0.0,53128,13,0.32658,0.32207,-0.8886,1122.462
I-128,106,4,1,4,0.0,0.0,0.0,0.0,53128,54128,-0.57884,-0.04227,0.81435,0.024
I-128,107,2,1,4,0.0,0.0,0.0,0.0,53128,3,0.04407,-0.66926,0.74172,300.967
I-128,107,3,1,4,0.0,0.0,0.0,0.0,53128,13,-0.85096,-0.47869,0.21614,1377.679
I-128,107,4,1,4,0.0,0.0,0.0,0.0,53128,54128,0.65358,0.61774,-0.4373,0.013
I-128,107,6,4,4,0.0,0.0,0.0,-0.0,54128,1,0.91086,-0.29546,0.28816,442.91
I-128,107,7,4,4,0.0,0.0,0.0,-0.0,54128,54128,-0.91086,0.29546,-0.28816,0.001
I-128,108,2,1,4,0.0,0.0,0.0,0.0,53128,3,-0.89688,0.33462,0.28918,465.906
I-128,108,3,1,4,0.0,0.0,0.0,0.0,53128,13,-0.64453,0.04878,0.76302,1655.64
I-128,108,4,1,4,0.0,0.0,0.0,0.0,53128,54128,0.76098,-0.15077,-0.63101,0.024
I-128,109,2,1,4,0.0,0.0,0.0,0.0,53128,3,0.85806,0.47976,0.18319,445.493
I-128,109,3,1,4,0.0,0.0,0.0,0.0,53128,13,0.45181,0.86208,-0.22953,1233.15
I-128,109,4,1,4,0.0,0.0,0.0,0.0,53128,54128,-0.65135,-0.75552,0.07026,0.015
I-128,109,6,4,4,0.0,-0.0,-0.0,0.0,54128,1,-0.9991,-0.0171,-0.03874,442.91
I-128,109,7,4,4,0.0,-0.0,-0.0,0.0,54128,54128,0.9991,0.0171,0.03874,0.001
I-128,110,2,1,4,0.0,0.0,0.0,0.0,53128,3,-0.38451,-0.87322,0.29941,212.647
I-128,110,3,1,4,0.0,0.0,0.0,0.0,53128,13,-0.43642,-0.05546,-0.89803,1908.907
I-128,110,4,1,4,0.0,0.0,0.0,0.0,53128,54128,0.52819,0.28371,0.80033,0.016
I-128,111,2,1,4,0.0,0.0,0.0,0.0,53128,3,0.93479,-0.11127,0.33733,1816.678
I-128,111,3,1,4,0.0,0.0,0.0,0.0,53128,13,0.45639,0.65823,-0.5987,304.869
I-128,111,4,1,4,0.0,0.0,0.0,0.0,53128,54128,-0.96806,0.02226,-0.24974,0.023
I-128,112,2,1,4,0.0,0.0,0.0,0.0,53128,3,-0.90625,0.29818,0.29966,288.622
I-128,112,3,1,4,0.0,0.0,0.0,0.0,53128,13,0.97524,-0.12254,0.18408,1832.941
I-128,112,4,1,4,0.0,0.0,0.0,0.0,53128,54128,-0.92019,0.03084,-0.39025,0.008
I-128,113,2,1,4,0.0,0.0,0.0,0.0,53128,3,0.76437,0.23393,0.60084,1056.571
I-128,113,3,1,4,0.0,0.0,0.0,0.0,53128,13,-0.60955,0.74652,-0.26676,1064.991
I-128,113,4,1,4,0.0,0.0,0.0,0.0,53128,54128,-0.35038,-0.8272,-0.43929,0.008
I-128,114,2,1,4,0.0,0.0,0.0,0.0,53128,3,0.07111,0.37177,0.9256,872.084
I-128,114,3,1,4,0.0,0.0,0.0,0.0,53128,13,-0.1976,-0.88795,0.41534,806.565
I-128,114,4,1,4,0.0,0.0,0.0,0.0,53128,54128,0.04401,0.15433,-0.98704,0.01
I-128,114,7,4,4,0.0,0.0,0.0,-0.0,54128,1,0.84716,0.39514,-0.35521,442.91
I-128,114,8,4,4,0.0,0.0,0.0,-0.0,54128,54128,-0.84716,-0.39514,0.35521,0.001
I-128,115,2,1,4,0.0,0.0,0.0,0.0,53128,3,-0.93514,-0.34555,-0.07814,1626.801
I-128,115,3,1,4,0.0,0.0,0.0,0.0,53128,13,0.91102,0.34885,-0.21989,494.758
I-128,115,4,1,4,0.0,0.0,0.0,0.0,53128,54128,0.92583,0.33836,0.16834,0.011
I-128,116,2,1,4,0.0,0.0,0.0,0.0,53128,12,0.69307,0.55698,-0.45763,1223.229
I-128,116,3,1,4,0.0,0.0,0.0,0.0,53128,52128,-0.69307,-0.55698,0.45763,0.006
I-128,116,4,1,4,0.0,0.0,0.0,0.0,53128,1,-0.98598,-0.07935,0.14681,27.187
I-128,116,5,1,4,0.0,0.0,0.0,0.0,53128,3,0.25745,0.10928,0.96009,3.985
I-128,116,6,1,4,0.0,0.0,0.0,0.0,53128,3,-0.95105,-0.3007,0.07129,0.413
I-128,116,7,1,4,0.0,0.0,0.0,0.0,53128,3,0.93399,0.26495,-0.23973,0.221
I-128,117,2,1,4,0.0,0.0,0.0,0.0,53128,3,-0.33764,-0.09686,0.93628,1134.889
I-128,117,3,1,4,0.0,0.0,0.0,0.0,53128,13,-0.03221,0.66453,0.74657,986.659
I-128,117,4,1,4,0.0,0.0,0.0,0.0,53128,54128,0.24069,-0.21665,-0.94611,0.023
I-128,118,2,1,4,0.0,0.0,0.0,0.0,53128,3,-0.57063,0.79886,-0.19027,1151.186
I-128,118,3,1,4,0.0,0.0,0.0,0.0,53128,13,0.17075,-0.91568,0.36382,970.382
I-128,118,4,1,4,0.0,0.0,0.0,0.0,53128,54128,0.88947,-0.45265,-0.06289,0.003
I-128,119,2,1,4,0.0,0.0,0.0,0.0,53128,3,-0.43488,0.87471,0.21391,274.279
I-128,119,3,1,4,0.0,0.0,0.0,0.0,53128,13,-0.88766,0.44909,-0.10191,1847.268
I-128,119,4,1,4,0.0,0.0,0.0,0.0,53128,54128,0.81453,-0.57953,0.02604,0.023
I-128,120,2,1,4,0.0,0.0,0.0,0.0,53128,3,-0.28104,0.63202,0.72219,596.589
I-128,120,3,1,4,0.0,0.0,0.0,0.0,53128,13,0.98559,-0.15955,0.05624,1524.972
I-128,120,4,1,4,0.0,0.0,0.0,0.0,53128,54128,-0.81239,-0.25015,-0.52673,0.01
I-128,121,2,1,4,0.0,0.0,0.0,0.0,53128,3,0.80486,-0.5258,-0.2752,1322.909
I-128,121,3,1,4,0.0,0.0,0.0,0.0,53128,13,-0.32692,0.55112,0.76772,355.741
I-128,121,4,1,4,0.0,0.0,0.0,0.0,53128,54128,-0.86349,0.48443,0.14041,0.01
I-128,121,6,4,4,0.0,-0.0,0.0,0.0,54128,1,-0.28151,-0.30163,0.91092,442.91
I-128,121,7,4,4,0.0,-0.0,0.0,0.0,54128,54128,0.28151,0.30163,-0.91092,0.001
I-128,122,2,1,4,0.0,0.0,0.0,0.0,53128,3,-0.07646,0.28267,0.95617,444.898
I-128,122,3,1,4,0.0,0.0,0.0,0.0,53128,13,-0.72016,0.32684,0.612,1676.649
I-128,122,4,1,4,0.0,0.0,0.0,0.0,53128,54128,0.54375,-0.3326,-0.77052,0.023
I-128,123,2,1,4,0.0,0.0,0.0,0.0,53128,3,0.79391,-0.53711,0.28501,300.531
I-128,123,3,1,4,0.0,0.0,0.0,0.0,53128,13,-0.11264,0.74288,-0.65988,851.562
I-128,123,4,1,4,0.0,0.0,0.0,0.0,53128,54128,-0.64275,-0.46704,0.60725,0.002
I-128,123,8,4,4,0.0,-0.0,-0.0,0.0,54128,1,-0.16833,0.19921,-0.96539,526.563
I-128,123,9,4,4,0.0,-0.0,-0.0,0.0,54128,54128,0.16833,-0.19921,0.96539,0.001
I-128,123,10,9,4,0.0,-0.0,-0.0,0.0,54128,1,-0.97024,0.09574,0.2224,442.91
I-128,123,11,9,4,0.0,-0.0,-0.0,0.0,54128,54128,0.97024,-0.09574,-0.2224,0.001
I-128,124,2,1,4,0.0,0.0,0.0,0.0,53128,3,0.97604,0.14899,0.15857,1041.346
I-128,124,3,1,4,0.0,0.0,0.0,0.0,53128,13,-0.15774,-0.85219,0.49889,1080.213
I-128,124,4,1,4,0.0,0.0,0.0,0.0,53128,54128,-0.77038,0.4292,-0.47149,0.011
I-128,125,2,1,4,0.0,0.0,0.0,0.0,53128,12,0.81451,0.46055,-0.35279,1223.229
I-128,125,3,1,4,0.0,0.0,0.0,0.0,53128,52128,-0.81451,-0.46055,0.35279,0.006
I-128,125,4,1,4,0.0,0.0,0.0,0.0,53128,1,-0.22791,0.02725,-0.9733,27.465
I-128,125,5,1,4,0.0,0.0,0.0,0.0,53128,3,-0.63128,0.30064,0.71492,3.164
I-128,125,6,1,4,0.0,0.0,0.0,0.0,53128,3,0.98569,-0.03938,-0.1639,0.494
I-128,125,7,1,4,0.0,0.0,0.0,0.0,53128,3,0.79703,0.32405,0.50964,0.682
I-128,126,2,1,4,0.0,0.0,0.0,0.0,53128,3,-0.42261,-0.74417,0.51731,1188.049
I-128,126,3,1,4,0.0,0.0,0.0,0.0,53128,13,-0.47616,-0.22883,-0.84906,933.507
I-128,126,4,1,4,0.0,0.0,0.0,0.0,53128,54128,0.62239,0.78231,-0.02515,0.014
I-128,127,2,1,4,0.0,0.0,0.0,0.0,53128,3,-0.19528,0.44165,-0.87568,526.616
I-128,127,3,1,4,0.0,0.0,0.0,0.0,53128,13,0.58911,-0.58126,-0.56133,1594.939
I-128,127,4,1,4,0.0,0.0,0.0,0.0,53128,54128,-0.39655,0.27445,0.87603,0.016
I-128,128,2,1,4,0.0,0.0,0.0,0.0,53128,3,0.96496,0.01609,-0.2619,1444.157
I-128,128,3,1,4,0.0,0.0,0.0,0.0,53128,13,-0.86915,-0.09199,-0.48592,677.404
I-128,128,4,1,4,0.0,0.0,0.0,0.0,53128,54128,-0.83127,0.02155,0.55545,0.009
I-128,129,2,1,4,0.0,0.0,0.0,0.0,53128,3,-0.99039,0.13833,-0.00147,817.411
I-128,129,3,1,4,0.0,0.0,0.0,0.0,53128,13,-0.71875,0.21586,-0.66091,861.232
I-128,129,4,1,4,0.0,0.0,0.0,0.0,53128,54128,0.93881,-0.18205,0.29238,0.016
I-128,129,10,4,4,0.0,0.0,-0.0,0.0,54128,1,-0.62895,-0.71739,-0.29962,442.91
I-128,129,11,4,4,0.0,0.0,-0.0,0.0,54128,54128,0.62895,0.71739,0.29962,0.001
I-128,130,2,1,4,0.0,0.0,0.0,0.0,53128,3,0.91112,0.36186,0.19729,1071.891
I-128,130,3,1,4,0.0,0.0,0.0,0.0,53128,13,-0.49664,0.20346,0.84377,606.759
I-128,130,4,1,4,0.0,0.0,0.0,0.0,53128,54128,-0.71284,-0.44605,-0.5412,0.009
I-128,130,8,4,4,0.0,-0.0,-0.0,-0.0,54128,1,0.5845,-0.69698,-0.41544,442.91
I-128,130,9,4,4,0.0,-0.0,-0.0,-0.0,54128,54128,-0.5845,0.69698,0.41544,0.001
I-128,131,2,1,4,0.0,0.0,0.0,0.0,53128,3,-0.4466,-0.6671,0.59626,510.743
I-128,131,3,1,4,0.0,0.0,0.0,0.0,53128,13,0.68658,0.63471,0.35461,1610.819
I-128,131,4,1,4,0.0,0.0,0.0,0.0,53128,54128,-0.51577,-0.31358,-0.79727,0.008
I-128,132,2,1,4,0.0,0.0,0.0,0.0,53128,3,-0.06009,0.51491,0.85514,789.399
I-128,132,3,1,4,0.0,0.0,0.0,0.0,53128,13,0.94139,0.26124,0.2134,1332.154
I-128,132,4,1,4,0.0,0.0,0.0,0.0,53128,54128,-0.58859,-0.47982,-0.65064,0.017
I-128,133,2,1,4,0.0,0.0,0.0,0.0,53128,3,-0.2502,-0.94344,0.21752,691.78
I-128,133,3,1,4,0.0,0.0,0.0,0.0,53128,13,-0.94289,0.10231,-0.31702,1429.776
I-128,133,4,1,4,0.0,0.0,0.0,0.0,53128,54128,0.87258,0.47436,0.11653,0.014
I-128,134,2,1,4,0.0,0.0,0.0,0.0,53128,3,-0.07393,0.98487,0.15676,1523.055
I-128,134,3,1,4,0.0,0.0,0.0,0.0,53128,13,0.73799,-0.66238,0.12897,598.504
I-128,134,4,1,4,0.0,0.0,0.0,0.0,53128,54128,-0.18309,-0.95372,-0.23854,0.011
I-128,135,2,1,4,0.0,0.0,0.0,0.0,53128,3,0.19589,0.83497,-0.51425,1258.947
I-128,135,3,1,4,0.0,0.0,0.0,0.0,53128,13,-0.30394,0.40685,-0.86145,862.599
I-128,135,4,1,4,0.0,0.0,0.0,0.0,53128,54128,-0.02915,-0.73771,0.67449,0.024
I-128,136,2,1,4,0.0,0.0,0.0,0.0,53128,3,-0.82601,0.27921,-0.48963,963.514
I-128,136,3,1,4,0.0,0.0,0.0,0.0,53128,13,-0.88503,0.17999,-0.42933,1158.029
I-128,136,4,1,4,0.0,0.0,0.0,0.0,53128,54128,0.85471,-0.23449,0.46313,0.027
I-128,137,2,1,4,0.0,0.0,0.0,0.0,53128,3,0.03444,0.1337,0.99042,668.675
I-128,137,3,1,4,0.0,0.0,0.0,0.0,53128,13,-0.06389,0.9947,-0.08057,1452.881
I-128,137,4,1,4,0.0,0.0,0.0,0.0,53128,54128,0.03049,-0.86099,-0.50771,0.014
I-128,138,2,1,4,0.0,0.0,0.0,0.0,53128,3,0.62317,-0.70891,0.33031,1206.792
I-128,138,3,1,4,0.0,0.0,0.0,0.0,53128,13,0.59676,-0.32751,0.73254,914.753
I-128,138,4,1,4,0.0,0.0,0.0,0.0,53128,54128,-0.63666,0.59375,-0.49207,0.025
I-128,139,2,1,4,0.0,0.0,0.0,0.0,53128,3,0.65081,-0.13815,-0.74657,1107.728
I-128,139,3,1,4,0.0,0.0,0.0,0.0,53128,13,-0.58418,-0.61848,-0.52556,1013.826
I-128,139,4,1,4,0.0,0.0,0.0,0.0,53128,54128,-0.21203,0.43682,0.8742,0.015
I-128,140,2,1,4,0.0,0.0,0.0,0.0,53128,3,-0.17223,-0.39414,-0.90277,951.94
I-128,140,3,1,4,0.0,0.0,0.0,0.0,53128,13,0.70213,0.10831,0.70376,1169.628
I-128,140,4,1,4,0.0,0.0,0.0,0.0,53128,54128,-0.70691,0.49966,0.50061,0.003
I-128,141,2,1,4,0.0,0.0,0.0,0.0,53128,3,0.81594,0.4197,-0.39762,1292.937
I-128,141,3,1,4,0.0,0.0,0.0,0.0,53128,13,0.89551,-0.02777,-0.44417,828.607
I-128,141,4,1,4,0.0,0.0,0.0,0.0,53128,54128,-0.86163,-0.28129,0.42246,0.026
I-128,142,2,1,4,0.0,0.0,0.0,0.0,53128,3,-0.44615,-0.25863,-0.85678,912.583
I-128,142,3,1,4,0.0,0.0,0.0,0.0,53128,13,-0.50035,0.74708,0.43763,1208.978
I-128,142,4,1,4,0.0,0.0,0.0,0.0,53128,54128,0.82281,-0.38441,0.41859,0.009
I-128,143,2,1,4,0.0,0.0,0.0,0.0,53128,3,0.87461,-0.47522,-0.09605,958.274
I-128,143,3,1,4,0.0,0.0,0.0,0.0,53128,13,-0.83536,0.54965,0.0073,1163.295
I-128,143,4,1,4,0.0,0.0,0.0,0.0,53128,54128,-0.88161,0.05764,0.46844,0.0
I-128,144,2,1,4,0.0,0.0,0.0,0.0,53128,3,0.75985,-0.15663,-0.63095,19.872
I-128,144,3,1,4,0.0,0.0,0.0,0.0,53128,13,-0.24761,0.96855,0.02445,1658.776
I-128,144,4,1,4,0.0,0.0,0.0,0.0,53128,54128,0.18682,-0.9819,0.03114,0.011
I-128,144,6,4,4,0.0,0.0,-0.0,0.0,54128,1,-0.89381,0.37294,-0.24903,442.91
I-128,144,7,4,4,0.0,0.0,-0.0,0.0,54128,54128,0.89381,-0.37294,0.24903,0.001
I-128,145,2,1,4,0.0,0.0,0.0,0.0,53128,3,-0.68249,0.7187,-0.13297,1058.924
I-128,145,3,1,4,0.0,0.0,0.0,0.0,53128,13,-0.41093,0.50792,-0.75707,619.719
I-128,145,4,1,4,0.0,0.0,0.0,0.0,53128,54128,0.63705,-0.69425,0.33494,0.017
I-128,145,7,4,4,0.0,0.0,-0.0,0.0,54128,1,0.42049,-0.65388,0.62899,442.91
I-128,145,8,4,4,0.0,0.0,-0.0,0.0,54128,54128,-0.42049,0.65388,-0.62899,0.001
I-128,146,2,1,4,0.0,0.0,0.0,0.0,53128,12,0.69838,0.43761,0.56636,1223.229
I-128,146,3,1,4,0.0,0.0,0.0,0.0,53128,52128,-0.69838,-0.43761,-0.56636,0.006
I-128,146,4,1,4,0.0,0.0,0.0,0.0,53128,1,-0.37259,0.85124,-0.36955,27.465
I-128,146,5,1,4,0.0,0.0,0.0,0.0,53128,3,0.03868,0.9262,0.37505,2.71
I-128,146,6,1,4,0.0,0.0,0.0,0.0,53128,3,-0.60826,-0.53648,0.58498,0.563
I-128,146,7,1,4,0.0,0.0,0.0,0.0,53128,3,0.99953,-0.03078,-7e-05,1.067
I-128,147,2,1,4,0.0,0.0,0.0,0.0,53128,3,0.03718,-0.99726,0.06392,742.443
I-128,147,3,1,4,0.0,0.0,0.0,0.0,53128,13,-0.59571,-0.46917,-0.65193,1379.108
I-128,147,4,1,4,0.0,0.0,0.0,0.0,53128,54128,0.36773,0.84425,0.38988,0.019
I-128,148,2,1,4,0.0,0.0,0.0,0.0,53128,3,-0.32889,-0.1058,-0.93842,1493.417
I-128,148,3,1,4,0.0,0.0,0.0,0.0,53128,13,-0.2327,-0.78661,0.57193,628.139
I-128,148,4,1,4,0.0,0.0,0.0,0.0,53128,54128,0.4358,0.38882,0.81172,0.014
