nuclide,event_id,interaction_id,parent_track_id,interaction_type,time_s,x_cm,y_cm,z_cm,particle_in_code,particle_out_code,dir_x,dir_y,dir_z,kinetic_energy_keV
Na-24,45,7,4,4,0.0,-0.0,-0.0,0.0,12024,12024,-0.83869,0.21272,0.50135,0.17
Na-24,45,8,7,4,0.0,-0.0,-0.0,0.0,12024,1,0.90417,0.42717,-0.00101,1368.63
Na-24,45,9,7,4,0.0,-0.0,-0.0,0.0,12024,12024,-0.90417,-0.42717,0.00101,0.042
Na-24,46,2,1,4,0.0,0.0,0.0,0.0,11024,3,0.37153,0.9215,-0.11319,503.637
Na-24,46,3,1,4,0.0,0.0,0.0,0.0,11024,13,-0.53261,-0.8241,-0.19285,889.083
Na-24,46,4,1,4,0.0,0.0,0.0,0.0,11024,12024,0.46582,-0.23646,0.8527,0.002
Na-24,46,6,4,4,0.0,0.0,-0.0,0.0,12024,1,-0.63204,-0.19882,-0.74899,2754.047
Na-24,46,7,4,4,0.0,0.0,-0.0,0.0,12024,12024,0.63204,0.19882,0.74899,0.17
Na-24,46,8,7,4,0.0,0.0,0.0,0.0,12024,1,0.40664,0.3598,-0.83975,1368.63
Na-24,46,9,7,4,0.0,0.0,0.0,0.0,12024,12024,-0.40664,-0.3598,0.83975,0.042
Na-24,47,2,1,4,0.0,0.0,0.0,0.0,11024,3,-0.34607,-0.64757,0.67889,972.265
Na-24,47,3,1,4,0.0,0.0,0.0,0.0,11024,13,0.42196,0.77722,0.46678,420.419
Na-24,47,4,1,4,0.0,0.0,0.0,0.0,11024,12024,0.23173,0.43758,-0.86881,0.039
Na-24,47,13,4,4,0.0,0.0,0.0,-0.0,12024,1,0.91796,-0.19858,0.34339,2754.047
Na-24,47,14,4,4,0.0,0.0,0.0,-0.0,12024,12024,-0.91796,0.19858,-0.34339,0.17
Na-24,47,15,14,4,0.0,0.0,0.0,-0.0,12024,1,-0.23913,-0.8332,-0.4986,1368.63
Na-24,47,16,14,4,0.0,0.0,0.0,-0.0,12024,12024,0.23913,0.8332,0.4986,0.042
Na-24,48,2,1,4,0.0,0.0,0.0,0.0,11024,3,-0.884,0.35156,0.30812,462.29
Na-24,48,3,1,4,0.0,0.0,0.0,0.0,11024,13,0.98887,0.10919,0.10109,930.425
Na-24,48,4,1,4,0.0,0.0,0.0,0.0,11024,12024,-0.33644,-0.70373,-0.62576,0.007
Na-24,48,6,4,4,0.0,-0.0,-0.0,-0.0,12024,1,-0.1072,0.02904,-0.99381,2754.047
Na-24,48,7,4,4,0.0,-0.0,-0.0,-0.0,12024,12024,0.1072,-0.02904,0.99381,0.17
Na-24,48,8,7,4,0.0,0.0,-0.0,0.0,12024,1,0.47318,0.04068,-0.88002,1368.63
Na-24,48,9,7,4,0.0,0.0,-0.0,0.0,12024,12024,-0.47318,-0.04068,0.88002,0.042
Na-24,49,2,1,4,0.0,0.0,0.0,0.0,11024,3,0.25948,-0.74551,-0.61391,1022.123
Na-24,49,3,1,4,0.0,0.0,0.0,0.0,11024,13,0.40356,-0.07246,-0.91208,370.532
Na-24,49,4,1,4,0.0,0.0,0.0,0.0,11024,12024,-0.30305,0.63804,0.70786,0.067
Na-24,49,6,4,4,0.0,-0.0,0.0,0.0,12024,1,0.16991,0.40939,0.8964,2754.047
Na-24,49,7,4,4,0.0,-0.0,0.0,0.0,12024,12024,-0.16991,-0.40939,-0.8964,0.17
Na-24,49,8,7,4,0.0,-0.0,-0.0,-0.0,12024,1,0.55275,0.81128,-0.19052,1368.63
Na-24,49,9,7,4,0.0,-0.0,-0.0,-0.0,12024,12024,-0.55275,-0.81128,0.19052,0.042
Na-24,50,2,1,4,0.0,0.0,0.0,0.0,11024,3,0.8824,-0.39915,-0.24909,479.881
Na-24,50,3,1,4,0.0,0.0,0.0,0.0,11024,13,0.57191,-0.19441,0.79695,912.793
Na-24,50,4,1,4,0.0,0.0,0.0,0.0,11024,12024,-0.86719,0.35223,-0.35201,0.048
Na-24,50,8,4,4,0.0,-0.0,0.0,-0.0,12024,1,0.48992,0.62192,-0.6109,2754.047
Na-24,50,9,4,4,0.0,-0.0,0.0,-0.0,12024,12024,-0.48992,-0.62192,0.6109,0.17
Na-24,50,10,9,4,0.0,-0.0,-0.0,0.0,12024,1,0.77557,-0.05247,-0.62908,1368.63
Na-24,50,11,9,4,0.0,-0.0,-0.0,0.0,12024,12024,-0.77557,0.05247,0.62908,0.042
Na-24,51,2,1,4,0.0,0.0,0.0,0.0,11024,3,-0.23282,-0.26675,-0.93522,519.939
Na-24,51,3,1,4,0.0,0.0,0.0,0.0,11024,13,-0.52132,-0.26148,-0.81231,872.715
Na-24,51,4,1,4,0.0,0.0,0.0,0.0,11024,12024,0.37992,0.26746,0.88551,0.068
Na-24,51,6,4,4,0.0,0.0,0.0,0.0,12024,1,-0.5901,-0.79538,-0.13839,2754.047
Na-24,51,7,4,4,0.0,0.0,0.0,0.0,12024,12024,0.5901,0.79538,0.13839,0.17
Na-24,51,8,7,4,0.0,0.0,0.0,0.0,12024,1,-0.61783,-0.68957,0.37786,1368.63
Na-24,51,9,7,4,0.0,0.0,0.0,0.0,12024,12024,0.61783,0.68957,-0.37786,0.042
Na-24,52,2,1,4,0.0,0.0,0.0,0.0,11024,3,0.15139,-0.22815,0.96178,268.75
Na-24,52,3,1,4,0.0,0.0,0.0,0.0,11024,13,-0.05725,0.36789,-0.9281,1123.965
Na-24,52,4,1,4,0.0,0.0,0.0,0.0,11024,12024,-0.04488,-0.50478,0.86208,0.007
Na-24,52,6,4,4,0.0,-0.0,-0.0,0.0,12024,1,0.78061,-0.14339,-0.60835,2754.047
Na-24,52,7,4,4,0.0,-0.0,-0.0,0.0,12024,12024,-0.78061,0.14339,0.60835,0.17
Na-24,52,8,7,4,0.0,-0.0,0.0,0.0,12024,1,0.32661,0.36515,0.87177,1368.63
Na-24,52,9,7,4,0.0,-0.0,0.0,0.0,12024,12024,-0.32661,-0.36515,-0.87177,0.042
Na-24,53,2,1,4,0.0,0.0,0.0,0.0,11024,3,0.4976,-0.11438,-0.85983,396.524
Na-24,53,3,1,4,0.0,0.0,0.0,0.0,11024,13,0.35184,0.86746,-0.35175,996.151
Na-24,53,4,1,4,0.0,0.0,0.0,0.0,11024,12024,-0.49702,-0.53456,0.68354,0.047
Na-24,53,6,4,4,0.0,-0.0,-0.0,0.0,12024,1,0.42288,-0.693,0.58388,2754.047
Na-24,53,7,4,4,0.0,-0.0,-0.0,0.0,12024,12024,-0.42288,0.693,-0.58388,0.17
Na-24,53,8,7,4,0.0,-0.0,0.0,-0.0,12024,1,-0.5496,0.33185,-0.76669,1368.63
Na-24,53,9,7,4,0.0,-0.0,0.0,-0.0,12024,12024,0.5496,-0.33185,0.76669,0.042
Na-24,54,2,1,4,0.0,0.0,0.0,0.0,11024,3,-0.35111,-0.84229,0.40898,865.868
Na-24,54,3,1,4,0.0,0.0,0.0,0.0,11024,13,-0.04688,0.43814,0.89768,526.811
Na-24,54,4,1,4,0.0,0.0,0.0,0.0,11024,12024,0.34075,0.60874,-0.71647,0.043
Na-24,54,6,4,4,0.0,0.0,0.0,-0.0,12024,1,0.96791,-0.19443,-0.15922,2754.047
Na-24,54,7,4,4,0.0,0.0,0.0,-0.0,12024,12024,-0.96791,0.19443,0.15922,0.17
Na-24,54,8,7,4,0.0,-0.0,0.0,-0.0,12024,1,0.60963,0.78694,0.09525,1368.63
Na-24,54,9,7,4,0.0,-0.0,0.0,-0.0,12024,12024,-0.60963,-0.78694,-0.09525,0.042
Na-24,55,2,1,4,0.0,0.0,0.0,0.0,11024,3,0.33512,0.63896,0.6924,529.285
Na-24,55,3,1,4,0.0,0.0,0.0,0.0,11024,13,0.34346,0.65234,-0.67564,863.399
Na-24,55,4,1,4,0.0,0.0,0.0,0.0,11024,12024,-0.4649,-0.88471,-0.03413,0.037
Na-24,55,6,4,4,0.0,-0.0,-0.0,-0.0,12024,1,0.411,0.09248,0.90693,2754.047
Na-24,55,7,4,4,0.0,-0.0,-0.0,-0.0,12024,12024,-0.411,-0.09248,-0.90693,0.17
Na-24,55,8,7,4,0.0,-0.0,-0.0,-0.0,12024,1,-0.17921,0.42521,-0.88718,1368.63
Na-24,55,9,7,4,0.0,-0.0,-0.0,-0.0,12024,12024,0.17921,-0.42521,0.88718,0.042
Na-24,56,2,1,4,0.0,0.0,0.0,0.0,11024,3,0.88863,0.43388,-0.14864,811.86
Na-24,56,3,1,4,0.0,0.0,0.0,0.0,11024,13,-0.26832,0.23478,0.93428,580.83
Na-24,56,4,1,4,0.0,0.0,0.0,0.0,11024,12024,-0.77483,-0.55563,-0.30152,0.032
Na-24,56,6,4,4,0.0,-0.0,-0.0,-0.0,12024,1,-0.23929,-0.4974,-0.83387,2754.047
Na-24,56,7,4,4,0.0,-0.0,-0.0,-0.0,12024,12024,0.23929,0.4974,0.83387,0.17
Na-24,56,8,7,4,0.0,-0.0,0.0,0.0,12024,1,-0.63262,0.76652,0.11067,1368.63
Na-24,56,9,7,4,0.0,-0.0,0.0,0.0,12024,12024,0.63262,-0.76652,-0.11067,0.042
Na-24,57,2,1,4,0.0,0.0,0.0,0.0,11024,3,-0.27626,0.06862,-0.95863,797.557
Na-24,57,3,1,4,0.0,0.0,0.0,0.0,11024,13,0.59554,0.44663,-0.66772,595.109
Na-24,57,4,1,4,0.0,0.0,0.0,0.0,11024,12024,-0.01358,-0.21903,0.97562,0.057
Na-24,57,6,4,4,0.0,-0.0,-0.0,0.0,12024,1,0.7297,-0.07652,-0.67947,2754.047
Na-24,57,7,4,4,0.0,-0.0,-0.0,0.0,12024,12024,-0.7297,0.07652,0.67947,0.17
Na-24,57,8,7,4,0.0,-0.0,-0.0,0.0,12024,1,-0.42122,-0.27617,-0.86389,1368.63
Na-24,57,9,7,4,0.0,-0.0,-0.0,0.0,12024,12024,0.42122,0.27617,0.86389,0.042
Na-24,58,2,1,4,0.0,0.0,0.0,0.0,11024,3,0.83857,0.54337,0.03938,267.166
Na-24,58,3,1,4,0.0,0.0,0.0,0.0,11024,13,0.50939,-0.28344,0.81252,1125.511
Na-24,58,4,1,4,0.0,0.0,0.0,0.0,11024,12024,-0.75071,9e-05,-0.66063,0.045
Na-24,58,6,4,4,0.0,-0.0,0.0,-0.0,12024,1,-0.15825,0.4476,-0.88012,2754.047
Na-24,58,7,4,4,0.0,-0.0,0.0,-0.0,12024,12024,0.15825,-0.4476,0.88012,0.17
Na-24,58,8,7,4,0.0,-0.0,-0.0,0.0,12024,1,0.43876,-0.71478,0.54459,1368.63
Na-24,58,9,7,4,0.0,-0.0,-0.0,0.0,12024,12024,-0.43876,0.71478,-0.54459,0.042
Na-24,59,2,1,4,0.0,0.0,0.0,0.0,11024,3,0.46658,-0.14027,-0.87328,448.193
Na-24,59,3,1,4,0.0,0.0,0.0,0.0,11024,13,0.26756,-0.83316,-0.48401,944.472
Na-24,59,4,1,4,0.0,0.0,0.0,0.0,11024,12024,-0.39391,0.56191,0.72739,0.058
Na-24,59,6,4,4,0.0,-0.0,0.0,0.0,12024,1,-0.70184,0.64457,0.30323,2754.047
Na-24,59,7,4,4,0.0,-0.0,0.0,0.0,12024,12024,0.70184,-0.64457,-0.30323,0.17
Na-24,59,8,7,4,0.0,0.0,-0.0,0.0,12024,1,0.38583,0.10433,0.91665,1368.63
Na-24,59,9,7,4,0.0,0.0,-0.0,0.0,12024,12024,-0.38583,-0.10433,-0.91665,0.042
Na-24,60,2,1,4,0.0,0.0,0.0,0.0,11024,3,-0.75765,0.37858,0.53164,656.814
Na-24,60,3,1,4,0.0,0.0,0.0,0.0,11024,13,0.59238,-0.59019,-0.54842,735.905
Na-24,60,4,1,4,0.0,0.0,0.0,0.0,11024,12024,0.91461,0.09356,-0.39335,0.003
Na-24,60,7,4,4,0.0,0.0,0.0,-0.0,12024,1,0.14126,0.84568,-0.51466,2754.047
Na-24,60,8,4,4,0.0,0.0,0.0,-0.0,12024,12024,-0.14126,-0.84568,0.51466,0.17
Na-24,60,9,8,4,0.0,-0.0,-0.0,0.0,12024,1,-0.40106,0.10154,0.91041,1368.63
Na-24,60,10,8,4,0.0,-0.0,-0.0,0.0,12024,12024,0.40106,-0.10154,-0.91041,0.042
Na-24,61,2,1,4,0.0,0.0,0.0,0.0,11024,3,0.97065,-0.09222,0.22209,803.284
Na-24,61,3,1,4,0.0,0.0,0.0,0.0,11024,13,-0.15545,0.96134,0.22728,589.403
Na-24,61,4,1,4,0.0,0.0,0.0,0.0,11024,12024,-0.87223,-0.36616,-0.32426,0.035
Na-24,61,7,4,4,0.0,-0.0,-0.0,-0.0,12024,1,0.15527,0.97572,-0.15446,2754.047
Na-24,61,8,4,4,0.0,-0.0,-0.0,-0.0,12024,12024,-0.15527,-0.97572,0.15446,0.17
Na-24,61,9,8,4,0.0,-0.0,-0.0,0.0,12024,1,0.82244,-0.24147,0.51506,1368.63
Na-24,61,10,8,4,0.0,-0.0,-0.0,0.0,12024,12024,-0.82244,0.24147,-0.51506,0.042
Na-24,62,2,1,4,0.0,0.0,0.0,0.0,11024,3,0.60417,-0.65351,0.45597,571.54
Na-24,62,3,1,4,0.0,0.0,0.0,0.0,11024,13,-0.8435,-0.06647,0.533,821.155
Na-24,62,4,1,4,0.0,0.0,0.0,0.0,11024,12024,0.10442,0.61024,-0.7853,0.028
Na-24,62,6,4,4,0.0,0.0,0.0,-0.0,12024,1,-0.62364,0.48844,-0.61033,2754.047
Na-24,62,7,4,4,0.0,0.0,0.0,-0.0,12024,12024,0.62364,-0.48844,0.61033,0.17
Na-24,62,8,7,4,0.0,0.0,-0.0,0.0,12024,1,-0.43504,0.55057,-0.71247,1368.63
Na-24,62,9,7,4,0.0,0.0,-0.0,0.0,12024,12024,0.43504,-0.55057,0.71247,0.042
Na-24,63,2,1,4,0.0,0.0,0.0,0.0,11024,3,0.1566,-0.89444,0.41887,540.469
Na-24,63,3,1,4,0.0,0.0,0.0,0.0,11024,13,0.73292,0.64072,-0.22872,852.237
Na-24,63,4,1,4,0.0,0.0,0.0,0.0,11024,12024,-0.9167,0.3291,-0.22663,0.016
Na-24,63,11,4,4,0.0,-0.0,0.0,-0.0,12024,1,-0.1876,-0.77492,-0.60358,2754.047
Na-24,63,12,4,4,0.0,-0.0,0.0,-0.0,12024,12024,0.1876,0.77492,0.60358,0.17
Na-24,63,13,12,4,0.0,-0.0,0.0,0.0,12024,1,0.43662,-0.67647,-0.59309,1368.63
Na-24,63,14,12,4,0.0,-0.0,0.0,0.0,12024,12024,-0.43662,0.67647,0.59309,0.042
Na-24,64,2,1,4,0.0,0.0,0.0,0.0,11024,3,0.9692,0.21553,-0.11919,919.172
Na-24,64,3,1,4,0.0,0.0,0.0,0.0,11024,13,0.68313,-0.71188,0.16297,473.492
Na-24,64,4,1,4,0.0,0.0,0.0,0.0,11024,12024,-0.99826,0.03034,0.05061,0.059
Na-24,64,8,4,4,0.0,-0.0,0.0,0.0,12024,1,-0.30646,0.14654,0.94054,2754.047
Na-24,64,9,4,4,0.0,-0.0,0.0,0.0,12024,12024,0.30646,-0.14654,-0.94054,0.17
Na-24,64,10,9,4,0.0,-0.0,-0.0,-0.0,12024,1,-0.1816,-0.10666,0.97757,1368.63
Na-24,64,11,9,4,0.0,-0.0,-0.0,-0.0,12024,12024,0.1816,0.10666,-0.97757,0.042
Na-24,65,2,1,4,0.0,0.0,0.0,0.0,11024,3,-0.27376,-0.95234,0.13457,68.777
Na-24,65,3,1,4,0.0,0.0,0.0,0.0,11024,13,0.10618,-0.81801,-0.56532,1323.893
Na-24,65,4,1,4,0.0,0.0,0.0,0.0,11024,12024,-0.04309,0.88293,0.46752,0.052
Na-24,65,6,4,4,0.0,-0.0,0.0,0.0,12024,1,-0.89226,0.42909,0.14054,2754.047
Na-24,65,7,4,4,0.0,-0.0,0.0,0.0,12024,12024,0.89226,-0.42909,-0.14054,0.17
Na-24,65,8,7,4,0.0,0.0,0.0,0.0,12024,1,-0.51578,0.4575,-0.72434,1368.63
Na-24,65,9,7,4,0.0,0.0,0.0,0.0,12024,12024,0.51578,-0.4575,0.72434,0.042
Na-24,66,2,1,4,0.0,0.0,0.0,0.0,11024,3,0.61435,-0.20536,-0.76184,577.075
Na-24,66,3,1,4,0.0,0.0,0.0,0.0,11024,13,0.899,-0.34188,0.2737,815.597
Na-24,66,4,1,4,0.0,0.0,0.0,0.0,11024,12024,-0.88487,0.31835,0.34008,0.05
Na-24,66,6,4,4,0.0,-0.0,0.0,0.0,12024,1,0.96609,0.24527,-0.08075,2754.047
Na-24,66,7,4,4,0.0,-0.0,0.0,0.0,12024,12024,-0.96609,-0.24527,0.08075,0.17
Na-24,66,8,7,4,0.0,-0.0,-0.0,0.0,12024,1,-0.69098,-0.51449,0.50779,1368.63
Na-24,66,9,7,4,0.0,-0.0,-0.0,0.0,12024,12024,0.69098,0.51449,-0.50779,0.042
Na-24,67,2,1,4,0.0,0.0,0.0,0.0,11024,3,0.63122,-0.77325,0.06037,1050.812
Na-24,67,3,1,4,0.0,0.0,0.0,0.0,11024,13,-0.11953,0.3703,0.92119,341.866
Na-24,67,4,1,4,0.0,0.0,0.0,0.0,11024,12024,-0.63205,0.71995,-0.28669,0.044
Na-24,67,7,4,4,0.0,-0.0,0.0,-0.0,12024,1,0.90654,0.42211,0.00351,2754.047
Na-24,67,8,4,4,0.0,-0.0,0.0,-0.0,12024,12024,-0.90654,-0.42211,-0.00351,0.17
Na-24,67,9,8,4,0.0,-0.0,0.0,-0.0,12024,1,-0.27673,0.61698,-0.73672,1368.63
Na-24,67,10,8,4,0.0,-0.0,0.0,-0.0,12024,12024,0.27673,-0.61698,0.73672,0.042
Na-24,68,2,1,4,0.0,0.0,0.0,0.0,11024,3,-0.57821,0.80558,0.12927,402.306
Na-24,68,3,1,4,0.0,0.0,0.0,0.0,11024,13,-0.66194,0.43897,0.60757,990.354
Na-24,68,4,1,4,0.0,0.0,0.0,0.0,11024,12024,0.6562,-0.62697,-0.4199,0.062
Na-24,68,6,4,4,0.0,0.0,-0.0,-0.0,12024,1,0.6785,0.62905,-0.37938,2754.047
Na-24,68,7,4,4,0.0,0.0,-0.0,-0.0,12024,12024,-0.6785,-0.62905,0.37938,0.17
Na-24,68,8,7,4,0.0,-0.0,-0.0,0.0,12024,1,0.9416,-0.12275,-0.31358,1368.63
Na-24,68,9,7,4,0.0,-0.0,-0.0,0.0,12024,12024,-0.9416,0.12275,0.31358,0.042
Na-24,69,2,1,4,0.0,0.0,0.0,0.0,11024,3,0.87363,0.20168,-0.44283,789.122
Na-24,69,3,1,4,0.0,0.0,0.0,0.0,11024,13,0.90759,-0.2373,-0.34638,603.53
Na-24,69,4,1,4,0.0,0.0,0.0,0.0,11024,12024,-0.90577,-0.05569,0.42009,0.069
Na-24,69,6,4,4,0.0,-0.0,-0.0,0.0,12024,1,-0.69815,0.10264,0.70855,2754.047
Na-24,69,7,4,4,0.0,-0.0,-0.0,0.0,12024,12024,0.69815,-0.10264,-0.70855,0.17
Na-24,69,8,7,4,0.0,0.0,-0.0,-0.0,12024,1,-0.91276,0.26901,0.30742,1368.63
Na-24,69,9,7,4,0.0,0.0,-0.0,-0.0,12024,12024,0.91276,-0.26901,-0.30742,0.042
Na-24,70,2,1,4,0.0,0.0,0.0,0.0,11024,3,0.2365,-0.16462,-0.95758,833.574
Na-24,70,3,1,4,0.0,0.0,0.0,0.0,11024,13,-0.99765,0.02156,-0.06511,559.112
Na-24,70,4,1,4,0.0,0.0,0.0,0.0,11024,12024,0.20761,0.15172,0.96638,0.036
Na-24,70,9,4,4,0.0,0.0,0.0,0.0,12024,1,-0.95095,0.07227,-0.30077,2754.047
Na-24,70,10,4,4,0.0,0.0,0.0,0.0,12024,12024,0.95095,-0.07227,0.30077,0.17
Na-24,70,11,10,4,0.0,0.0,0.0,0.0,12024,1,0.07256,-0.02732,-0.99699,1368.63
Na-24,70,12,10,4,0.0,0.0,0.0,0.0,12024,12024,-0.07256,0.02732,0.99699,0.042
Na-24,71,2,1,4,0.0,0.0,0.0,0.0,11024,3,0.50537,-0.38768,-0.77091,917.744
Na-24,71,3,1,4,0.0,0.0,0.0,0.0,11024,13,-0.91429,0.14028,-0.37998,474.939
Na-24,71,4,1,4,0.0,0.0,0.0,0.0,11024,12024,-0.1829,0.34336,0.92122,0.039
Na-24,71,7,4,4,0.0,-0.0,0.0,0.0,12024,1,0.44939,-0.03302,0.89273,2754.047
Na-24,71,8,4,4,0.0,-0.0,0.0,0.0,12024,12024,-0.44939,0.03302,-0.89273,0.17
Na-24,71,9,8,4,0.0,-0.0,0.0,-0.0,12024,1,0.42094,0.77855,0.46548,1368.63
Na-24,71,10,8,4,0.0,-0.0,0.0,-0.0,12024,12024,-0.42094,-0.77855,-0.46548,0.042
Na-24,72,2,1,4,0.0,0.0,0.0,0.0,11024,3,0.70887,-0.43116,0.55822,163.957
Na-24,72,3,1,4,0.0,0.0,0.0,0.0,11024,13,-0.89388,-0.20328,0.39956,1228.735
Na-24,72,4,1,4,0.0,0.0,0.0,0.0,11024,12024,0.67521,0.37801,-0.6334,0.03
