nuclide,event_id,interaction_id,parent_track_id,interaction_type,time_s,x_cm,y_cm,z_cm,particle_in_code,particle_out_code,dir_x,dir_y,dir_z,kinetic_energy_keV
Al-28,59,3,1,4,0.0,0.0,0.0,0.0,13028,13,0.68571,-0.70483,0.18173,937.394
Al-28,59,4,1,4,0.0,0.0,0.0,0.0,13028,14028,-0.769,-0.05471,-0.6369,0.154
Al-28,59,8,4,4,0.0,-0.0,-0.0,-0.0,14028,1,0.96768,-0.08495,-0.23746,1778.969
Al-28,59,9,4,4,0.0,-0.0,-0.0,-0.0,14028,14028,-0.96768,0.08495,0.23746,0.061
Al-28,60,2,1,4,0.0,0.0,0.0,0.0,13028,3,0.34428,-0.93851,0.02575,1228.303
Al-28,60,3,1,4,0.0,0.0,0.0,0.0,13028,13,0.63378,-0.3481,-0.69076,1634.771
Al-28,60,4,1,4,0.0,0.0,0.0,0.0,13028,14028,-0.55825,0.73904,0.37706,0.159
Al-28,60,6,4,4,0.0,-0.0,0.0,0.0,14028,1,-0.43475,-0.89666,-0.08362,1778.969
Al-28,60,7,4,4,0.0,-0.0,0.0,0.0,14028,14028,0.43475,0.89666,0.08362,0.061
Al-28,61,2,1,4,0.0,0.0,0.0,0.0,13028,3,-0.87137,0.44961,0.19637,1087.285
Al-28,61,3,1,4,0.0,0.0,0.0,0.0,13028,13,0.38799,-0.53891,-0.74769,1775.919
Al-28,61,4,1,4,0.0,0.0,0.0,0.0,13028,14028,0.50883,0.22286,0.83152,0.029
Al-28,61,6,4,4,0.0,0.0,0.0,0.0,14028,1,-0.41485,0.87508,0.24925,1778.969
Al-28,61,7,4,4,0.0,0.0,0.0,0.0,14028,14028,0.41485,-0.87508,-0.24925,0.061
Al-28,62,2,1,4,0.0,0.0,0.0,0.0,13028,3,0.91254,-0.00962,0.40889,1117.993
Al-28,62,3,1,4,0.0,0.0,0.0,0.0,13028,13,0.21918,0.87682,-0.42795,1745.135
Al-28,62,4,1,4,0.0,0.0,0.0,0.0,13028,14028,-0.76304,-0.64451,0.04865,0.106
Al-28,62,9,4,4,0.0,-0.0,-0.0,0.0,14028,1,-0.72299,-0.64047,-0.25903,1778.969
Al-28,62,10,4,4,0.0,-0.0,-0.0,0.0,14028,14028,0.72299,0.64047,0.25903,0.061
Al-28,63,2,1,4,0.0,0.0,0.0,0.0,13028,3,-0.05831,0.20869,-0.97624,903.907
Al-28,63,3,1,4,0.0,0.0,0.0,0.0,13028,13,0.90894,-0.0028,0.41691,1959.266
Al-28,63,4,1,4,0.0,0.0,0.0,0.0,13028,14028,-0.95278,-0.15091,0.26349,0.061
Al-28,63,11,4,4,0.0,-0.0,-0.0,0.0,14028,1,-0.85172,-0.52399,0.00205,1778.969
Al-28,63,12,4,4,0.0,-0.0,-0.0,0.0,14028,14028,0.85172,0.52399,-0.00205,0.061
Al-28,64,2,1,4,0.0,0.0,0.0,0.0,13028,3,0.87399,0.20714,0.43959,1008.66
Al-28,64,3,1,4,0.0,0.0,0.0,0.0,13028,13,-0.68767,-0.24135,-0.68473,1854.565
Al-28,64,4,1,4,0.0,0.0,0.0,0.0,13028,14028,0.0372,0.22945,0.97261,0.008
Al-28,64,11,4,4,0.0,0.0,0.0,0.0,14028,1,0.26726,0.78193,0.56317,1778.969
Al-28,64,12,4,4,0.0,0.0,0.0,0.0,14028,14028,-0.26726,-0.78193,-0.56317,0.061
Al-28,65,2,1,4,0.0,0.0,0.0,0.0,13028,3,-0.94858,-0.30407,0.08795,1928.752
Al-28,65,3,1,4,0.0,0.0,0.0,0.0,13028,13,0.89033,0.44989,-0.07015,934.44
Al-28,65,4,1,4,0.0,0.0,0.0,0.0,13028,14028,0.97331,0.20746,-0.09812,0.041
Al-28,65,7,4,4,0.0,0.0,0.0,-0.0,14028,1,-0.14516,-0.54111,0.82833,1778.969
Al-28,65,8,4,4,0.0,0.0,0.0,-0.0,14028,14028,0.14516,0.54111,-0.82833,0.061
Al-28,66,2,1,4,0.0,0.0,0.0,0.0,13028,3,-0.43351,-0.73122,0.52667,1240.048
Al-28,66,3,1,4,0.0,0.0,0.0,0.0,13028,13,0.05462,0.99146,0.11843,1623.153
Al-28,66,4,1,4,0.0,0.0,0.0,0.0,13028,14028,0.48767,-0.29427,-0.82194,0.033
Al-28,66,6,4,4,0.0,0.0,-0.0,-0.0,14028,1,-0.9887,0.12923,0.07599,1778.969
Al-28,66,7,4,4,0.0,0.0,-0.0,-0.0,14028,14028,0.9887,-0.12923,-0.07599,0.061
Al-28,67,2,1,4,0.0,0.0,0.0,0.0,13028,3,0.68184,-0.32535,-0.65516,1132.953
Al-28,67,3,1,4,0.0,0.0,0.0,0.0,13028,13,0.5031,-0.86134,0.07057,1730.117
Al-28,67,4,1,4,0.0,0.0,0.0,0.0,13028,14028,-0.66186,0.68332,0.30826,0.164
Al-28,67,8,4,4,0.0,-0.0,0.0,0.0,14028,1,-0.29473,0.60224,-0.74192,1778.969
Al-28,67,9,4,4,0.0,-0.0,0.0,0.0,14028,14028,0.29473,-0.60224,0.74192,0.061
Al-28,68,2,1,4,0.0,0.0,0.0,0.0,13028,3,0.78991,-0.5087,-0.34245,841.048
Al-28,68,3,1,4,0.0,0.0,0.0,0.0,13028,13,-0.51163,0.81085,-0.28419,2022.147
Al-28,68,4,1,4,0.0,0.0,0.0,0.0,13028,14028,0.03228,-0.70658,0.7069,0.039
Al-28,68,7,4,4,0.0,0.0,-0.0,0.0,14028,1,-0.94006,0.28764,0.18315,1778.969
Al-28,68,8,4,4,0.0,0.0,-0.0,0.0,14028,14028,0.94006,-0.28764,-0.18315,0.061
Al-28,69,2,1,4,0.0,0.0,0.0,0.0,13028,3,0.08877,0.8783,0.46979,119.362
Al-28,69,3,1,4,0.0,0.0,0.0,0.0,13028,13,0.20077,-0.54805,-0.81199,2743.758
Al-28,69,4,1,4,0.0,0.0,0.0,0.0,13028,14028,-0.2392,0.48344,0.84206,0.114
Al-28,69,6,4,4,0.0,-0.0,0.0,0.0,14028,1,0.49179,-0.86261,0.11852,1778.969
Al-28,69,7,4,4,0.0,-0.0,0.0,0.0,14028,14028,-0.49179,0.86261,-0.11852,0.061
Al-28,70,2,1,4,0.0,0.0,0.0,0.0,13028,3,0.43489,0.76764,0.47076,1448.172
Al-28,70,3,1,4,0.0,0.0,0.0,0.0,13028,13,0.06821,0.83536,0.54545,1414.859
Al-28,70,4,1,4,0.0,0.0,0.0,0.0,13028,14028,-0.28303,-0.8111,-0.51186,0.202
Al-28,70,9,4,4,0.0,-0.0,-0.0,-0.0,14028,1,-0.79436,0.43958,0.41925,1778.969
Al-28,70,10,4,4,0.0,-0.0,-0.0,-0.0,14028,14028,0.79436,-0.43958,-0.41925,0.061
Al-28,71,2,1,4,0.0,0.0,0.0,0.0,13028,3,-0.7374,0.32148,-0.59405,262.99
Al-28,71,3,1,4,0.0,0.0,0.0,0.0,13028,13,-0.36017,-0.90879,-0.21066,2600.102
Al-28,71,4,1,4,0.0,0.0,0.0,0.0,13028,14028,0.50196,0.80013,0.32838,0.142
Al-28,71,6,4,4,0.0,0.0,0.0,0.0,14028,1,0.07891,0.14691,0.986,1778.969
Al-28,71,7,4,4,0.0,0.0,0.0,0.0,14028,14028,-0.07891,-0.14691,-0.986,0.061
Al-28,72,2,1,4,0.0,0.0,0.0,0.0,13028,3,0.35014,0.14885,-0.92479,417.213
Al-28,72,3,1,4,0.0,0.0,0.0,0.0,13028,13,0.31334,-0.81092,0.4942,2445.928
Al-28,72,4,1,4,0.0,0.0,0.0,0.0,13028,14028,-0.47322,0.85188,-0.22443,0.092
Al-28,72,12,4,4,0.0,-0.0,0.0,-0.0,14028,1,-0.38685,0.82732,0.4073,1778.969
Al-28,72,13,4,4,0.0,-0.0,0.0,-0.0,14028,14028,0.38685,-0.82732,-0.4073,0.061
Al-28,73,2,1,4,0.0,0.0,0.0,0.0,13028,3,-0.56516,0.61697,-0.54768,1257.803
Al-28,73,3,1,4,0.0,0.0,0.0,0.0,13028,13,0.45438,0.74398,-0.48993,1605.278
Al-28,73,4,1,4,0.0,0.0,0.0,0.0,13028,14028,0.08046,-0.7915,0.60585,0.154
Al-28,73,6,4,4,0.0,0.0,-0.0,0.0,14028,1,-0.83444,-0.27408,0.47811,1778.969
Al-28,73,7,4,4,0.0,0.0,-0.0,0.0,14028,14028,0.83444,0.27408,-0.47811,0.061
Al-28,74,2,1,4,0.0,0.0,0.0,0.0,13028,3,-0.66456,0.48518,0.5683,917.499
Al-28,74,3,1,4,0.0,0.0,0.0,0.0,13028,13,0.40943,0.85368,0.32186,1945.596
Al-28,74,4,1,4,0.0,0.0,0.0,0.0,13028,14028,0.03339,-0.85711,-0.51405,0.139
Al-28,74,7,4,4,0.0,0.0,-0.0,-0.0,14028,1,0.03455,-0.97611,0.21449,1778.969
Al-28,74,8,4,4,0.0,0.0,-0.0,-0.0,14028,14028,-0.03455,0.97611,-0.21449,0.061
Al-28,75,2,1,4,0.0,0.0,0.0,0.0,13028,3,0.5826,0.33931,0.73854,948.121
Al-28,75,3,1,4,0.0,0.0,0.0,0.0,13028,13,-0.54251,0.83804,-0.05815,1915.014
Al-28,75,4,1,4,0.0,0.0,0.0,0.0,13028,14028,0.10698,-0.91203,-0.39593,0.099
Al-28,75,7,4,4,0.0,0.0,-0.0,-0.0,14028,1,0.09877,0.99482,0.0239,1778.969
Al-28,75,8,4,4,0.0,0.0,-0.0,-0.0,14028,14028,-0.09877,-0.99482,-0.0239,0.061
Al-28,76,2,1,4,0.0,0.0,0.0,0.0,13028,3,-0.59598,0.42762,0.67967,2468.049
Al-28,76,3,1,4,0.0,0.0,0.0,0.0,13028,13,-0.58551,-0.79425,0.1623,395.011
Al-28,76,4,1,4,0.0,0.0,0.0,0.0,13028,14028,0.65842,-0.31295,-0.6845,0.174
Al-28,76,10,4,4,0.0,0.0,-0.0,-0.0,14028,1,-0.47873,0.78978,-0.3835,1778.969
Al-28,76,11,4,4,0.0,0.0,-0.0,-0.0,14028,14028,0.47873,-0.78978,0.3835,0.061
Al-28,77,2,1,4,0.0,0.0,0.0,0.0,13028,3,-0.56499,0.60363,0.5625,1793.069
Al-28,77,3,1,4,0.0,0.0,0.0,0.0,13028,13,0.39915,0.77669,-0.48728,1070.049
Al-28,77,4,1,4,0.0,0.0,0.0,0.0,13028,14028,0.34258,-0.88965,-0.30195,0.116
Al-28,77,23,4,4,0.0,0.0,-0.0,-0.0,14028,1,-0.0764,-0.24994,0.96524,1778.969
Al-28,77,24,4,4,0.0,0.0,-0.0,-0.0,14028,14028,0.0764,0.24994,-0.96524,0.061
Al-28,78,2,1,4,0.0,0.0,0.0,0.0,13028,3,0.57398,0.67609,-0.462,827.32
Al-28,78,3,1,4,0.0,0.0,0.0,0.0,13028,13,0.29437,0.69638,-0.65452,2035.714
Al-28,78,4,1,4,0.0,0.0,0.0,0.0,13028,14028,-0.40561,-0.69827,0.58983,0.2
Al-28,78,8,4,4,0.0,-0.0,-0.0,0.0,14028,1,-0.51324,-0.65373,0.55608,1778.969
Al-28,78,9,4,4,0.0,-0.0,-0.0,0.0,14028,14028,0.51324,0.65373,-0.55608,0.061
Al-28,79,2,1,4,0.0,0.0,0.0,0.0,13028,3,0.60839,-0.746,0.27083,151.711
Al-28,79,3,1,4,0.0,0.0,0.0,0.0,13028,13,0.32593,0.793,0.5147,2711.39
Al-28,79,4,1,4,0.0,0.0,0.0,0.0,13028,14028,-0.43264,-0.69625,-0.57276,0.133
Al-28,79,7,4,4,0.0,-0.0,-0.0,-0.0,14028,1,0.60061,0.21707,-0.76951,1778.969
Al-28,79,8,4,4,0.0,-0.0,-0.0,-0.0,14028,14028,-0.60061,-0.21707,0.76951,0.061
Al-28,80,2,1,4,0.0,0.0,0.0,0.0,13028,3,-0.8416,-0.52391,0.13122,950.574
Al-28,80,3,1,4,0.0,0.0,0.0,0.0,13028,13,-0.46532,0.80668,-0.36434,1912.562
Al-28,80,4,1,4,0.0,0.0,0.0,0.0,13028,14028,0.90261,-0.36478,0.22855,0.098
Al-28,80,7,4,4,0.0,0.0,-0.0,0.0,14028,1,0.5282,-0.83429,-0.15798,1778.969
Al-28,80,8,4,4,0.0,0.0,-0.0,0.0,14028,14028,-0.5282,0.83429,0.15798,0.061
Al-28,81,2,1,4,0.0,0.0,0.0,0.0,13028,3,-0.89533,0.36542,0.25466,916.901
Al-28,81,3,1,4,0.0,0.0,0.0,0.0,13028,13,-0.33717,-0.56527,0.75285,1946.197
Al-28,81,4,1,4,0.0,0.0,0.0,0.0,13028,14028,0.69649,0.23075,-0.67946,0.135
Al-28,81,8,4,4,0.0,0.0,0.0,-0.0,14028,1,-0.63492,0.20275,-0.7455,1778.969
Al-28,81,9,4,4,0.0,0.0,0.0,-0.0,14028,14028,0.63492,-0.20275,0.7455,0.061
Al-28,82,2,1,4,0.0,0.0,0.0,0.0,13028,3,0.21317,-0.12759,0.96865,1457.94
Al-28,82,3,1,4,0.0,0.0,0.0,0.0,13028,13,-0.49446,-0.86228,-0.10945,1405.197
Al-28,82,4,1,4,0.0,0.0,0.0,0.0,13028,14028,0.12884,0.64726,-0.75131,0.097
Al-28,82,7,4,4,0.0,0.0,0.0,-0.0,14028,1,-0.39477,0.86874,-0.29909,1778.969
Al-28,82,8,4,4,0.0,0.0,0.0,-0.0,14028,14028,0.39477,-0.86874,0.29909,0.061
Al-28,83,2,1,4,0.0,0.0,0.0,0.0,13028,3,0.87305,-0.36556,-0.32271,1735.021
Al-28,83,3,1,4,0.0,0.0,0.0,0.0,13028,13,-0.3376,0.65887,0.67224,1128.168
Al-28,83,4,1,4,0.0,0.0,0.0,0.0,13028,14028,-0.99873,0.03672,-0.03437,0.045
Al-28,83,8,4,4,0.0,-0.0,0.0,-0.0,14028,1,0.47701,0.6798,-0.55708,1778.969
Al-28,83,9,4,4,0.0,-0.0,0.0,-0.0,14028,14028,-0.47701,-0.6798,0.55708,0.061
Al-28,84,2,1,4,0.0,0.0,0.0,0.0,13028,3,-0.08448,-0.55937,0.8246,2595.939
Al-28,84,3,1,4,0.0,0.0,0.0,0.0,13028,13,0.53236,0.55345,0.64053,267.108
Al-28,84,4,1,4,0.0,0.0,0.0,0.0,13028,14028,0.03738,0.50172,-0.86422,0.187
Al-28,84,15,4,4,0.0,0.0,0.0,-0.0,14028,1,-0.68101,-0.70156,0.20985,1778.969
Al-28,84,16,4,4,0.0,0.0,0.0,-0.0,14028,14028,0.68101,0.70156,-0.20985,0.061
Al-28,85,2,1,4,0.0,0.0,0.0,0.0,13028,3,-0.0244,0.71521,-0.69848,1081.964
Al-28,85,3,1,4,0.0,0.0,0.0,0.0,13028,13,0.8595,0.19392,-0.47293,1781.12
Al-28,85,4,1,4,0.0,0.0,0.0,0.0,13028,14028,-0.53302,-0.5082,0.67648,0.151
Al-28,85,10,4,4,0.0,-0.0,-0.0,0.0,14028,1,0.94028,-0.34037,-0.00499,1778.969
Al-28,85,11,4,4,0.0,-0.0,-0.0,0.0,14028,14028,-0.94028,0.34037,0.00499,0.061
Al-28,86,2,1,4,0.0,0.0,0.0,0.0,13028,3,0.00992,-0.98478,-0.17355,1267.833
Al-28,86,3,1,4,0.0,0.0,0.0,0.0,13028,13,0.56237,0.67309,0.4803,1595.373
Al-28,86,4,1,4,0.0,0.0,0.0,0.0,13028,14028,-0.76657,0.5066,-0.39462,0.027
Al-28,86,7,4,4,0.0,-0.0,0.0,-0.0,14028,1,-0.21177,-0.0347,0.9767,1778.969
Al-28,86,8,4,4,0.0,-0.0,0.0,-0.0,14028,14028,0.21177,0.0347,-0.9767,0.061
Al-28,87,2,1,4,0.0,0.0,0.0,0.0,13028,3,-0.6709,-0.47006,0.57354,891.816
Al-28,87,3,1,4,0.0,0.0,0.0,0.0,13028,13,0.65045,-0.09416,-0.75369,1971.392
Al-28,87,4,1,4,0.0,0.0,0.0,0.0,13028,14028,-0.3497,0.68914,0.63467,0.026
Al-28,87,6,4,4,0.0,-0.0,0.0,0.0,14028,1,0.3992,0.09456,-0.91198,1778.969
Al-28,87,7,4,4,0.0,-0.0,0.0,0.0,14028,14028,-0.3992,-0.09456,0.91198,0.061
Al-28,88,2,1,4,0.0,0.0,0.0,0.0,13028,3,-0.87564,-0.47348,-0.09522,1526.051
Al-28,88,3,1,4,0.0,0.0,0.0,0.0,13028,13,0.02325,0.2263,-0.97378,1337.078
Al-28,88,4,1,4,0.0,0.0,0.0,0.0,13028,14028,0.72348,0.26927,0.63567,0.105
Al-28,88,11,4,4,0.0,0.0,0.0,0.0,14028,1,-0.04971,-0.4539,0.88966,1778.969
Al-28,88,12,4,4,0.0,0.0,0.0,0.0,14028,14028,0.04971,0.4539,-0.88966,0.061
Al-28,89,2,1,4,0.0,0.0,0.0,0.0,13028,3,0.99351,0.10354,0.04719,2624.258
Al-28,89,3,1,4,0.0,0.0,0.0,0.0,13028,13,0.48095,0.39259,-0.78394,238.777
Al-28,89,4,1,4,0.0,0.0,0.0,0.0,13028,14028,-0.99159,-0.12878,0.01282,0.198
Al-28,89,16,4,4,0.0,-0.0,-0.0,0.0,14028,1,-0.25718,0.01951,0.96617,1778.969
Al-28,89,17,4,4,0.0,-0.0,-0.0,0.0,14028,14028,0.25718,-0.01951,-0.96617,0.061
Al-28,90,2,1,4,0.0,0.0,0.0,0.0,13028,3,-0.99786,-0.06394,0.01373,818.378
Al-28,90,3,1,4,0.0,0.0,0.0,0.0,13028,13,-0.75504,-0.11693,-0.64517,2044.674
Al-28,90,4,1,4,0.0,0.0,0.0,0.0,13028,14028,0.90004,0.10324,0.4234,0.182
Al-28,90,7,4,4,0.0,0.0,0.0,0.0,14028,1,-0.89081,-0.26211,-0.37115,1778.969
Al-28,90,8,4,4,0.0,0.0,0.0,0.0,14028,14028,0.89081,0.26211,0.37115,0.061
Al-28,91,2,1,4,0.0,0.0,0.0,0.0,13028,3,0.47488,0.4613,-0.74946,543.682
Al-28,91,3,1,4,0.0,0.0,0.0,0.0,13028,13,-0.29233,0.06114,-0.95436,2319.383
Al-28,91,4,1,4,0.0,0.0,0.0,0.0,13028,14028,0.08078,-0.19108,0.97825,0.169
Al-28,91,6,4,4,0.0,0.0,-0.0,0.0,14028,1,0.77938,0.46122,-0.42408,1778.969
Al-28,91,7,4,4,0.0,0.0,-0.0,0.0,14028,14028,-0.77938,-0.46122,0.42408,0.061
Al-28,92,2,1,4,0.0,0.0,0.0,0.0,13028,3,-0.64186,-0.47099,0.60514,661.891
Al-28,92,3,1,4,0.0,0.0,0.0,0.0,13028,13,-0.06465,0.93246,0.35544,2201.245
Al-28,92,4,1,4,0.0,0.0,0.0,0.0,13028,14028,0.36267,-0.68795,-0.62865,0.098
Al-28,92,6,4,4,0.0,0.0,-0.0,-0.0,14028,1,0.23429,0.97182,0.02597,1778.969
Al-28,92,7,4,4,0.0,0.0,-0.0,-0.0,14028,14028,-0.23429,-0.97182,-0.02597,0.061
Al-28,93,2,1,4,0.0,0.0,0.0,0.0,13028,3,-0.53577,0.59081,-0.60324,152.737
Al-28,93,3,1,4,0.0,0.0,0.0,0.0,13028,13,0.87395,0.38874,0.29171,2710.371
Al-28,93,4,1,4,0.0,0.0,0.0,0.0,13028,14028,-0.83535,-0.50855,-0.20872,0.126
Al-28,93,6,4,4,0.0,-0.0,-0.0,-0.0,14028,1,-0.558,0.29393,-0.77604,1778.969
Al-28,93,7,4,4,0.0,-0.0,-0.0,-0.0,14028,14028,0.558,-0.29393,0.77604,0.061
Al-28,94,2,1,4,0.0,0.0,0.0,0.0,13028,3,0.68086,-0.43315,0.5906,1832.871
Al-28,94,3,1,4,0.0,0.0,0.0,0.0,13028,13,0.36501,0.88668,-0.28384,1030.27
Al-28,94,4,1,4,0.0,0.0,0.0,0.0,13028,14028,-0.87661,0.03505,-0.47993,0.093
Al-28,94,8,4,4,0.0,-0.0,0.0,-0.0,14028,1,-0.55809,-0.8107,-0.17692,1778.969
Al-28,94,9,4,4,0.0,-0.0,0.0,-0.0,14028,14028,0.55809,0.8107,0.17692,0.061
Al-28,95,2,1,4,0.0,0.0,0.0,0.0,13028,3,-0.32528,-0.20658,0.92278,1464.881
Al-28,95,3,1,4,0.0,0.0,0.0,0.0,13028,13,-0.36377,0.39287,-0.84459,1398.322
Al-28,95,4,1,4,0.0,0.0,0.0,0.0,13028,14028,0.88293,-0.12121,-0.45359,0.031
Al-28,95,6,4,4,0.0,0.0,-0.0,-0.0,14028,1,0.89397,-0.44243,0.07122,1778.969
Al-28,95,7,4,4,0.0,0.0,-0.0,-0.0,14028,14028,-0.89397,0.44243,-0.07122,0.061
Al-28,96,2,1,4,0.0,0.0,0.0,0.0,13028,3,0.41275,-0.81456,0.40759,702.813
Al-28,96,3,1,4,0.0,0.0,0.0,0.0,13028,13,0.87212,-0.09765,-0.47945,2160.286
Al-28,96,4,1,4,0.0,0.0,0.0,0.0,13028,14028,-0.88133,0.41751,0.22123,0.135
Al-28,96,13,4,4,0.0,-0.0,0.0,0.0,14028,1,-0.25121,0.56683,0.7846,1778.969
Al-28,96,14,4,4,0.0,-0.0,0.0,0.0,14028,14028,0.25121,-0.56683,-0.7846,0.061
Al-28,97,2,1,4,0.0,0.0,0.0,0.0,13028,3,-0.53388,0.4796,0.69638,961.118
Al-28,97,3,1,4,0.0,0.0,0.0,0.0,13028,13,-0.47886,0.79523,-0.37189,1901.972
Al-28,97,4,1,4,0.0,0.0,0.0,0.0,13028,14028,0.60135,-0.79359,-0.09273,0.144
Al-28,97,8,4,4,0.0,0.0,-0.0,-0.0,14028,1,0.34362,-0.3351,0.87729,1778.969
Al-28,97,9,4,4,0.0,0.0,-0.0,-0.0,14028,14028,-0.34362,0.3351,-0.87729,0.061
Al-28,98,2,1,4,0.0,0.0,0.0,0.0,13028,3,-0.17479,0.5659,0.80573,1889.414
Al-28,98,3,1,4,0.0,0.0,0.0,0.0,13028,13,0.67506,0.73402,-0.07429,973.675
Al-28,98,4,1,4,0.0,0.0,0.0,0.0,13028,14028,-0.09011,-0.74394,-0.66214,0.145
Al-28,98,7,4,4,0.0,-0.0,-0.0,-0.0,14028,1,0.10985,-0.9092,0.40162,1778.969
Al-28,98,8,4,4,0.0,-0.0,-0.0,-0.0,14028,14028,-0.10985,0.9092,-0.40162,0.061
Al-28,99,2,1,4,0.0,0.0,0.0,0.0,13028,3,-0.72429,0.30264,-0.61953,584.897
Al-28,99,3,1,4,0.0,0.0,0.0,0.0,13028,13,0.05891,0.9193,0.38913,2278.219
Al-28,99,4,1,4,0.0,0.0,0.0,0.0,13028,14028,0.22986,-0.96632,-0.1157,0.117
Al-28,99,6,4,4,0.0,0.0,-0.0,-0.0,14028,1,-0.35601,-0.79942,0.48392,1778.969
Al-28,99,7,4,4,0.0,0.0,-0.0,-0.0,14028,14028,0.35601,0.79942,-0.48392,0.061
Al-28,100,2,1,4,0.0,0.0,0.0,0.0,13028,3,-0.45523,0.85077,-0.26259,2134.946
Al-28,100,3,1,4,0.0,0.0,0.0,0.0,13028,13,-0.47785,-0.87741,-0.04255,728.187
Al-28,100,4,1,4,0.0,0.0,0.0,0.0,13028,14028,0.66372,-0.68108,0.30921,0.102
Al-28,100,15,4,4,0.0,0.0,-0.0,0.0,14028,1,-0.79515,0.5263,0.30124,1778.969
Al-28,100,16,4,4,0.0,0.0,-0.0,0.0,14028,14028,0.79515,-0.5263,-0.30124,0.061
