primary_id,source_event_id,pair_id,pair_member,family,particle,fluka_particle_code,megalib_particle_code,kinetic_energy_keV,x_cm,y_cm,z_cm,dir_x,dir_y,dir_z,pol_x,pol_y,pol_z,weight,concurrent_with_previous,seed,source_note
1388,1388,,0,mono2754_gamma,gamma,7,1,2754.0,0.0,0.0,0.0,-0.03343985863490613,0.4806548773708315,-0.8762720266641566,-0.9975886563958899,-0.06940369320319499,0.0,1.0,0,24066501,High-energy mono-gamma transport sentinel
1389,1389,,0,mono2754_gamma,gamma,7,1,2754.0,0.0,0.0,0.0,-0.21410085738396697,-0.8170586752466564,0.5353278846385914,0.9673405000318602,-0.2534804864247161,0.0,1.0,0,24066501,High-energy mono-gamma transport sentinel
1390,1390,,0,mono2754_gamma,gamma,7,1,2754.0,0.0,0.0,0.0,0.8631783274060155,0.5015791342867003,0.057806116845520845,-0.5024192655396503,0.8646241273609003,0.0,1.0,0,24066501,High-energy mono-gamma transport sentinel
1391,1391,,0,mono2754_gamma,gamma,7,1,2754.0,0.0,0.0,0.0,0.4718248981693927,-0.6643509620285409,0.5796715144969559,0.8153043572719981,0.5790326458959754,0.0,1.0,0,24066501,High-energy mono-gamma transport sentinel
1392,1392,,0,mono2754_gamma,gamma,7,1,2754.0,0.0,0.0,0.0,-0.1376237034811215,0.9873784109871533,0.07838105483230362,-0.990425482109328,-0.13804841320531408,0.0,1.0,0,24066501,High-energy mono-gamma transport sentinel
1393,1393,,0,mono2754_gamma,gamma,7,1,2754.0,0.0,0.0,0.0,-0.9376718774682563,0.02115079720701645,0.34687763546049344,-0.022550978596909094,-0.9997456943464782,0.0,1.0,0,24066501,High-energy mono-gamma transport sentinel
1394,1394,,0,mono2754_gamma,gamma,7,1,2754.0,0.0,0.0,0.0,0.24555105359813692,-0.9550075786897682,0.16632860464138835,0.9684983927983027,0.24901980472866944,0.0,1.0,0,24066501,High-energy mono-gamma transport sentinel
1395,1395,,0,mono2754_gamma,gamma,7,1,2754.0,0.0,0.0,0.0,0.15128138669584745,0.9502015603363063,0.27245354975450486,-0.98756208379695,0.15722954762583846,0.0,1.0,0,24066501,High-energy mono-gamma transport sentinel
1396,1396,,0,mono2754_gamma,gamma,7,1,2754.0,0.0,0.0,0.0,-0.9200338229834333,0.07159143800363234,-0.385243339424656,-0.07757940226754584,-0.9969861766061807,0.0,1.0,0,24066501,High-energy mono-gamma transport sentinel
1397,1397,,0,mono2754_gamma,gamma,7,1,2754.0,0.0,0.0,0.0,-0.750865040712231,0.36464120570789743,-0.5506709377987098,-0.4368412744403924,-0.8995386044774809,0.0,1.0,0,24066501,High-energy mono-gamma transport sentinel
1398,1398,,0,mono2754_gamma,gamma,7,1,2754.0,0.0,0.0,0.0,0.4890246594293796,0.3805272852655807,-0.784890990927012,-0.6141163418135662,0.7892155084116906,0.0,1.0,0,24066501,High-energy mono-gamma transport sentinel
1399,1399,,0,mono2754_gamma,gamma,7,1,2754.0,0.0,0.0,0.0,0.9173261679401826,0.18628536371410628,0.3518671125269923,-0.19901220113955828,0.9799970121370718,0.0,1.0,0,24066501,High-energy mono-gamma transport sentinel
1400,1400,,0,mono2754_gamma,gamma,7,1,2754.0,0.0,0.0,0.0,-0.5219785654618064,0.8349438547543271,-0.17437642216314655,-0.8479350109316612,-0.5301001954690485,0.0,1.0,0,24066501,High-energy mono-gamma transport sentinel
1401,1401,,0,mono2754_gamma,gamma,7,1,2754.0,0.0,0.0,0.0,-0.2836692619810305,0.7575676508225502,-0.587897103441019,-0.9364991976716559,-0.3506697203357381,0.0,1.0,0,24066501,High-energy mono-gamma transport sentinel
1402,1402,,0,mono2754_gamma,gamma,7,1,2754.0,0.0,0.0,0.0,0.22812919929247763,0.968870862336342,0.09615778983424184,-0.973381411316705,0.2291912478763089,0.0,1.0,0,24066501,High-energy mono-gamma transport sentinel
1403,1403,,0,mono2754_gamma,gamma,7,1,2754.0,0.0,0.0,0.0,-0.27074998739154676,-0.13897808103342163,0.9525647155546677,0.0,-0.9895237237949654,-0.14437035723078642,1.0,0,24066501,High-energy mono-gamma transport sentinel
1404,1404,,0,mono2754_gamma,gamma,7,1,2754.0,0.0,0.0,0.0,0.630604718158065,0.3991470422253142,0.6655969712367769,-0.5348264201355893,0.8449619519984022,0.0,1.0,0,24066501,High-energy mono-gamma transport sentinel
1405,1405,,0,mono2754_gamma,gamma,7,1,2754.0,0.0,0.0,0.0,0.2517173564295276,0.3998955343186716,0.88131829329937,-0.8462984073776427,0.5327091191917647,0.0,1.0,0,24066501,High-energy mono-gamma transport sentinel
1406,1406,,0,mono2754_gamma,gamma,7,1,2754.0,0.0,0.0,0.0,0.6095633776589091,0.44651519693920344,0.6550241732328712,-0.590935038752584,0.8067191456600507,0.0,1.0,0,24066501,High-energy mono-gamma transport sentinel
1407,1407,,0,mono2754_gamma,gamma,7,1,2754.0,0.0,0.0,0.0,-0.9366717264753469,0.348875395188931,-0.03052925569777387,-0.34903809104507594,-0.9371085374702385,0.0,1.0,0,24066501,High-energy mono-gamma transport sentinel
