event_id,parent_Z,parent_A,parent_isomer,particle_code,kinetic_energy_keV,time_s,dir_x,dir_y,dir_z,x_cm,y_cm,z_cm,weight,track_generation,iprod,iaztrk
33,53,128,0,3,9.25861044E+02,3.84352398E+03,7.33599365E-01,-6.73030135E-01,9.41403658E-02,7.33599365E-01,-6.73030135E-01,9.41403658E-02,1.00000000E+00,2,2,53128
34,53,128,0,3,1.41941616E+03,2.36533302E+03,1.55750307E-02,1.09500322E-01,9.93864728E-01,1.55750307E-02,1.09500322E-01,9.93864728E-01,1.00000000E+00,2,2,53128
35,53,128,0,3,9.88586358E+02,7.97670750E+03,5.32093868E-01,-4.41012495E-01,7.22761438E-01,5.32093868E-01,-4.41012495E-01,7.22761438E-01,1.00000000E+00,2,2,53128
36,53,128,0,3,1.28331967E+03,1.53654652E+03,8.76829200E-01,-2.77390248E-01,3.92715170E-01,8.76829200E-01,-2.77390248E-01,3.92715170E-01,1.00000000E+00,2,2,53128
37,53,128,0,3,1.29575592E+02,6.49188840E+02,4.25825457E-01,-9.04793963E-01,-4.53484084E-03,4.25825457E-01,-9.04793963E-01,-4.53484084E-03,1.00000000E+00,2,2,53128
38,53,128,0,3,4.12340364E+02,4.19103088E+03,-1.38933658E-01,1.41810495E-01,-9.80095517E-01,-1.38933658E-01,1.41810495E-01,-9.80095517E-01,1.00000000E+00,2,2,53128
39,53,128,0,3,4.18167065E+02,3.16385543E+03,9.51698039E-01,3.05744789E-01,2.81241154E-02,9.51698039E-01,3.05744789E-01,2.81241154E-02,1.00000000E+00,2,2,53128
40,53,128,0,3,2.73406603E+02,4.25889649E+03,9.13307581E-02,4.01843661E-01,9.11142341E-01,9.13307581E-02,4.01843661E-01,9.11142341E-01,1.00000000E+00,2,2,53128
41,53,128,0,3,7.77638369E+02,6.95302518E+01,-7.38199634E-02,-7.36089296E-01,-6.72847056E-01,-7.38199634E-02,-7.36089296E-01,-6.72847056E-01,1.00000000E+00,2,2,53128
42,53,128,0,3,1.85881042E+01,1.07647712E+02,4.35520524E-01,-7.62614099E-01,-4.78269389E-01,4.35520524E-01,-7.62614099E-01,-4.78269389E-01,1.00000000E+00,2,2,53128
43,53,128,0,3,1.07705367E+03,1.22072795E+03,-8.98346714E-01,-2.43351121E-01,-3.65723137E-01,-8.98346714E-01,-2.43351121E-01,-3.65723137E-01,1.00000000E+00,2,2,53128
44,53,128,0,7,4.42900986E+02,2.76482569E+03,-7.54927569E-01,3.18664020E-01,-5.73182003E-01,-7.54927569E-01,3.18664020E-01,-5.73182003E-01,1.00000000E+00,2,2,53128
45,53,128,0,3,7.34315523E+02,2.20169453E+03,-9.51928832E-01,-2.55575644E-01,-1.68856712E-01,-9.51928832E-01,-2.55575644E-01,-1.68856712E-01,1.00000000E+00,2,2,53128
46,53,128,0,3,8.52620494E+02,9.81805660E+02,7.32359856E-01,-6.53532811E-01,-1.91164605E-01,7.32359856E-01,-6.53532811E-01,-1.91164605E-01,1.00000000E+00,2,2,53128
47,53,128,0,3,7.59802748E+02,9.19742935E+00,-3.25915806E-01,8.71805904E-01,-3.65695710E-01,-3.25915806E-01,8.71805904E-01,-3.65695710E-01,1.00000000E+00,2,2,53128
48,53,128,0,3,7.86942360E+02,4.71423753E+03,-2.43336155E-01,-8.52596890E-01,-4.62456548E-01,-2.43336155E-01,-8.52596890E-01,-4.62456548E-01,1.00000000E+00,2,2,53128
49,53,128,0,3,4.39131668E+02,1.27666702E+03,8.71993008E-01,-4.56040881E-01,1.77918266E-01,8.71993008E-01,-4.56040881E-01,1.77918266E-01,1.00000000E+00,2,2,53128
50,53,128,0,3,8.41464042E+02,3.82923465E+03,9.47417266E-01,2.23540649E-01,-2.28976203E-01,9.47417266E-01,2.23540649E-01,-2.28976203E-01,1.00000000E+00,2,2,53128
51,53,128,0,3,2.85880663E+00,8.12298184E+01,2.32224004E-01,-9.11509642E-01,3.39443934E-01,2.32224004E-01,-9.11509642E-01,3.39443934E-01,1.00000000E+00,2,2,53128
52,53,128,0,3,1.44082955E+03,8.84052255E+02,-3.16565668E-01,-2.15103123E-01,9.23859743E-01,-3.16565668E-01,-2.15103123E-01,9.23859743E-01,1.00000000E+00,2,2,53128
53,53,128,0,3,3.02102370E+02,1.41256503E+03,4.11941262E-01,8.34546048E-01,-3.65837792E-01,4.11941262E-01,8.34546048E-01,-3.65837792E-01,1.00000000E+00,2,2,53128
53,53,128,0,3,3.18999992E+00,1.41256503E+03,3.26579675E-01,8.35627588E-01,-4.41669843E-01,3.26579675E-01,8.35627588E-01,-4.41669843E-01,1.00000000E+00,2,2,53128
54,53,128,0,3,6.94845657E+02,2.24407545E+03,1.65567225E-01,-8.77009938E-01,-4.51044413E-01,1.65567225E-01,-8.77009938E-01,-4.51044413E-01,1.00000000E+00,2,2,53128
54,53,128,0,3,2.27000000E+01,2.24407545E+03,5.20371115E-01,-7.28481137E-01,-4.45566084E-01,5.20371115E-01,-7.28481137E-01,-4.45566084E-01,1.00000000E+00,2,2,53128
54,53,128,0,3,3.18999992E+00,2.24407545E+03,-5.17935069E-01,5.24544584E-02,8.53810163E-01,-5.17935069E-01,5.24544584E-02,8.53810163E-01,1.00000000E+00,2,2,53128
55,53,128,0,3,8.50800413E+02,1.50716437E+03,-3.01043443E-01,-4.35284128E-01,-8.48469548E-01,-3.01043443E-01,-4.35284128E-01,-8.48469548E-01,1.00000000E+00,2,2,53128
56,53,128,0,3,1.29255107E+03,9.21013198E+02,2.28332517E-01,-8.31317856E-01,-5.06729596E-01,2.28332517E-01,-8.31317856E-01,-5.06729596E-01,1.00000000E+00,2,2,53128
57,53,128,0,3,8.14157085E+02,1.15359240E+03,1.42654497E-01,-9.51725682E-01,2.71786536E-01,1.42654497E-01,-9.51725682E-01,2.71786536E-01,1.00000000E+00,2,2,53128
58,53,128,0,7,4.42900986E+02,7.48555254E+02,-4.79811437E-01,7.67275369E-01,4.25522612E-01,-4.79811437E-01,7.67275369E-01,4.25522612E-01,1.00000000E+00,2,2,53128
59,53,128,0,3,1.12717755E+03,1.81126841E+03,3.35966237E-01,-7.80103780E-01,5.27792365E-01,3.35966237E-01,-7.80103780E-01,5.27792365E-01,1.00000000E+00,2,2,53128
60,53,128,0,3,6.63363597E+02,3.03401111E+03,-3.85407697E-01,6.15555322E-01,-6.87424580E-01,-3.85407697E-01,6.15555322E-01,-6.87424580E-01,1.00000000E+00,2,2,53128
61,53,128,0,3,3.83809497E+02,1.50463836E+03,1.02920503E-01,5.89395276E-01,-8.01261867E-01,1.02920503E-01,5.89395276E-01,-8.01261867E-01,1.00000000E+00,2,2,53128
62,53,128,0,3,8.52884729E+02,8.16440457E+02,3.97243987E-01,-7.69597609E-01,-4.99916728E-01,3.97243987E-01,-7.69597609E-01,-4.99916728E-01,1.00000000E+00,2,2,53128
62,53,128,0,7,4.42900986E+02,8.16440457E+02,7.92560901E-01,6.03495942E-01,8.74063338E-02,7.92560901E-01,6.03495942E-01,8.74063338E-02,1.00000000E+00,2,2,53128
63,53,128,0,3,3.29353963E+02,1.17189094E+03,9.16700640E-01,3.88996857E-01,9.13311625E-02,9.16700640E-01,3.88996857E-01,9.13311625E-02,1.00000000E+00,2,2,53128
64,53,128,0,3,2.19504349E+02,4.11236471E+03,3.30082821E-01,3.98169710E-02,-9.43111838E-01,3.30082821E-01,3.98169710E-02,-9.43111838E-01,1.00000000E+00,2,2,53128
65,53,128,0,3,6.97275742E+02,1.46147901E+03,1.93661152E-01,-9.77750234E-01,-8.06215707E-02,1.93661152E-01,-9.77750234E-01,-8.06215707E-02,1.00000000E+00,2,2,53128
66,53,128,0,3,8.24516048E+01,6.92077994E+02,-7.75792869E-01,-4.98671006E-01,3.86616931E-01,-7.75792869E-01,-4.98671006E-01,3.86616931E-01,1.00000000E+00,2,2,53128
67,53,128,0,3,1.34097257E+03,2.19540687E+03,3.60685898E-01,-4.98703503E-01,-7.88162736E-01,3.60685898E-01,-4.98703503E-01,-7.88162736E-01,1.00000000E+00,2,2,53128
