event_id,parent_Z,parent_A,parent_isomer,particle_code,kinetic_energy_keV,time_s,dir_x,dir_y,dir_z,x_cm,y_cm,z_cm,weight,track_generation,iprod,iaztrk
108,11,24,0,7,1.36862602E+03,1.52390370E+04,-7.28480986E-01,-6.83608326E-01,-4.46666576E-02,-7.28480986E-01,-6.83608326E-01,-4.46666576E-02,1.00000000E+00,2,2,11024
109,11,24,0,3,3.71366141E+02,4.45238376E+02,1.88057634E-01,5.58816903E-01,8.07686817E-01,1.88057634E-01,5.58816903E-01,8.07686817E-01,1.00000000E+00,2,2,11024
109,11,24,0,7,2.75400700E+03,4.45238376E+02,2.39627825E-01,7.78903149E-01,-5.79558788E-01,2.39627825E-01,7.78903149E-01,-5.79558788E-01,1.00000000E+00,2,2,11024
109,11,24,0,7,1.36862602E+03,4.45238376E+02,-9.82065164E-01,8.06042695E-02,1.70443440E-01,-9.82065164E-01,8.06042695E-02,1.70443440E-01,1.00000000E+00,2,2,11024
110,11,24,0,3,7.85287810E+02,6.03756891E+03,-1.75667532E-01,1.58391658E-01,9.71623899E-01,-1.75667532E-01,1.58391658E-01,9.71623899E-01,1.00000000E+00,2,2,11024
110,11,24,0,7,2.75400700E+03,6.03756891E+03,-7.60993514E-01,1.75271319E-01,6.24634962E-01,-7.60993514E-01,1.75271319E-01,6.24634962E-01,1.00000000E+00,2,2,11024
110,11,24,0,7,1.36862602E+03,6.03756891E+03,-2.69172579E-01,-6.25283720E-01,-7.32506923E-01,-2.69172579E-01,-6.25283720E-01,-7.32506923E-01,1.00000000E+00,2,2,11024
111,11,24,0,3,1.82299600E+02,8.17305366E+04,4.60186537E-01,-8.87657444E-01,-1.71059367E-02,4.60186537E-01,-8.87657444E-01,-1.71059367E-02,1.00000000E+00,2,2,11024
111,11,24,0,7,2.75400700E+03,8.17305366E+04,4.63868820E-02,9.24332282E-01,3.78758616E-01,4.63868820E-02,9.24332282E-01,3.78758616E-01,1.00000000E+00,2,2,11024
111,11,24,0,7,1.36862602E+03,8.17305366E+04,-1.93762666E-01,-9.75851917E-01,-1.00841788E-01,-1.93762666E-01,-9.75851917E-01,-1.00841788E-01,1.00000000E+00,2,2,11024
112,11,24,0,3,4.97869681E+02,1.71437184E+05,2.36798308E-01,-8.47778998E-01,4.74549610E-01,2.36798308E-01,-8.47778998E-01,4.74549610E-01,1.00000000E+00,2,2,11024
112,11,24,0,7,2.75400700E+03,1.71437184E+05,-2.28942933E-01,6.11241570E-01,-7.57607337E-01,-2.28942933E-01,6.11241570E-01,-7.57607337E-01,1.00000000E+00,2,2,11024
112,11,24,0,7,1.36862602E+03,1.71437184E+05,-1.43112697E-01,-9.86248016E-01,-8.26656339E-02,-1.43112697E-01,-9.86248016E-01,-8.26656339E-02,1.00000000E+00,2,2,11024
113,11,24,0,3,1.03957225E+03,1.47124049E+05,-9.79488799E-01,9.74560844E-02,1.76363273E-01,-9.79488799E-01,9.74560844E-02,1.76363273E-01,1.00000000E+00,2,2,11024
113,11,24,0,7,2.75400700E+03,1.47124049E+05,9.36286992E-02,-3.64340624E-01,9.26547126E-01,9.36286992E-02,-3.64340624E-01,9.26547126E-01,1.00000000E+00,2,2,11024
113,11,24,0,7,1.36862602E+03,1.47124049E+05,5.70368687E-01,2.04960053E-01,-7.95406146E-01,5.70368687E-01,2.04960053E-01,-7.95406146E-01,1.00000000E+00,2,2,11024
114,11,24,0,3,5.17421264E+02,5.69828005E+03,-5.13722453E-01,-1.02277435E-01,-8.51838346E-01,-5.13722453E-01,-1.02277435E-01,-8.51838346E-01,1.00000000E+00,2,2,11024
114,11,24,0,7,2.75400700E+03,5.69828005E+03,9.40258120E-01,-3.57596845E-02,-3.38579257E-01,9.40258120E-01,-3.57596845E-02,-3.38579257E-01,1.00000000E+00,2,2,11024
114,11,24,0,7,1.36862602E+03,5.69828005E+03,5.73851737E-01,8.04317937E-01,1.54164976E-01,5.73851737E-01,8.04317937E-01,1.54164976E-01,1.00000000E+00,2,2,11024
115,11,24,0,3,5.52426700E+02,6.53274882E+04,9.95165866E-02,9.94391758E-01,3.57977741E-02,9.95165866E-02,9.94391758E-01,3.57977741E-02,1.00000000E+00,2,2,11024
115,11,24,0,7,2.75400700E+03,6.53274882E+04,-6.85930157E-01,-5.64193449E-01,4.59549313E-01,-6.85930157E-01,-5.64193449E-01,4.59549313E-01,1.00000000E+00,2,2,11024
115,11,24,0,7,1.36862602E+03,6.53274882E+04,-2.50371716E-01,7.05201833E-01,-6.63328258E-01,-2.50371716E-01,7.05201833E-01,-6.63328258E-01,1.00000000E+00,2,2,11024
116,11,24,0,3,4.05823153E+02,5.97124671E+04,2.82410556E-01,9.40668750E-01,1.88113214E-01,2.82410556E-01,9.40668750E-01,1.88113214E-01,1.00000000E+00,2,2,11024
116,11,24,0,7,2.75400700E+03,5.97124671E+04,8.79400386E-01,4.04372769E-01,-2.51272012E-01,8.79400386E-01,4.04372769E-01,-2.51272012E-01,1.00000000E+00,2,2,11024
116,11,24,0,7,1.36862602E+03,5.97124671E+04,-1.46749708E-01,7.66014028E-01,6.25849049E-01,-1.46749708E-01,7.66014028E-01,6.25849049E-01,1.00000000E+00,2,2,11024
117,11,24,0,3,9.70702775E+02,2.00224706E+04,6.89096547E-02,-9.67991966E-01,2.41335893E-01,6.89096547E-02,-9.67991966E-01,2.41335893E-01,1.00000000E+00,2,2,11024
117,11,24,0,7,2.75400700E+03,2.00224706E+04,-7.82510177E-01,-6.00196826E-01,1.65655041E-01,-7.82510177E-01,-6.00196826E-01,1.65655041E-01,1.00000000E+00,2,2,11024
117,11,24,0,7,1.36862602E+03,2.00224706E+04,3.89072154E-01,-3.24912797E-01,8.62006110E-01,3.89072154E-01,-3.24912797E-01,8.62006110E-01,1.00000000E+00,2,2,11024
118,11,24,0,3,5.81912154E+02,3.13564505E+04,6.83485652E-01,-6.96887302E-01,-2.17245143E-01,6.83485652E-01,-6.96887302E-01,-2.17245143E-01,1.00000000E+00,2,2,11024
118,11,24,0,7,2.75400700E+03,3.13564505E+04,4.82210814E-01,2.83460470E-01,-8.28928762E-01,4.82210814E-01,2.83460470E-01,-8.28928762E-01,1.00000000E+00,2,2,11024
118,11,24,0,7,1.36862602E+03,3.13564505E+04,9.28292240E-01,2.02065328E-01,-3.12158807E-01,9.28292240E-01,2.02065328E-01,-3.12158807E-01,1.00000000E+00,2,2,11024
119,11,24,0,3,2.72786354E+02,3.59644058E+04,-6.16734828E-02,3.77339299E-01,-9.24019175E-01,-6.16734828E-02,3.77339299E-01,-9.24019175E-01,1.00000000E+00,2,2,11024
119,11,24,0,7,2.75400700E+03,3.59644058E+04,-7.07141351E-01,-6.01033009E-01,3.72438495E-01,-7.07141351E-01,-6.01033009E-01,3.72438495E-01,1.00000000E+00,2,2,11024
119,11,24,0,7,1.36862602E+03,3.59644058E+04,5.15100189E-01,-5.72717211E-01,6.37704314E-01,5.15100189E-01,-5.72717211E-01,6.37704314E-01,1.00000000E+00,2,2,11024
120,11,24,0,3,8.47132363E+02,1.47476334E+05,8.22055776E-01,1.29978070E-01,5.54373522E-01,8.22055776E-01,1.29978070E-01,5.54373522E-01,1.00000000E+00,2,2,11024
120,11,24,0,7,2.75400700E+03,1.47476334E+05,7.63758196E-01,5.77164739E-01,2.89057575E-01,7.63758196E-01,5.77164739E-01,2.89057575E-01,1.00000000E+00,2,2,11024
120,11,24,0,7,1.36862602E+03,1.47476334E+05,9.57446975E-01,-2.72088360E-01,9.62455980E-02,9.57446975E-01,-2.72088360E-01,9.62455980E-02,1.00000000E+00,2,2,11024
121,11,24,0,3,3.44875362E+02,7.15575465E+04,-6.21999216E-01,-7.82607216E-01,2.53558807E-02,-6.21999216E-01,-7.82607216E-01,2.53558807E-02,1.00000000E+00,2,2,11024
121,11,24,0,7,2.75400700E+03,7.15575465E+04,4.89118685E-01,-8.72212485E-01,-2.87972350E-03,4.89118685E-01,-8.72212485E-01,-2.87972350E-03,1.00000000E+00,2,2,11024
121,11,24,0,7,1.36862602E+03,7.15575465E+04,-1.09767537E-01,-4.52761961E-01,-8.84848967E-01,-1.09767537E-01,-4.52761961E-01,-8.84848967E-01,1.00000000E+00,2,2,11024
122,11,24,0,3,5.88761442E+02,4.44636432E+04,1.44078908E-01,9.55999874E-01,-2.55549426E-01,1.44078908E-01,9.55999874E-01,-2.55549426E-01,1.00000000E+00,2,2,11024
122,11,24,0,7,2.75400700E+03,4.44636432E+04,-5.10964512E-01,-3.41685243E-01,7.88775292E-01,-5.10964512E-01,-3.41685243E-01,7.88775292E-01,1.00000000E+00,2,2,11024
122,11,24,0,7,1.36862602E+03,4.44636432E+04,2.87382335E-01,2.00209359E-01,9.36657678E-01,2.87382335E-01,2.00209359E-01,9.36657678E-01,1.00000000E+00,2,2,11024
123,11,24,0,3,4.67729042E+02,1.05583274E+03,1.88973879E-01,-6.98534629E-01,-6.90172620E-01,1.88973879E-01,-6.98534629E-01,-6.90172620E-01,1.00000000E+00,2,2,11024
123,11,24,0,7,2.75400700E+03,1.05583274E+03,9.67945677E-01,2.25385680E-01,1.10826269E-01,9.67945677E-01,2.25385680E-01,1.10826269E-01,1.00000000E+00,2,2,11024
123,11,24,0,7,1.36862602E+03,1.05583274E+03,-1.73852754E-01,2.85916586E-02,-9.84356509E-01,-1.73852754E-01,2.85916586E-02,-9.84356509E-01,1.00000000E+00,2,2,11024
124,11,24,0,3,1.05755266E+03,7.35808765E+04,2.28813571E-01,9.71972997E-01,-5.39707641E-02,2.28813571E-01,9.71972997E-01,-5.39707641E-02,1.00000000E+00,2,2,11024
124,11,24,0,7,2.75400700E+03,7.35808765E+04,-4.95710463E-01,-4.45465268E-01,-7.45541301E-01,-4.95710463E-01,-4.45465268E-01,-7.45541301E-01,1.00000000E+00,2,2,11024
124,11,24,0,7,1.36862602E+03,7.35808765E+04,-6.40433702E-01,-2.55811768E-01,-7.24158140E-01,-6.40433702E-01,-2.55811768E-01,-7.24158140E-01,1.00000000E+00,2,2,11024
125,11,24,0,3,9.77045900E+02,3.47163229E+05,-7.22183384E-01,-5.07703889E-01,4.69774329E-01,-7.22183384E-01,-5.07703889E-01,4.69774329E-01,1.00000000E+00,2,2,11024
125,11,24,0,7,2.75400700E+03,3.47163229E+05,-6.84892421E-02,3.34903678E-01,9.39759943E-01,-6.84892421E-02,3.34903678E-01,9.39759943E-01,1.00000000E+00,2,2,11024
125,11,24,0,7,1.36862602E+03,3.47163229E+05,-6.43657386E-01,-6.96288533E-01,-3.17627845E-01,-6.43657386E-01,-6.96288533E-01,-3.17627845E-01,1.00000000E+00,2,2,11024
126,11,24,0,3,1.13797329E+03,5.06277719E+04,2.08771231E-01,8.86357927E-01,4.13260448E-01,2.08771231E-01,8.86357927E-01,4.13260448E-01,1.00000000E+00,2,2,11024
126,11,24,0,7,2.75400700E+03,5.06277719E+04,-8.37899158E-02,-1.95300899E-01,-9.77157515E-01,-8.37899158E-02,-1.95300899E-01,-9.77157515E-01,1.00000000E+00,2,2,11024
126,11,24,0,7,1.36862602E+03,5.06277719E+04,-8.96693798E-01,-4.12287374E-01,1.61119068E-01,-8.96693798E-01,-4.12287374E-01,1.61119068E-01,1.00000000E+00,2,2,11024
127,11,24,0,3,4.79498458E+02,9.44591738E+04,-4.23760436E-01,-6.41091485E-02,9.03502689E-01,-4.23760436E-01,-6.41091485E-02,9.03502689E-01,1.00000000E+00,2,2,11024
127,11,24,0,7,2.75400700E+03,9.44591738E+04,5.00180088E-01,7.83636807E-01,-3.68419917E-01,5.00180088E-01,7.83636807E-01,-3.68419917E-01,1.00000000E+00,2,2,11024
127,11,24,0,7,1.36862602E+03,9.44591738E+04,8.00538021E-01,3.70682137E-01,4.70886006E-01,8.00538021E-01,3.70682137E-01,4.70886006E-01,1.00000000E+00,2,2,11024
128,11,24,0,3,3.27670962E+02,2.69351767E+04,-7.62993496E-01,-2.27374629E-01,-6.05096442E-01,-7.62993496E-01,-2.27374629E-01,-6.05096442E-01,1.00000000E+00,2,2,11024
128,11,24,0,7,2.75400700E+03,2.69351767E+04,9.58222031E-01,1.07565505E-01,-2.65028682E-01,9.58222031E-01,1.07565505E-01,-2.65028682E-01,1.00000000E+00,2,2,11024
128,11,24,0,7,1.36862602E+03,2.69351767E+04,3.10596830E-01,-7.62359054E-01,-5.67748432E-01,3.10596830E-01,-7.62359054E-01,-5.67748432E-01,1.00000000E+00,2,2,11024
129,11,24,0,3,5.08647631E+02,4.19561193E+03,-8.86334521E-01,3.94133492E-01,2.43043013E-01,-8.86334521E-01,3.94133492E-01,2.43043013E-01,1.00000000E+00,2,2,11024
129,11,24,0,7,2.75400700E+03,4.19561193E+03,-7.28512256E-01,-6.02750447E-01,3.25517729E-01,-7.28512256E-01,-6.02750447E-01,3.25517729E-01,1.00000000E+00,2,2,11024
129,11,24,0,7,1.36862602E+03,4.19561193E+03,2.55978018E-01,5.98626404E-01,-7.59026800E-01,2.55978018E-01,5.98626404E-01,-7.59026800E-01,1.00000000E+00,2,2,11024
130,11,24,0,3,7.20393935E+02,4.93290330E+03,8.22708873E-01,4.20735655E-01,-3.82271655E-01,8.22708873E-01,4.20735655E-01,-3.82271655E-01,1.00000000E+00,2,2,11024
130,11,24,0,7,2.75400700E+03,4.93290330E+03,2.36897331E-01,-7.57521586E-01,-6.08309708E-01,2.36897331E-01,-7.57521586E-01,-6.08309708E-01,1.00000000E+00,2,2,11024
130,11,24,0,7,1.36862602E+03,4.93290330E+03,-5.09400143E-01,7.41061229E-01,4.37423992E-01,-5.09400143E-01,7.41061229E-01,4.37423992E-01,1.00000000E+00,2,2,11024
131,11,24,0,3,3.11305721E+02,1.27761344E+05,7.31982703E-01,6.41728469E-01,-2.28879651E-01,7.31982703E-01,6.41728469E-01,-2.28879651E-01,1.00000000E+00,2,2,11024
131,11,24,0,7,2.75400700E+03,1.27761344E+05,7.54274798E-01,-1.17308488E-01,6.45994000E-01,7.54274798E-01,-1.17308488E-01,6.45994000E-01,1.00000000E+00,2,2,11024
131,11,24,0,7,1.36862602E+03,1.27761344E+05,2.30798778E-01,2.63918171E-01,-9.36525025E-01,2.30798778E-01,2.63918171E-01,-9.36525025E-01,1.00000000E+00,2,2,11024
132,11,24,0,3,5.06117884E+02,1.44046000E+05,7.61414673E-01,-4.88074942E-01,4.26650380E-01,7.61414673E-01,-4.88074942E-01,4.26650380E-01,1.00000000E+00,2,2,11024
132,11,24,0,7,2.75400700E+03,1.44046000E+05,9.87055093E-01,-1.48643745E-01,-6.02269039E-02,9.87055093E-01,-1.48643745E-01,-6.02269039E-02,1.00000000E+00,2,2,11024
132,11,24,0,7,1.36862602E+03,1.44046000E+05,-1.44805017E-01,-5.16648418E-01,-8.43863685E-01,-1.44805017E-01,-5.16648418E-01,-8.43863685E-01,1.00000000E+00,2,2,11024
133,11,24,0,3,4.94303643E+02,2.39477858E+04,-7.48705853E-01,6.57172349E-01,-8.69715443E-02,-7.48705853E-01,6.57172349E-01,-8.69715443E-02,1.00000000E+00,2,2,11024
133,11,24,0,7,2.75400700E+03,2.39477858E+04,-7.71269340E-01,5.74043568E-01,2.74986520E-01,-7.71269340E-01,5.74043568E-01,2.74986520E-01,1.00000000E+00,2,2,11024
133,11,24,0,7,1.36862602E+03,2.39477858E+04,-7.69229944E-01,-1.46568471E-01,6.21934865E-01,-7.69229944E-01,-1.46568471E-01,6.21934865E-01,1.00000000E+00,2,2,11024
134,11,24,0,3,1.88925183E+02,7.17842514E+04,9.81408590E-01,6.24048610E-02,-1.81501552E-01,9.81408590E-01,6.24048610E-02,-1.81501552E-01,1.00000000E+00,2,2,11024
134,11,24,0,7,2.75400700E+03,7.17842514E+04,3.57575868E-01,6.19401175E-01,6.98914646E-01,3.57575868E-01,6.19401175E-01,6.98914646E-01,1.00000000E+00,2,2,11024
134,11,24,0,7,1.36862602E+03,7.17842514E+04,-6.61545698E-01,-7.81579959E-02,7.45820767E-01,-6.61545698E-01,-7.81579959E-02,7.45820767E-01,1.00000000E+00,2,2,11024
135,11,24,0,3,5.84695340E+02,1.95275392E+05,4.71659456E-01,8.44963841E-01,2.52137788E-01,4.71659456E-01,8.44963841E-01,2.52137788E-01,1.00000000E+00,2,2,11024
135,11,24,0,7,2.75400700E+03,1.95275392E+05,-1.94897276E-01,7.06477294E-01,6.80371138E-01,-1.94897276E-01,7.06477294E-01,6.80371138E-01,1.00000000E+00,2,2,11024
135,11,24,0,7,1.36862602E+03,1.95275392E+05,-1.14362745E-01,8.43429568E-01,5.24926402E-01,-1.14362745E-01,8.43429568E-01,5.24926402E-01,1.00000000E+00,2,2,11024
136,11,24,0,3,6.87881016E+02,1.23463799E+05,-1.63699172E-01,-6.84136792E-01,-7.10745686E-01,-1.63699172E-01,-6.84136792E-01,-7.10745686E-01,1.00000000E+00,2,2,11024
136,11,24,0,7,2.75400700E+03,1.23463799E+05,-2.15153245E-01,7.86710863E-01,-5.78614811E-01,-2.15153245E-01,7.86710863E-01,-5.78614811E-01,1.00000000E+00,2,2,11024
136,11,24,0,7,1.36862602E+03,1.23463799E+05,7.28834522E-01,1.99699814E-02,6.84398597E-01,7.28834522E-01,1.99699814E-02,6.84398597E-01,1.00000000E+00,2,2,11024
137,11,24,0,3,7.93164906E+01,7.63107624E+04,-4.31556293E-02,2.34352552E-01,-9.71193324E-01,-4.31556293E-02,2.34352552E-01,-9.71193324E-01,1.00000000E+00,2,2,11024
137,11,24,0,7,2.75400700E+03,7.63107624E+04,-7.28633321E-02,-3.33427408E-01,-9.39955902E-01,-7.28633321E-02,-3.33427408E-01,-9.39955902E-01,1.00000000E+00,2,2,11024
137,11,24,0,7,1.36862602E+03,7.63107624E+04,-8.90054458E-01,-4.32406443E-01,-1.44318151E-01,-8.90054458E-01,-4.32406443E-01,-1.44318151E-01,1.00000000E+00,2,2,11024
138,11,24,0,3,7.77667387E+02,4.36845009E+04,-1.66686291E-01,9.26105082E-01,3.38445057E-01,-1.66686291E-01,9.26105082E-01,3.38445057E-01,1.00000000E+00,2,2,11024
138,11,24,0,7,2.75400700E+03,4.36845009E+04,9.85688002E-03,-7.43095478E-01,6.69112810E-01,9.85688002E-03,-7.43095478E-01,6.69112810E-01,1.00000000E+00,2,2,11024
138,11,24,0,7,1.36862602E+03,4.36845009E+04,5.11691740E-01,5.09809089E-01,-6.91567969E-01,5.11691740E-01,5.09809089E-01,-6.91567969E-01,1.00000000E+00,2,2,11024
139,11,24,0,3,7.83710607E+02,1.20038610E+04,-5.04201375E-01,8.17752700E-01,2.77599523E-01,-5.04201375E-01,8.17752700E-01,2.77599523E-01,1.00000000E+00,2,2,11024
139,11,24,0,7,2.75400700E+03,1.20038610E+04,2.91438640E-02,9.03752885E-01,-4.27061305E-01,2.91438640E-02,9.03752885E-01,-4.27061305E-01,1.00000000E+00,2,2,11024
139,11,24,0,7,1.36862602E+03,1.20038610E+04,2.19153392E-01,7.17085902E-01,-6.61634038E-01,2.19153392E-01,7.17085902E-01,-6.61634038E-01,1.00000000E+00,2,2,11024
140,11,24,0,3,5.50315078E+02,5.59958346E+04,7.73656810E-01,-2.20675341E-01,5.93933948E-01,7.73656810E-01,-2.20675341E-01,5.93933948E-01,1.00000000E+00,2,2,11024
140,11,24,0,7,2.75400700E+03,5.59958346E+04,7.12548221E-01,-2.47581975E-01,6.56489297E-01,7.12548221E-01,-2.47581975E-01,6.56489297E-01,1.00000000E+00,2,2,11024
140,11,24,0,7,1.36862602E+03,5.59958346E+04,2.71907043E-01,9.62247197E-01,-1.21198854E-02,2.71907043E-01,9.62247197E-01,-1.21198854E-02,1.00000000E+00,2,2,11024
141,11,24,0,3,6.73451407E+02,8.80834881E+04,-9.01631162E-01,4.32428643E-01,8.16797204E-03,-9.01631162E-01,4.32428643E-01,8.16797204E-03,1.00000000E+00,2,2,11024
141,11,24,0,7,2.75400700E+03,8.80834881E+04,9.88878089E-02,-5.64846651E-01,-8.19249328E-01,9.88878089E-02,-5.64846651E-01,-8.19249328E-01,1.00000000E+00,2,2,11024
141,11,24,0,7,1.36862602E+03,8.80834881E+04,-8.95761854E-01,1.91196774E-01,-4.01315954E-01,-8.95761854E-01,1.91196774E-01,-4.01315954E-01,1.00000000E+00,2,2,11024
142,11,24,0,3,1.13410045E+02,4.36671073E+04,8.71903181E-01,4.80902143E-01,9.22928567E-02,8.71903181E-01,4.80902143E-01,9.22928567E-02,1.00000000E+00,2,2,11024
142,11,24,0,7,2.75400700E+03,4.36671073E+04,-6.38375797E-01,7.66575293E-01,6.95604914E-02,-6.38375797E-01,7.66575293E-01,6.95604914E-02,1.00000000E+00,2,2,11024
142,11,24,0,7,1.36862602E+03,4.36671073E+04,-3.74915235E-01,-7.79580265E-01,-5.01690320E-01,-3.74915235E-01,-7.79580265E-01,-5.01690320E-01,1.00000000E+00,2,2,11024
143,11,24,0,3,4.63795176E+02,1.60415153E+04,-5.48734216E-01,6.09715690E-01,5.71959384E-01,-5.48734216E-01,6.09715690E-01,5.71959384E-01,1.00000000E+00,2,2,11024
143,11,24,0,7,2.75400700E+03,1.60415153E+04,8.29874873E-01,-3.82667950E-01,4.06045484E-01,8.29874873E-01,-3.82667950E-01,4.06045484E-01,1.00000000E+00,2,2,11024
143,11,24,0,7,1.36862602E+03,1.60415153E+04,-6.24413964E-01,7.79706789E-01,4.65244481E-02,-6.24413964E-01,7.79706789E-01,4.65244481E-02,1.00000000E+00,2,2,11024
144,11,24,0,3,1.11139206E+03,2.71218257E+03,1.20287510E-01,-5.43872260E-01,8.30502185E-01,1.20287510E-01,-5.43872260E-01,8.30502185E-01,1.00000000E+00,2,2,11024
144,11,24,0,7,2.75400700E+03,2.71218257E+03,8.18549965E-01,-2.47907147E-01,-5.18187226E-01,8.18549965E-01,-2.47907147E-01,-5.18187226E-01,1.00000000E+00,2,2,11024
144,11,24,0,7,1.36862602E+03,2.71218257E+03,4.80227149E-01,4.23774095E-01,7.67982683E-01,4.80227149E-01,4.23774095E-01,7.67982683E-01,1.00000000E+00,2,2,11024
145,11,24,0,3,1.88989836E+02,1.16912604E+04,6.62464203E-01,-4.58068177E-01,-5.92718082E-01,6.62464203E-01,-4.58068177E-01,-5.92718082E-01,1.00000000E+00,2,2,11024
145,11,24,0,7,2.75400700E+03,1.16912604E+04,8.39477640E-01,-8.33867560E-02,5.36958043E-01,8.39477640E-01,-8.33867560E-02,5.36958043E-01,1.00000000E+00,2,2,11024
145,11,24,0,7,1.36862602E+03,1.16912604E+04,-1.53354302E-01,9.16403808E-01,-3.69711400E-01,-1.53354302E-01,9.16403808E-01,-3.69711400E-01,1.00000000E+00,2,2,11024
146,11,24,0,3,4.94669443E+02,1.00991737E+05,2.81381596E-01,-6.86999048E-02,9.57133596E-01,2.81381596E-01,-6.86999048E-02,9.57133596E-01,1.00000000E+00,2,2,11024
146,11,24,0,7,2.75400700E+03,1.00991737E+05,-4.33170906E-01,-4.24774594E-01,-7.94939941E-01,-4.33170906E-01,-4.24774594E-01,-7.94939941E-01,1.00000000E+00,2,2,11024
146,11,24,0,7,1.36862602E+03,1.00991737E+05,8.40669121E-01,1.91855477E-01,5.06425616E-01,8.40669121E-01,1.91855477E-01,5.06425616E-01,1.00000000E+00,2,2,11024
147,11,24,0,3,6.79510140E+02,7.15190189E+04,2.88478671E-01,-7.96075652E-01,5.32018433E-01,2.88478671E-01,-7.96075652E-01,5.32018433E-01,1.00000000E+00,2,2,11024
147,11,24,0,7,2.75400700E+03,7.15190189E+04,-8.51302654E-02,4.11227210E-02,-9.95520848E-01,-8.51302654E-02,4.11227210E-02,-9.95520848E-01,1.00000000E+00,2,2,11024
147,11,24,0,7,1.36862602E+03,7.15190189E+04,9.45793042E-01,-1.45341542E-01,2.90433051E-01,9.45793042E-01,-1.45341542E-01,2.90433051E-01,1.00000000E+00,2,2,11024
148,11,24,0,3,1.73970934E+02,1.19195328E+05,-4.26498653E-02,-8.84155000E-01,4.65242866E-01,-4.26498653E-02,-8.84155000E-01,4.65242866E-01,1.00000000E+00,2,2,11024
148,11,24,0,7,2.75400700E+03,1.19195328E+05,-2.57947818E-01,-1.76524654E-01,-9.49895768E-01,-2.57947818E-01,-1.76524654E-01,-9.49895768E-01,1.00000000E+00,2,2,11024
148,11,24,0,7,1.36862602E+03,1.19195328E+05,6.23803220E-01,-4.81640539E-01,-6.15541984E-01,6.23803220E-01,-4.81640539E-01,-6.15541984E-01,1.00000000E+00,2,2,11024
149,11,24,0,3,1.19321668E+03,1.09138760E+05,-9.16951108E-01,3.68851241E-01,1.52149359E-01,-9.16951108E-01,3.68851241E-01,1.52149359E-01,1.00000000E+00,2,2,11024
149,11,24,0,7,2.75400700E+03,1.09138760E+05,-6.08945654E-01,-2.88139799E-01,-7.39026824E-01,-6.08945654E-01,-2.88139799E-01,-7.39026824E-01,1.00000000E+00,2,2,11024
149,11,24,0,7,1.36862602E+03,1.09138760E+05,7.57448820E-01,-5.20674480E-02,-6.50815079E-01,7.57448820E-01,-5.20674480E-02,-6.50815079E-01,1.00000000E+00,2,2,11024
150,11,24,0,3,1.02140814E+03,5.41874338E+04,-3.24166168E-01,4.75529562E-01,-8.17794553E-01,-3.24166168E-01,4.75529562E-01,-8.17794553E-01,1.00000000E+00,2,2,11024
150,11,24,0,7,2.75400700E+03,5.41874338E+04,-2.05496696E-01,9.51070624E-01,-2.30728792E-01,-2.05496696E-01,9.51070624E-01,-2.30728792E-01,1.00000000E+00,2,2,11024
150,11,24,0,7,1.36862602E+03,5.41874338E+04,-9.23887911E-01,1.90508303E-02,-3.82188688E-01,-9.23887911E-01,1.90508303E-02,-3.82188688E-01,1.00000000E+00,2,2,11024
151,11,24,0,3,1.80727467E+02,2.36108176E+04,-7.27184682E-03,-1.88796868E-01,9.81989238E-01,-7.27184682E-03,-1.88796868E-01,9.81989238E-01,1.00000000E+00,2,2,11024
151,11,24,0,7,2.75400700E+03,2.36108176E+04,3.58363917E-01,9.08103920E-02,-9.29154872E-01,3.58363917E-01,9.08103920E-02,-9.29154872E-01,1.00000000E+00,2,2,11024
151,11,24,0,7,1.36862602E+03,2.36108176E+04,4.68595407E-01,-7.86873366E-01,4.01557780E-01,4.68595407E-01,-7.86873366E-01,4.01557780E-01,1.00000000E+00,2,2,11024
152,11,24,0,3,2.19230992E+02,7.21487165E+04,2.66219980E-01,5.14664476E-02,-9.62537338E-01,2.66219980E-01,5.14664476E-02,-9.62537338E-01,1.00000000E+00,2,2,11024
152,11,24,0,7,2.75400700E+03,7.21487165E+04,7.30570027E-01,-6.15294295E-01,-2.96108707E-01,7.30570027E-01,-6.15294295E-01,-2.96108707E-01,1.00000000E+00,2,2,11024
152,11,24,0,7,1.36862602E+03,7.21487165E+04,5.50840353E-01,5.68436880E-01,6.11109171E-01,5.50840353E-01,5.68436880E-01,6.11109171E-01,1.00000000E+00,2,2,11024
153,11,24,0,3,2.62409082E+02,2.85894273E+04,8.95459449E-01,-3.44344722E-01,2.82097657E-01,8.95459449E-01,-3.44344722E-01,2.82097657E-01,1.00000000E+00,2,2,11024
153,11,24,0,7,2.75400700E+03,2.85894273E+04,8.19870085E-01,-2.24535735E-01,5.26684676E-01,8.19870085E-01,-2.24535735E-01,5.26684676E-01,1.00000000E+00,2,2,11024
153,11,24,0,7,1.36862602E+03,2.85894273E+04,4.81113869E-01,-5.25926145E-01,7.01378026E-01,4.81113869E-01,-5.25926145E-01,7.01378026E-01,1.00000000E+00,2,2,11024
154,11,24,0,3,4.85450908E+02,4.66001371E+04,8.93705382E-01,-2.08260759E-01,-3.97389161E-01,8.93705382E-01,-2.08260759E-01,-3.97389161E-01,1.00000000E+00,2,2,11024
