1 0 29064 0 0.000000000000E+00 21.24014 -2.799425 7.116672 0 0 1 0 0 0 0
2 0 29064 0 0.000000000000E+00 7.047328 5.029647 -0.1669319 0 0 1 0 0 0 0
3 0 29064 0 0.000000000000E+00 1.076801 -3.284617 5.679863 0 0 1 0 0 0 0
4 0 29064 0 0.000000000000E+00 1.934984 0.7403839 -8.800187 0 0 1 0 0 0 0
5 0 29064 0 0.000000000000E+00 4.877197 3.639476 -4.878875 0 0 1 0 0 0 0
6 0 29064 0 0.000000000000E+00 8.668145 -4.083241 19.37111 0 0 1 0 0 0 0
7 0 29064 0 0.000000000000E+00 12.37548 0.2417014 16.03708 0 0 1 0 0 0 0
8 0 29064 0 0.000000000000E+00 8.668145 -4.083241 19.37111 0 0 1 0 0 0 0
9 0 29064 0 0.000000000000E+00 -2.929404 -7.471265 -2.168243 0 0 1 0 0 0 0
10 0 29064 0 0.000000000000E+00 7.413049 -0.1567328 -0.06565099 0 0 1 0 0 0 0
11 0 29064 0 0.000000000000E+00 11.03651 0.1078969 4.289171 0 0 1 0 0 0 0
12 0 29064 0 0.000000000000E+00 9.602236 9.025196 6.64836 0 0 1 0 0 0 0
13 0 29064 0 0.000000000000E+00 9.059837 8.171135 6.475985 0 0 1 0 0 0 0
14 0 29064 0 0.000000000000E+00 6.795232 2.406875 7.140841 0 0 1 0 0 0 0
15 0 29064 0 0.000000000000E+00 -9.26167 6.239541 -3.358151 0 0 1 0 0 0 0
16 0 29064 0 0.000000000000E+00 19.3267 0.7302938 9.25174 0 0 1 0 0 0 0
17 0 29064 0 0.000000000000E+00 5.672566 3.239225 10.26798 0 0 1 0 0 0 0
18 0 29064 0 0.000000000000E+00 5.973555 -0.9745717 9.159793 0 0 1 0 0 0 0
19 0 29064 0 0.000000000000E+00 12.52037 -1.48245 15.39576 0 0 1 0 0 0 0
20 0 29064 0 0.000000000000E+00 12.94458 -4.406405 15.45133 0 0 1 0 0 0 0
21 0 29064 0 0.000000000000E+00 5.039296 0.9592113 10.16409 0 0 1 0 0 0 0
22 0 29064 0 0.000000000000E+00 3.209516 1.460368 -3.198745 0 0 1 0 0 0 0
23 0 29064 0 0.000000000000E+00 7.204037 -2.049861 6.647537 0 0 1 0 0 0 0
24 0 29064 0 0.000000000000E+00 2.677929 3.496261 -2.600331 0 0 1 0 0 0 0
25 0 29064 0 0.000000000000E+00 7.470549 -1.040256 5.632563 0 0 1 0 0 0 0
26 0 29064 0 0.000000000000E+00 -6.413753 -5.730455 0.7461571 0 0 1 0 0 0 0
27 0 29064 0 0.000000000000E+00 10.85128 -7.007549 4.713794 0 0 1 0 0 0 0
28 0 29064 0 0.000000000000E+00 12.56852 -0.08191074 13.67111 0 0 1 0 0 0 0
29 0 29064 0 0.000000000000E+00 -0.2338889 -0.07356532 -5.26698 0 0 1 0 0 0 0
30 0 29064 0 0.000000000000E+00 12.24887 -4.327606 3.409701 0 0 1 0 0 0 0
31 0 29064 0 0.000000000000E+00 0.5062975 -3.250438 6.552739 0 0 1 0 0 0 0
32 0 29064 0 0.000000000000E+00 19.05063 -1.918755 9.186015 0 0 1 0 0 0 0
33 0 29064 0 0.000000000000E+00 18.1005 2.952847 9.959711 0 0 1 0 0 0 0
34 0 29064 0 0.000000000000E+00 18.10332 6.542414 9.806605 0 0 1 0 0 0 0
35 0 29064 0 0.000000000000E+00 12.96815 -3.427388 2.633712 0 0 1 0 0 0 0
36 0 29064 0 0.000000000000E+00 4.808685 7.147072 10.79047 0 0 1 0 0 0 0
37 0 29064 0 0.000000000000E+00 -4.726452 -3.608373 -9.075839 0 0 1 0 0 0 0
38 0 29064 0 0.000000000000E+00 7.54094 -2.383551 6.171137 0 0 1 0 0 0 0
39 0 29064 0 0.000000000000E+00 -1.718471 -6.43497 1.925737 0 0 1 0 0 0 0
40 0 29064 0 0.000000000000E+00 10.36024 -7.906423 18.04638 0 0 1 0 0 0 0
41 0 29064 0 0.000000000000E+00 5.153982 7.358501 10.62884 0 0 1 0 0 0 0
42 0 29064 0 0.000000000000E+00 16.78512 -1.022581 11.10014 0 0 1 0 0 0 0
43 0 29064 0 0.000000000000E+00 5.917905 6.058556 10.05187 0 0 1 0 0 0 0
44 0 29064 0 0.000000000000E+00 20.57284 0.8759926 7.32182 0 0 1 0 0 0 0
45 0 29064 0 0.000000000000E+00 11.90166 0.3929828 27.10358 0 0 1 0 0 0 0
46 0 29064 0 0.000000000000E+00 13.19414 -6.419982 15.22165 0 0 1 0 0 0 0
47 0 29064 0 0.000000000000E+00 8.906841 3.796419 19.79608 0 0 1 0 0 0 0
48 0 29064 0 0.000000000000E+00 8.319126 1.023147 19.95332 0 0 1 0 0 0 0
49 0 29064 0 0.000000000000E+00 6.458764 -3.290818 9.33623 0 0 1 0 0 0 0
50 0 29064 0 0.000000000000E+00 4.145549 6.714344 2.896936 0 0 1 0 0 0 0
51 0 29064 0 0.000000000000E+00 16.4627 -6.500306 11.87544 0 0 1 0 0 0 0
52 0 29064 0 0.000000000000E+00 10.96947 -6.574379 17.51119 0 0 1 0 0 0 0
53 0 29064 0 0.000000000000E+00 -0.711083 6.452918 -5.977229 0 0 1 0 0 0 0
54 0 29064 0 0.000000000000E+00 -2.693049 -7.469759 -1.172147 0 0 1 0 0 0 0
55 0 29064 0 0.000000000000E+00 20.42275 2.670331 8.261995 0 0 1 0 0 0 0
56 0 29064 0 0.000000000000E+00 -5.993052 -0.7715262 -7.946749 0 0 1 0 0 0 0
57 0 29064 0 0.000000000000E+00 3.117677 -3.392382 12.49719 0 0 1 0 0 0 0
58 0 29064 0 0.000000000000E+00 12.314 2.667584 16.29108 0 0 1 0 0 0 0
59 0 29064 0 0.000000000000E+00 -2.154548 -2.387556 2.195309 0 0 1 0 0 0 0
60 0 29064 0 0.000000000000E+00 6.242688 4.231698 0.4906944 0 0 1 0 0 0 0
61 0 29064 0 0.000000000000E+00 -1.962443 0.9648417 2.020242 0 0 1 0 0 0 0
62 0 29064 0 0.000000000000E+00 18.04524 2.149171 10.5748 0 0 1 0 0 0 0
63 0 29064 0 0.000000000000E+00 -11.93863 -0.1582454 -1.993062 0 0 1 0 0 0 0
64 0 29064 0 0.000000000000E+00 3.630854 -1.348131 -3.613088 0 0 1 0 0 0 0
65 0 29064 0 0.000000000000E+00 -6.951969 -7.432474 -5.350874 0 0 1 0 0 0 0
66 0 29064 0 0.000000000000E+00 -6.619516 7.563781 -6.011354 0 0 1 0 0 0 0
67 0 29064 0 0.000000000000E+00 21.18433 2.298929 6.954081 0 0 1 0 0 0 0
68 0 29064 0 0.000000000000E+00 3.102349 -1.285053 -7.32421 0 0 1 0 0 0 0
69 0 29064 0 0.000000000000E+00 5.049504 0.1334501 8.446234 0 0 1 0 0 0 0
70 0 29064 0 0.000000000000E+00 4.516962 1.637145 11.20127 0 0 1 0 0 0 0
