common_event_id,source_event_id,production_tag,x_cm,y_cm,z_cm,source_volume,canonical_volume_for_reporting_only,canonical_differs_from_source_volume,geant4_logical_volume_name_authority,fluka_region_name,material,fluka_material,translation_status,critical_flag,original_activity_weight_Bq,audit_status,audit_note
690,5387,n,11.9526,-8.798968,16.00604,ColdPlate_4K,ColdPlate_4K,False,ColdPlate_4K,R0000004,Copper,COPPER,TRANSLATED,YES,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,PASS_NAME_LEVEL,source_volume maps to translated FLUKA region/material by name; coordinate containment is not tested here
691,5388,n,13.39602,6.362648,14.52953,ColdPlate_4K,ColdPlate_4K,False,ColdPlate_4K,R0000004,Copper,COPPER,TRANSLATED,YES,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,PASS_NAME_LEVEL,source_volume maps to translated FLUKA region/material by name; coordinate containment is not tested here
692,5389,n,20.59969,0.4782253,7.868746,ColdPlate_4K,ColdPlate_4K,False,ColdPlate_4K,R0000004,Copper,COPPER,TRANSLATED,YES,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,PASS_NAME_LEVEL,source_volume maps to translated FLUKA region/material by name; coordinate containment is not tested here
693,5390,n,20.21258,2.115208,8.257354,ColdPlate_4K,ColdPlate_4K,False,ColdPlate_4K,R0000004,Copper,COPPER,TRANSLATED,YES,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,PASS_NAME_LEVEL,source_volume maps to translated FLUKA region/material by name; coordinate containment is not tested here
694,5391,n,10.91579,3.926574,17.66557,ColdPlate_4K,ColdPlate_4K,False,ColdPlate_4K,R0000004,Copper,COPPER,TRANSLATED,YES,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,PASS_NAME_LEVEL,source_volume maps to translated FLUKA region/material by name; coordinate containment is not tested here
695,5392,n,15.06811,2.877523,12.97517,ColdPlate_4K,ColdPlate_4K,False,ColdPlate_4K,R0000004,Copper,COPPER,TRANSLATED,YES,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,PASS_NAME_LEVEL,source_volume maps to translated FLUKA region/material by name; coordinate containment is not tested here
696,5393,n,20.52805,-1.731364,7.40301,ColdPlate_4K,ColdPlate_4K,False,ColdPlate_4K,R0000004,Copper,COPPER,TRANSLATED,YES,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,PASS_NAME_LEVEL,source_volume maps to translated FLUKA region/material by name; coordinate containment is not tested here
697,5394,n,12.22257,1.083831,15.81378,ColdPlate_4K,ColdPlate_4K,False,ColdPlate_4K,R0000004,Copper,COPPER,TRANSLATED,YES,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,PASS_NAME_LEVEL,source_volume maps to translated FLUKA region/material by name; coordinate containment is not tested here
698,5395,n,20.04678,-1.926455,8.334829,ColdPlate_4K,ColdPlate_4K,False,ColdPlate_4K,R0000004,Copper,COPPER,TRANSLATED,YES,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,PASS_NAME_LEVEL,source_volume maps to translated FLUKA region/material by name; coordinate containment is not tested here
699,5396,n,17.95215,-8.974192,10.66688,ColdPlate_4K,ColdPlate_4K,False,ColdPlate_4K,R0000004,Copper,COPPER,TRANSLATED,YES,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,PASS_NAME_LEVEL,source_volume maps to translated FLUKA region/material by name; coordinate containment is not tested here
700,5397,n,17.09313,-5.057593,11.26692,ColdPlate_4K,ColdPlate_4K,False,ColdPlate_4K,R0000004,Copper,COPPER,TRANSLATED,YES,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,PASS_NAME_LEVEL,source_volume maps to translated FLUKA region/material by name; coordinate containment is not tested here
701,5398,n,21.01739,0.9645152,7.363217,ColdPlate_4K,ColdPlate_4K,False,ColdPlate_4K,R0000004,Copper,COPPER,TRANSLATED,YES,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,PASS_NAME_LEVEL,source_volume maps to translated FLUKA region/material by name; coordinate containment is not tested here
702,5399,n,8.685285,-1.737506,20.00554,ColdPlate_4K,ColdPlate_4K,False,ColdPlate_4K,R0000004,Copper,COPPER,TRANSLATED,YES,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,PASS_NAME_LEVEL,source_volume maps to translated FLUKA region/material by name; coordinate containment is not tested here
703,5400,n,8.873737,-3.621538,19.51977,ColdPlate_4K,ColdPlate_4K,False,ColdPlate_4K,R0000004,Copper,COPPER,TRANSLATED,YES,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,PASS_NAME_LEVEL,source_volume maps to translated FLUKA region/material by name; coordinate containment is not tested here
704,5401,n,13.75434,-8.804151,14.34336,ColdPlate_4K,ColdPlate_4K,False,ColdPlate_4K,R0000004,Copper,COPPER,TRANSLATED,YES,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,PASS_NAME_LEVEL,source_volume maps to translated FLUKA region/material by name; coordinate containment is not tested here
705,5402,n,13.27897,-0.08328989,15.39039,ColdPlate_4K,ColdPlate_4K,False,ColdPlate_4K,R0000004,Copper,COPPER,TRANSLATED,YES,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,PASS_NAME_LEVEL,source_volume maps to translated FLUKA region/material by name; coordinate containment is not tested here
706,5403,n,11.42548,1.385222,17.24982,ColdPlate_4K,ColdPlate_4K,False,ColdPlate_4K,R0000004,Copper,COPPER,TRANSLATED,YES,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,PASS_NAME_LEVEL,source_volume maps to translated FLUKA region/material by name; coordinate containment is not tested here
707,5404,n,13.71308,-2.118935,14.83859,ColdPlate_4K,ColdPlate_4K,False,ColdPlate_4K,R0000004,Copper,COPPER,TRANSLATED,YES,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,PASS_NAME_LEVEL,source_volume maps to translated FLUKA region/material by name; coordinate containment is not tested here
708,5405,n,17.64756,9.142216,10.6613,ColdPlate_4K,ColdPlate_4K,False,ColdPlate_4K,R0000004,Copper,COPPER,TRANSLATED,YES,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,PASS_NAME_LEVEL,source_volume maps to translated FLUKA region/material by name; coordinate containment is not tested here
709,5406,n,7.425123,3.459661,21.26335,ColdPlate_4K,ColdPlate_4K,False,ColdPlate_4K,R0000004,Copper,COPPER,TRANSLATED,YES,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,PASS_NAME_LEVEL,source_volume maps to translated FLUKA region/material by name; coordinate containment is not tested here
710,5407,n,14.42151,7.851582,13.45326,ColdPlate_4K,ColdPlate_4K,False,ColdPlate_4K,R0000004,Copper,COPPER,TRANSLATED,YES,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,PASS_NAME_LEVEL,source_volume maps to translated FLUKA region/material by name; coordinate containment is not tested here
711,5408,n,9.052567,6.992779,19.49148,ColdPlate_4K,ColdPlate_4K,False,ColdPlate_4K,R0000004,Copper,COPPER,TRANSLATED,YES,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,PASS_NAME_LEVEL,source_volume maps to translated FLUKA region/material by name; coordinate containment is not tested here
712,5409,n,19.47212,-2.629327,8.740342,ColdPlate_4K,ColdPlate_4K,False,ColdPlate_4K,R0000004,Copper,COPPER,TRANSLATED,YES,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,PASS_NAME_LEVEL,source_volume maps to translated FLUKA region/material by name; coordinate containment is not tested here
713,5410,n,14.86753,0.08673893,13.75921,ColdPlate_4K,ColdPlate_4K,False,ColdPlate_4K,R0000004,Copper,COPPER,TRANSLATED,YES,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,PASS_NAME_LEVEL,source_volume maps to translated FLUKA region/material by name; coordinate containment is not tested here
714,5411,n,14.03377,-1.297844,13.95757,ColdPlate_4K,ColdPlate_4K,False,ColdPlate_4K,R0000004,Copper,COPPER,TRANSLATED,YES,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,PASS_NAME_LEVEL,source_volume maps to translated FLUKA region/material by name; coordinate containment is not tested here
715,5412,n,14.88929,-1.628838,13.81832,ColdPlate_4K,ColdPlate_4K,False,ColdPlate_4K,R0000004,Copper,COPPER,TRANSLATED,YES,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,PASS_NAME_LEVEL,source_volume maps to translated FLUKA region/material by name; coordinate containment is not tested here
716,5413,n,16.07581,-9.669308,12.02347,ColdPlate_4K,ColdPlate_4K,False,ColdPlate_4K,R0000004,Copper,COPPER,TRANSLATED,YES,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,PASS_NAME_LEVEL,source_volume maps to translated FLUKA region/material by name; coordinate containment is not tested here
717,5414,n,7.447965,1.900007,20.54228,ColdPlate_4K,ColdPlate_4K,False,ColdPlate_4K,R0000004,Copper,COPPER,TRANSLATED,YES,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,PASS_NAME_LEVEL,source_volume maps to translated FLUKA region/material by name; coordinate containment is not tested here
718,5415,n,9.302644,4.106496,18.63197,ColdPlate_4K,ColdPlate_4K,False,ColdPlate_4K,R0000004,Copper,COPPER,TRANSLATED,YES,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,PASS_NAME_LEVEL,source_volume maps to translated FLUKA region/material by name; coordinate containment is not tested here
719,5416,n,13.04765,-9.871193,14.89867,ColdPlate_4K,ColdPlate_4K,False,ColdPlate_4K,R0000004,Copper,COPPER,TRANSLATED,YES,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,PASS_NAME_LEVEL,source_volume maps to translated FLUKA region/material by name; coordinate containment is not tested here
720,5417,n,12.98951,-5.753562,15.58258,ColdPlate_4K,ColdPlate_4K,False,ColdPlate_4K,R0000004,Copper,COPPER,TRANSLATED,YES,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,PASS_NAME_LEVEL,source_volume maps to translated FLUKA region/material by name; coordinate containment is not tested here
721,5418,n,11.89294,-7.59861,16.807,ColdPlate_4K,ColdPlate_4K,False,ColdPlate_4K,R0000004,Copper,COPPER,TRANSLATED,YES,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,PASS_NAME_LEVEL,source_volume maps to translated FLUKA region/material by name; coordinate containment is not tested here
722,5419,n,9.064791,3.196488,19.40291,ColdPlate_4K,ColdPlate_4K,False,ColdPlate_4K,R0000004,Copper,COPPER,TRANSLATED,YES,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,PASS_NAME_LEVEL,source_volume maps to translated FLUKA region/material by name; coordinate containment is not tested here
723,5420,n,15.05493,1.315271,13.36301,ColdPlate_4K,ColdPlate_4K,False,ColdPlate_4K,R0000004,Copper,COPPER,TRANSLATED,YES,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,PASS_NAME_LEVEL,source_volume maps to translated FLUKA region/material by name; coordinate containment is not tested here
724,5421,n,9.788898,0.4262059,18.07318,ColdPlate_4K,ColdPlate_4K,False,ColdPlate_4K,R0000004,Copper,COPPER,TRANSLATED,YES,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,PASS_NAME_LEVEL,source_volume maps to translated FLUKA region/material by name; coordinate containment is not tested here
725,5422,n,17.79241,1.495841,10.87778,ColdPlate_4K,ColdPlate_4K,False,ColdPlate_4K,R0000004,Copper,COPPER,TRANSLATED,YES,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,PASS_NAME_LEVEL,source_volume maps to translated FLUKA region/material by name; coordinate containment is not tested here
726,5423,n,15.15717,6.851355,13.11595,ColdPlate_4K,ColdPlate_4K,False,ColdPlate_4K,R0000004,Copper,COPPER,TRANSLATED,YES,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,PASS_NAME_LEVEL,source_volume maps to translated FLUKA region/material by name; coordinate containment is not tested here
727,5424,n,18.69978,1.132703,9.673832,ColdPlate_4K,ColdPlate_4K,False,ColdPlate_4K,R0000004,Copper,COPPER,TRANSLATED,YES,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,PASS_NAME_LEVEL,source_volume maps to translated FLUKA region/material by name; coordinate containment is not tested here
728,5425,n,16.71901,-3.396551,11.2911,ColdPlate_4K,ColdPlate_4K,False,ColdPlate_4K,R0000004,Copper,COPPER,TRANSLATED,YES,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,PASS_NAME_LEVEL,source_volume maps to translated FLUKA region/material by name; coordinate containment is not tested here
729,5426,n,8.297164,3.555,20.03923,ColdPlate_4K,ColdPlate_4K,False,ColdPlate_4K,R0000004,Copper,COPPER,TRANSLATED,YES,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,PASS_NAME_LEVEL,source_volume maps to translated FLUKA region/material by name; coordinate containment is not tested here
730,5427,n,7.300686,-3.346741,21.21549,ColdPlate_4K,ColdPlate_4K,False,ColdPlate_4K,R0000004,Copper,COPPER,TRANSLATED,YES,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,PASS_NAME_LEVEL,source_volume maps to translated FLUKA region/material by name; coordinate containment is not tested here
731,5428,n,15.56157,-0.1861091,13.1213,ColdPlate_4K,ColdPlate_4K,False,ColdPlate_4K,R0000004,Copper,COPPER,TRANSLATED,YES,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,PASS_NAME_LEVEL,source_volume maps to translated FLUKA region/material by name; coordinate containment is not tested here
732,5429,n,14.48275,-9.647334,13.52548,ColdPlate_4K,ColdPlate_4K,False,ColdPlate_4K,R0000004,Copper,COPPER,TRANSLATED,YES,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,PASS_NAME_LEVEL,source_volume maps to translated FLUKA region/material by name; coordinate containment is not tested here
733,5430,n,16.52519,-8.076156,12.02423,ColdPlate_4K,ColdPlate_4K,False,ColdPlate_4K,R0000004,Copper,COPPER,TRANSLATED,YES,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,PASS_NAME_LEVEL,source_volume maps to translated FLUKA region/material by name; coordinate containment is not tested here
734,5431,n,8.881072,-3.838524,19.2626,ColdPlate_4K,ColdPlate_4K,False,ColdPlate_4K,R0000004,Copper,COPPER,TRANSLATED,YES,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,PASS_NAME_LEVEL,source_volume maps to translated FLUKA region/material by name; coordinate containment is not tested here
735,5432,n,8.210137,-5.128663,20.41168,ColdPlate_4K,ColdPlate_4K,False,ColdPlate_4K,R0000004,Copper,COPPER,TRANSLATED,YES,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,PASS_NAME_LEVEL,source_volume maps to translated FLUKA region/material by name; coordinate containment is not tested here
736,5433,n,13.43229,7.531062,15.01086,ColdPlate_4K,ColdPlate_4K,False,ColdPlate_4K,R0000004,Copper,COPPER,TRANSLATED,YES,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,PASS_NAME_LEVEL,source_volume maps to translated FLUKA region/material by name; coordinate containment is not tested here
737,5434,n,13.75141,8.701398,14.14659,ColdPlate_4K,ColdPlate_4K,False,ColdPlate_4K,R0000004,Copper,COPPER,TRANSLATED,YES,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,PASS_NAME_LEVEL,source_volume maps to translated FLUKA region/material by name; coordinate containment is not tested here
738,5435,n,14.08168,8.121415,14.21727,ColdPlate_4K,ColdPlate_4K,False,ColdPlate_4K,R0000004,Copper,COPPER,TRANSLATED,YES,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,PASS_NAME_LEVEL,source_volume maps to translated FLUKA region/material by name; coordinate containment is not tested here
739,5436,n,12.98844,-5.683862,15.02101,ColdPlate_4K,ColdPlate_4K,False,ColdPlate_4K,R0000004,Copper,COPPER,TRANSLATED,YES,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,PASS_NAME_LEVEL,source_volume maps to translated FLUKA region/material by name; coordinate containment is not tested here
740,5437,n,13.97387,-9.690456,14.49183,ColdPlate_4K,ColdPlate_4K,False,ColdPlate_4K,R0000004,Copper,COPPER,TRANSLATED,YES,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,PASS_NAME_LEVEL,source_volume maps to translated FLUKA region/material by name; coordinate containment is not tested here
741,5438,n,13.62703,-5.392526,15.03379,ColdPlate_4K,ColdPlate_4K,False,ColdPlate_4K,R0000004,Copper,COPPER,TRANSLATED,YES,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,PASS_NAME_LEVEL,source_volume maps to translated FLUKA region/material by name; coordinate containment is not tested here
742,5439,n,12.19121,5.720225,15.69015,ColdPlate_4K,ColdPlate_4K,False,ColdPlate_4K,R0000004,Copper,COPPER,TRANSLATED,YES,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,PASS_NAME_LEVEL,source_volume maps to translated FLUKA region/material by name; coordinate containment is not tested here
743,5440,n,11.96178,3.787424,16.5236,ColdPlate_4K,ColdPlate_4K,False,ColdPlate_4K,R0000004,Copper,COPPER,TRANSLATED,YES,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,PASS_NAME_LEVEL,source_volume maps to translated FLUKA region/material by name; coordinate containment is not tested here
744,5441,n,17.86947,-1.784393,10.26838,ColdPlate_4K,ColdPlate_4K,False,ColdPlate_4K,R0000004,Copper,COPPER,TRANSLATED,YES,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,PASS_NAME_LEVEL,source_volume maps to translated FLUKA region/material by name; coordinate containment is not tested here
745,5442,n,16.49236,-4.879118,11.81556,ColdPlate_4K,ColdPlate_4K,False,ColdPlate_4K,R0000004,Copper,COPPER,TRANSLATED,YES,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,PASS_NAME_LEVEL,source_volume maps to translated FLUKA region/material by name; coordinate containment is not tested here
746,5443,n,15.96655,0.6422381,12.18455,ColdPlate_4K,ColdPlate_4K,False,ColdPlate_4K,R0000004,Copper,COPPER,TRANSLATED,YES,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,PASS_NAME_LEVEL,source_volume maps to translated FLUKA region/material by name; coordinate containment is not tested here
747,5444,n,17.63206,-8.018627,10.49247,ColdPlate_4K,ColdPlate_4K,False,ColdPlate_4K,R0000004,Copper,COPPER,TRANSLATED,YES,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,PASS_NAME_LEVEL,source_volume maps to translated FLUKA region/material by name; coordinate containment is not tested here
748,5445,n,11.99779,-9.455362,16.5911,ColdPlate_4K,ColdPlate_4K,False,ColdPlate_4K,R0000004,Copper,COPPER,TRANSLATED,YES,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,PASS_NAME_LEVEL,source_volume maps to translated FLUKA region/material by name; coordinate containment is not tested here
749,5446,n,11.11173,0.3610644,17.38105,ColdPlate_4K,ColdPlate_4K,False,ColdPlate_4K,R0000004,Copper,COPPER,TRANSLATED,YES,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,PASS_NAME_LEVEL,source_volume maps to translated FLUKA region/material by name; coordinate containment is not tested here
750,5447,n,16.70572,3.302541,11.85233,ColdPlate_4K,ColdPlate_4K,False,ColdPlate_4K,R0000004,Copper,COPPER,TRANSLATED,YES,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,PASS_NAME_LEVEL,source_volume maps to translated FLUKA region/material by name; coordinate containment is not tested here
751,5448,n,15.84108,-7.784104,12.80427,ColdPlate_4K,ColdPlate_4K,False,ColdPlate_4K,R0000004,Copper,COPPER,TRANSLATED,YES,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,PASS_NAME_LEVEL,source_volume maps to translated FLUKA region/material by name; coordinate containment is not tested here
752,5449,n,13.82556,6.032867,14.17675,ColdPlate_4K,ColdPlate_4K,False,ColdPlate_4K,R0000004,Copper,COPPER,TRANSLATED,YES,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,PASS_NAME_LEVEL,source_volume maps to translated FLUKA region/material by name; coordinate containment is not tested here
753,5450,n,10.42631,-6.656524,17.57206,ColdPlate_4K,ColdPlate_4K,False,ColdPlate_4K,R0000004,Copper,COPPER,TRANSLATED,YES,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,PASS_NAME_LEVEL,source_volume maps to translated FLUKA region/material by name; coordinate containment is not tested here
754,5451,n,8.020797,-0.002780529,20.01185,ColdPlate_4K,ColdPlate_4K,False,ColdPlate_4K,R0000004,Copper,COPPER,TRANSLATED,YES,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,PASS_NAME_LEVEL,source_volume maps to translated FLUKA region/material by name; coordinate containment is not tested here
755,5452,n,13.80574,6.366555,14.74635,ColdPlate_4K,ColdPlate_4K,False,ColdPlate_4K,R0000004,Copper,COPPER,TRANSLATED,YES,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,PASS_NAME_LEVEL,source_volume maps to translated FLUKA region/material by name; coordinate containment is not tested here
756,5453,n,19.00657,-7.127234,8.887971,ColdPlate_4K,ColdPlate_4K,False,ColdPlate_4K,R0000004,Copper,COPPER,TRANSLATED,YES,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,PASS_NAME_LEVEL,source_volume maps to translated FLUKA region/material by name; coordinate containment is not tested here
757,5454,n,10.10132,7.948389,17.99732,ColdPlate_4K,ColdPlate_4K,False,ColdPlate_4K,R0000004,Copper,COPPER,TRANSLATED,YES,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,PASS_NAME_LEVEL,source_volume maps to translated FLUKA region/material by name; coordinate containment is not tested here
758,5455,n,18.88338,2.536257,9.598994,ColdPlate_4K,ColdPlate_4K,False,ColdPlate_4K,R0000004,Copper,COPPER,TRANSLATED,YES,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,PASS_NAME_LEVEL,source_volume maps to translated FLUKA region/material by name; coordinate containment is not tested here
759,5456,n,8.525778,0.06034639,19.49069,ColdPlate_4K,ColdPlate_4K,False,ColdPlate_4K,R0000004,Copper,COPPER,TRANSLATED,YES,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,PASS_NAME_LEVEL,source_volume maps to translated FLUKA region/material by name; coordinate containment is not tested here
760,5457,n,12.19925,4.846404,15.67839,ColdPlate_4K,ColdPlate_4K,False,ColdPlate_4K,R0000004,Copper,COPPER,TRANSLATED,YES,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,PASS_NAME_LEVEL,source_volume maps to translated FLUKA region/material by name; coordinate containment is not tested here
761,5458,n,10.78283,3.118283,17.11909,ColdPlate_4K,ColdPlate_4K,False,ColdPlate_4K,R0000004,Copper,COPPER,TRANSLATED,YES,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,PASS_NAME_LEVEL,source_volume maps to translated FLUKA region/material by name; coordinate containment is not tested here
762,5459,n,7.699943,2.590828,20.41437,ColdPlate_4K,ColdPlate_4K,False,ColdPlate_4K,R0000004,Copper,COPPER,TRANSLATED,YES,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,PASS_NAME_LEVEL,source_volume maps to translated FLUKA region/material by name; coordinate containment is not tested here
763,5460,n,16.06507,5.612202,12.44947,ColdPlate_4K,ColdPlate_4K,False,ColdPlate_4K,R0000004,Copper,COPPER,TRANSLATED,YES,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,PASS_NAME_LEVEL,source_volume maps to translated FLUKA region/material by name; coordinate containment is not tested here
764,5461,n,7.891239,-4.781444,20.05749,ColdPlate_4K,ColdPlate_4K,False,ColdPlate_4K,R0000004,Copper,COPPER,TRANSLATED,YES,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,PASS_NAME_LEVEL,source_volume maps to translated FLUKA region/material by name; coordinate containment is not tested here
765,5462,n,16.55191,-6.087688,12.03012,ColdPlate_4K,ColdPlate_4K,False,ColdPlate_4K,R0000004,Copper,COPPER,TRANSLATED,YES,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,PASS_NAME_LEVEL,source_volume maps to translated FLUKA region/material by name; coordinate containment is not tested here
766,5463,n,6.974881,1.024189,21.45136,ColdPlate_4K,ColdPlate_4K,False,ColdPlate_4K,R0000004,Copper,COPPER,TRANSLATED,YES,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,PASS_NAME_LEVEL,source_volume maps to translated FLUKA region/material by name; coordinate containment is not tested here
767,5464,n,14.37311,-6.109115,14.10455,ColdPlate_4K,ColdPlate_4K,False,ColdPlate_4K,R0000004,Copper,COPPER,TRANSLATED,YES,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,PASS_NAME_LEVEL,source_volume maps to translated FLUKA region/material by name; coordinate containment is not tested here
768,5465,n,13.8474,-6.303899,14.62862,ColdPlate_4K,ColdPlate_4K,False,ColdPlate_4K,R0000004,Copper,COPPER,TRANSLATED,YES,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,PASS_NAME_LEVEL,source_volume maps to translated FLUKA region/material by name; coordinate containment is not tested here
769,5466,n,11.85083,-5.502179,16.57244,ColdPlate_4K,ColdPlate_4K,False,ColdPlate_4K,R0000004,Copper,COPPER,TRANSLATED,YES,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,PASS_NAME_LEVEL,source_volume maps to translated FLUKA region/material by name; coordinate containment is not tested here
770,5467,n,8.129883,0.7703428,20.51823,ColdPlate_4K,ColdPlate_4K,False,ColdPlate_4K,R0000004,Copper,COPPER,TRANSLATED,YES,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,PASS_NAME_LEVEL,source_volume maps to translated FLUKA region/material by name; coordinate containment is not tested here
771,5468,n,16.00662,4.156058,12.30848,ColdPlate_4K,ColdPlate_4K,False,ColdPlate_4K,R0000004,Copper,COPPER,TRANSLATED,YES,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,PASS_NAME_LEVEL,source_volume maps to translated FLUKA region/material by name; coordinate containment is not tested here
772,5469,n,18.29719,-8.139852,10.17303,ColdPlate_4K,ColdPlate_4K,False,ColdPlate_4K,R0000004,Copper,COPPER,TRANSLATED,YES,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,PASS_NAME_LEVEL,source_volume maps to translated FLUKA region/material by name; coordinate containment is not tested here
773,5470,n,13.5543,-7.736152,14.31031,ColdPlate_4K,ColdPlate_4K,False,ColdPlate_4K,R0000004,Copper,COPPER,TRANSLATED,YES,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,PASS_NAME_LEVEL,source_volume maps to translated FLUKA region/material by name; coordinate containment is not tested here
774,5471,n,19.3349,4.478279,9.26559,ColdPlate_4K,ColdPlate_4K,False,ColdPlate_4K,R0000004,Copper,COPPER,TRANSLATED,YES,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,PASS_NAME_LEVEL,source_volume maps to translated FLUKA region/material by name; coordinate containment is not tested here
775,5472,n,13.52771,-6.702346,15.15759,ColdPlate_4K,ColdPlate_4K,False,ColdPlate_4K,R0000004,Copper,COPPER,TRANSLATED,YES,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,PASS_NAME_LEVEL,source_volume maps to translated FLUKA region/material by name; coordinate containment is not tested here
776,5473,n,10.64402,1.544301,17.36513,ColdPlate_4K,ColdPlate_4K,False,ColdPlate_4K,R0000004,Copper,COPPER,TRANSLATED,YES,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,PASS_NAME_LEVEL,source_volume maps to translated FLUKA region/material by name; coordinate containment is not tested here
777,5474,n,10.68657,-6.598581,17.76911,ColdPlate_4K,ColdPlate_4K,False,ColdPlate_4K,R0000004,Copper,COPPER,TRANSLATED,YES,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,PASS_NAME_LEVEL,source_volume maps to translated FLUKA region/material by name; coordinate containment is not tested here
